순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"51,100","-200","-0.4","9,767,171","498,093,853,200","50,800","51,200","50,700","328,027,492,170,000","17.00","6,419,324,700","3,406,765,955","53.07",2312
2,000660,SK하이닉스,"89,800","-1,600","-1.8","3,141,036","285,050,047,521","91,000","92,400","89,700","65,374,612,377,000","3.39","728,002,365","367,801,870","50.52",
3,005935,삼성전자우,"40,900","200","0.5","1,016,574","41,301,069,529","40,400","40,900","40,200","36,958,426,100,000","1.92","903,629,000","760,430,516","84.15",
4,068270,셀트리온,"266,500","-7,000","-2.6","679,298","182,187,347,500","272,500","273,500","264,000","33,418,008,149,500","1.73","125,395,903","27,195,023","21.69",
5,005380,현대차,"143,000","3,000","2.1","903,195","129,007,107,568","140,000","144,000","139,000","31,499,536,497,000","1.63","220,276,479","99,662,763","45.24",
6,005490,POSCO,"352,500","13,000","3.8","176,666","61,689,632,500","345,500","352,500","343,500","30,733,359,337,500","1.59","87,186,835","50,478,908","57.90",
7,207940,삼성바이오로직스,"419,000","-32,500","-7.2","689,971","292,049,646,500","441,000","448,500","403,000","27,723,135,000,000","1.44","66,165,000","6,377,475","9.64",
8,051910,LG화학,"363,000","26,000","7.7","512,468","181,901,594,500","338,500","364,500","338,500","25,625,020,509,000","1.33","70,592,343","27,845,675","39.45",
9,028260,삼성물산,"124,000","-1,000","-0.8","430,097","53,417,960,500","124,000","125,500","123,500","23,521,565,332,000","1.22","189,690,043","20,994,647","11.07",
10,105560,KB금융,"54,400","2,100","4.0","1,480,544","80,195,873,800","53,000","54,700","52,800","22,745,267,612,800","1.18","418,111,537","291,156,507","69.64",
11,012330,현대모비스,"231,000","4,500","2.0","160,646","36,959,757,576","225,000","233,000","223,500","22,486,432,353,000","1.17","97,343,863","46,733,381","48.01",
12,035420,NAVER,"673,000","-7,000","-1.0","81,871","55,582,090,000","681,000","687,000","671,000","22,183,882,967,000","1.15","32,962,679","19,576,023","59.39",
13,055550,신한지주,"45,500","1,200","2.7","913,880","41,122,712,350","44,400","45,500","44,300","21,576,081,208,500","1.12","474,199,587","331,331,149","69.87",
14,051900,LG생활건강,"1,362,000","-23,000","-1.7","23,243","31,796,983,000","1,386,000","1,394,000","1,343,000","21,271,984,314,000","1.10","15,618,197","7,314,948","46.84",
15,015760,한국전력,"32,900","0","0.0","1,261,428","41,509,079,850","32,950","33,250","32,600","21,120,618,133,300","1.09","641,964,077","188,812,721","29.41",
16,032830,삼성생명,"103,000","500","0.5","215,713","22,338,013,500","103,000","104,500","102,500","20,600,000,000,000","1.07","200,000,000","32,070,285","16.04",
17,034730,SK,"280,000","500","0.2","71,524","19,966,122,000","280,500","282,500","277,500","19,700,883,160,000","1.02","70,360,297","17,606,975","25.02",
18,090430,아모레퍼시픽,"329,500","-7,000","-2.1","112,667","37,486,983,500","338,500","338,500","329,000","19,262,072,455,000","1.00","58,458,490","19,913,173","34.06",
19,096770,SK이노베이션,"207,500","4,000","2.0","170,486","35,073,316,000","204,500","207,500","204,000","19,186,604,530,000","0.99","92,465,564","38,258,735","41.38",
20,017670,SK텔레콤,"223,000","1,000","0.4","103,839","23,151,324,000","222,500","224,500","221,500","18,006,293,553,000","0.93","80,745,711","33,099,131","40.99",
21,018260,삼성에스디에스,"222,000","-2,000","-0.9","65,911","14,734,032,500","225,000","226,000","221,500","17,177,871,600,000","0.89","77,377,800","9,088,631","11.75",
22,006400,삼성SDI,"219,000","10,000","4.8","610,620","131,997,093,000","209,000","219,000","208,500","15,059,432,070,000","0.78","68,764,530","27,729,308","40.33",
