순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"47,450","550","1.2","10,474,547","493,877,704,023","47,000","47,600","46,700","304,596,957,015,000","16.92","6,419,324,700","3,371,001,313","52.51",2324
2,000660,SK하이닉스,"87,900","-2,400","-2.7","3,726,334","328,519,209,200","89,700","90,000","87,200","63,991,407,883,500","3.55","728,002,365","368,873,286","50.67",
3,068270,셀트리온,"285,500","-3,000","-1.0","388,902","111,032,990,000","288,000","290,000","282,500","35,800,530,306,500","1.99","125,395,903","28,071,450","22.39",
4,005935,삼성전자우,"38,400","350","0.9","784,231","29,781,765,050","38,000","38,400","37,500","34,699,353,600,000","1.93","903,629,000","759,121,153","84.01",
5,207940,삼성바이오로직스,"424,500","1,000","0.2","109,366","46,474,972,500","426,500","429,500","420,500","28,087,042,500,000","1.56","66,165,000","6,514,020","9.85",
6,005380,현대차,"127,000","3,000","2.4","463,776","58,558,001,000","124,500","128,500","122,500","27,975,112,833,000","1.55","220,276,479","97,821,629","44.41",
7,005490,POSCO,"306,000","-8,500","-2.7","191,024","58,650,044,500","310,000","310,500","304,500","26,679,171,510,000","1.48","87,186,835","50,209,685","57.59",
8,035420,NAVER,"770,000","5,000","0.6","50,449","38,544,081,000","765,000","772,000","755,000","25,381,262,830,000","1.41","32,962,679","19,673,998","59.69",
9,051910,LG화학,"332,500","-3,500","-1.0","170,407","56,902,441,500","336,000","337,500","331,000","23,471,954,047,500","1.30","70,592,343","26,266,453","37.21",
10,028260,삼성물산,"121,000","500","0.4","148,876","17,897,357,000","121,000","121,000","119,000","22,952,495,203,000","1.28","189,690,043","21,293,301","11.23",
11,105560,KB금융,"53,900","300","0.6","1,069,102","57,452,912,500","54,100","54,500","53,200","22,536,211,844,300","1.25","418,111,537","290,489,759","69.48",
12,012330,현대모비스,"227,000","5,000","2.2","165,713","37,339,499,000","222,000","228,000","219,000","22,097,056,901,000","1.23","97,343,863","47,248,761","48.54",
13,055550,신한지주,"44,500","0","0.0","762,075","33,832,195,554","44,200","45,100","43,900","21,101,881,621,500","1.17","474,199,587","330,680,886","69.73",
14,015760,한국전력,"31,150","300","1.0","793,479","24,573,634,650","30,900","31,150","30,600","19,997,180,998,550","1.11","641,964,077","181,850,865","28.33",
15,051900,LG생활건강,"1,271,000","-13,000","-1.0","34,038","43,411,278,000","1,285,000","1,295,000","1,262,000","19,850,728,387,000","1.10","15,618,197","7,280,091","46.61",
16,032830,삼성생명,"97,300","1,800","1.9","199,077","19,134,975,800","95,500","97,600","94,700","19,460,000,000,000","1.08","200,000,000","32,186,117","16.09",
17,017670,SK텔레콤,"239,500","3,000","1.3","127,304","30,343,311,500","236,500","241,000","234,500","19,338,597,784,500","1.07","80,745,711","33,637,871","41.66",
18,034730,SK,"272,000","3,500","1.3","63,310","17,206,092,500","268,000","275,000","267,000","19,138,000,784,000","1.06","70,360,297","17,707,527","25.17",
