순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"49,850","650","1.3","15,918,683","792,346,440,425","49,200","50,200","49,150","320,003,336,295,000","16.62","6,419,324,700","3,385,554,977","52.74",2311
2,000660,SK하이닉스,"87,000","2,400","2.8","3,040,180","262,370,966,400","85,000","87,000","84,800","63,336,205,755,000","3.29","728,002,365","366,521,825","50.35",
3,005935,삼성전자우,"39,700","400","1.0","994,494","39,527,459,250","39,600","40,050","39,350","35,874,071,300,000","1.86","903,629,000","839,094,297","92.86",
4,068270,셀트리온,"268,500","500","0.2","1,098,811","297,363,664,500","271,000","273,500","267,000","33,668,799,955,500","1.75","125,395,903","27,381,267","21.84",
5,005380,현대차,"150,500","2,000","1.4","599,945","89,722,779,500","148,500","151,500","146,000","33,151,610,089,500","1.72","220,276,479","101,672,593","46.16",
6,005490,POSCO,"363,000","-7,500","-2.0","157,874","57,348,184,500","360,000","370,000","359,000","31,648,821,105,000","1.64","87,186,835","50,302,977","57.70",
7,207940,삼성바이오로직스,"414,000","25,500","6.6","729,170","295,415,024,500","392,500","415,000","388,000","27,392,310,000,000","1.42","66,165,000","6,435,389","9.73",
8,028260,삼성물산,"130,500","2,000","1.6","520,086","67,290,121,000","128,500","131,000","127,500","24,754,550,611,500","1.29","189,690,043","20,907,347","11.02",
9,051910,LG화학,"342,000","-6,500","-1.9","225,069","77,017,102,500","348,000","348,000","340,000","24,142,581,306,000","1.25","70,592,343","28,140,879","39.86",
10,105560,KB금융,"57,600","300","0.5","637,333","36,674,258,900","57,700","57,800","57,200","24,083,224,531,200","1.25","418,111,537","291,768,044","69.78",
11,015760,한국전력,"36,300","-650","-1.8","1,023,658","37,244,548,100","36,550","36,900","36,100","23,303,295,995,100","1.21","641,964,077","190,555,363","29.68",
12,035420,NAVER,"700,000","-11,000","-1.6","124,013","87,124,132,000","712,000","715,000","698,000","23,073,875,300,000","1.20","32,962,679","19,610,799","59.49",
13,012330,현대모비스,"237,000","-1,500","-0.6","261,360","61,740,386,500","238,000","239,000","234,500","23,070,495,531,000","1.20","97,343,863","46,462,654","47.73",
14,055550,신한지주,"48,400","300","0.6","753,861","36,323,130,200","48,100","48,400","47,900","22,951,260,010,800","1.19","474,199,587","331,153,298","69.83",
15,032830,삼성생명,"113,000","500","0.4","177,642","20,004,342,000","112,500","114,000","111,500","22,600,000,000,000","1.17","200,000,000","31,983,801","15.99",
16,034730,SK,"303,000","1,500","0.5","63,431","19,178,083,000","300,500","305,000","300,000","21,319,169,991,000","1.11","70,360,297","17,547,243","24.94",
