순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"46,900","350","0.8","9,880,128","464,089,308,875","47,050","47,200","46,600","301,066,328,430,000","16.76","6,419,324,700","3,369,813,655","52.49",2323
2,000660,SK하이닉스,"90,300","1,000","1.1","2,383,489","216,436,808,900","90,400","91,200","90,300","65,738,613,559,500","3.66","728,002,365","370,484,449","50.89",
3,068270,셀트리온,"288,500","-1,500","-0.5","655,392","187,735,625,000","292,000","293,500","283,000","36,176,718,015,500","2.01","125,395,903","28,030,026","22.35",
4,005935,삼성전자우,"38,050","150","0.4","544,934","20,663,578,850","38,150","38,150","37,650","34,383,083,450,000","1.91","903,629,000","759,024,073","84.00",
5,207940,삼성바이오로직스,"423,500","9,000","2.2","319,807","135,947,494,500","415,500","434,500","415,500","28,020,877,500,000","1.56","66,165,000","6,508,863","9.84",
6,005490,POSCO,"314,500","-4,500","-1.4","194,271","60,955,031,500","318,000","318,000","311,000","27,420,259,607,500","1.53","87,186,835","50,267,356","57.65",
7,005380,현대차,"124,000","0","0.0","359,064","44,654,162,500","125,000","125,500","123,500","27,314,283,396,000","1.52","220,276,479","97,826,076","44.41",
8,035420,NAVER,"765,000","1,000","0.1","50,422","38,849,036,000","772,000","780,000","763,000","25,216,449,435,000","1.40","32,962,679","19,667,213","59.67",
9,051910,LG화학,"336,000","5,000","1.5","311,545","104,890,571,500","335,000","339,000","332,000","23,719,027,248,000","1.32","70,592,343","26,309,270","37.27",
10,028260,삼성물산,"120,500","1,000","0.8","184,178","22,193,035,000","120,500","121,500","119,500","22,857,650,181,500","1.27","189,690,043","21,273,099","11.21",
11,105560,KB금융,"53,600","-1,600","-2.9","614,136","33,294,781,500","55,700","55,700","53,500","22,410,778,383,200","1.25","418,111,537","290,439,215","69.46",
12,012330,현대모비스,"222,000","1,000","0.4","103,903","23,078,237,500","218,500","223,000","218,500","21,610,337,586,000","1.20","97,343,863","47,248,396","48.54",
13,055550,신한지주,"44,500","-450","-1.0","1,096,365","48,931,207,482","44,750","45,250","44,300","21,101,881,621,500","1.17","474,199,587","330,770,196","69.75",
14,051900,LG생활건강,"1,284,000","-51,000","-3.8","42,322","54,879,935,000","1,336,000","1,352,000","1,284,000","20,053,764,948,000","1.12","15,618,197","7,286,006","46.65",
15,015760,한국전력,"30,850","-300","-1.0","952,857","29,475,635,250","31,200","31,350","30,800","19,804,591,775,450","1.10","641,964,077","181,838,788","28.33",
16,032830,삼성생명,"95,500","-1,200","-1.2","218,127","20,830,091,900","96,800","96,900","95,000","19,100,000,000,000","1.06","200,000,000","32,262,228","16.13",
17,017670,SK텔레콤,"236,500","-1,000","-0.4","83,538","19,746,434,500","236,500","237,500","235,000","19,096,360,651,500","1.06","80,745,711","33,623,156","41.64",
18,034730,SK,"268,500","-500","-0.2","56,405","15,240,418,000","271,500","272,500","267,500","18,891,739,744,500","1.05","70,360,297","17,711,296","25.17",
19,096770,SK이노베이션,"194,500","3,000","1.6","152,859","29,694,273,500","191,500","196,500","191,000","17,984,552,198,000","1.00","92,465,564","37,162,415","40.19",
20,006400,삼성SDI,"235,000","8,000","3.5","377,469","88,616,285,000","227,500","239,000","226,500","16,159,664,550,000","0.90","68,764,530","26,703,397","38.83",
21,090430,아모레퍼시픽,"273,000","-7,500","-2.7","165,352","45,414,220,000","281,000","281,500","271,500","15,959,167,770,000","0.89","58,458,490","20,290,138","34.71",
22,018260,삼성에스디에스,"205,000","-3,500","-1.7","64,464","13,280,722,000","208,000","209,000","204,000","15,862,449,000,000","0.88","77,377,800","9,181,479","11.87",
23,033780,KT&G,"108,000","500","0.5","223,279","23,883,014,000","107,500","108,000","105,500","14,827,589,676,000","0.83","137,292,497","73,853,596","53.79",
24,091990,셀트리온헬스케어,"99,400","-600","-0.6","535,617","53,038,208,700","100,700","101,100","98,000","13,967,312,665,600","0.78","140,516,224","46,717,735","33.25",
25,066570,LG전자,"82,300","1,600","2.0","1,164,716","95,228,219,400","81,000","83,100","80,000","13,468,215,092,200","0.75","163,647,814","57,809,323","35.33",
26,010950,S-Oil,"116,500","2,000","1.8","254,176","29,606,308,750","115,000","117,500","114,500","13,115,895,268,000","0.73","112,582,792","86,390,988","76.74",
27,000270,기아차,"31,900","300","1.0","658,848","21,095,687,550","31,600","32,350","31,600","12,931,090,769,300","0.72","405,363,347","160,007,827","39.47",
28,086790,하나금융지주,"42,400","-850","-2.0","558,232","23,872,723,200","43,500","43,550","42,400","12,730,263,428,800","0.71","300,242,062","213,968,070","71.27",
29,003550,LG,"73,600","300","0.4","209,374","15,392,536,000","72,700","74,100","72,600","12,700,204,841,600","0.71","172,557,131","58,716,951","34.03",
30,000810,삼성화재,"263,500","-1,000","-0.4","37,300","9,815,093,500","264,000","265,000","261,500","12,483,269,549,500","0.70","47,374,837","23,980,566","50.62",
31,251270,넷마블,"146,000","-2,500","-1.7","129,437","19,107,449,000","148,500","150,500","145,500","12,438,291,734,000","0.69","85,193,779","22,302,559","26.18",
32,011170,롯데케미칼,"338,000","-500","-0.2","83,184","28,474,836,500","340,000","350,000","337,500","11,585,091,622,000","0.65","34,275,419","10,924,546","31.87",
