순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"45,150","-700","-1.5","8,123,384","367,361,318,550","45,550","45,800","44,900","289,832,510,205,000","15.90","6,419,324,700","3,365,281,152","52.42",2339
2,000660,SK하이닉스,"77,200","-500","-0.6","2,252,063","174,078,548,948","78,000","78,200","76,700","56,201,782,578,000","3.08","728,002,365","356,447,109","48.96",
3,068270,셀트리온,"302,500","11,500","4.0","1,213,131","365,872,555,500","298,500","305,000","297,000","37,932,260,657,500","2.08","125,395,903","28,220,466","22.51",
4,005935,삼성전자우,"36,000","-650","-1.8","463,299","16,768,908,200","36,500","36,600","35,900","32,530,644,000,000","1.78","903,629,000","760,040,834","84.11",
5,207940,삼성바이오로직스,"486,000","15,000","3.2","260,767","125,379,610,000","474,000","487,000","473,000","32,156,190,000,000","1.76","66,165,000","6,535,174","9.88",
6,005380,현대차,"128,500","-1,000","-0.8","305,158","39,286,434,000","129,000","129,500","128,000","27,456,362,029,500","1.51","213,668,187","98,650,948","46.17",
7,005490,POSCO,"293,000","-1,000","-0.3","195,625","57,424,377,500","295,000","296,000","292,000","25,545,742,655,000","1.40","87,186,835","48,369,677","55.48",
8,051910,LG화학,"354,000","2,000","0.6","237,273","84,672,708,000","359,000","363,500","353,000","24,989,689,422,000","1.37","70,592,343","26,516,645","37.56",
9,035420,NAVER,"728,000","-2,000","-0.3","53,951","39,262,242,000","725,000","731,000","723,000","23,996,830,312,000","1.32","32,962,679","20,060,653","60.86",
10,028260,삼성물산,"125,500","0","0.0","316,448","39,849,232,500","125,500","127,500","125,000","23,806,100,396,500","1.31","189,690,043","22,803,664","12.02",
11,017670,SK텔레콤,"278,500","1,500","0.5","106,956","29,791,771,500","274,000","281,000","274,000","22,487,680,513,500","1.23","80,745,711","34,473,174","42.69",
12,012330,현대모비스,"222,500","-4,000","-1.8","108,966","24,191,048,000","224,000","224,500","221,000","21,659,009,517,500","1.19","97,343,863","47,230,550","48.52",
13,105560,KB금융,"50,400","-700","-1.4","702,126","35,451,800,100","50,900","51,200","50,200","21,072,821,464,800","1.16","418,111,537","293,603,269","70.22",
14,055550,신한지주,"42,650","-100","-0.2","765,971","32,582,699,050","42,400","42,800","42,300","20,224,612,385,550","1.11","474,199,587","328,462,423","69.27",
15,034730,SK,"281,500","1,000","0.4","55,633","15,615,441,000","277,500","282,000","277,500","19,806,423,605,500","1.09","70,360,297","18,008,706","25.59",
16,015760,한국전력,"29,800","-100","-0.3","760,588","22,688,684,200","30,000","30,000","29,750","19,130,529,494,600","1.05","641,964,077","179,443,708","27.95",
17,051900,LG생활건강,"1,224,000","-19,000","-1.5","17,697","21,670,643,000","1,228,000","1,237,000","1,216,000","19,116,673,128,000","1.05","15,618,197","7,177,786","45.96",
18,096770,SK이노베이션,"201,000","-2,500","-1.2","139,151","27,904,063,000","202,000","203,000","199,000","18,585,578,364,000","1.02","92,465,564","36,947,283","39.96",
19,018260,삼성에스디에스,"240,000","-2,500","-1.0","103,018","24,504,004,000","241,500","242,000","236,000","18,570,672,000,000","1.02","77,377,800","9,651,978","12.47",
20,032830,삼성생명,"91,000","-1,000","-1.1","142,219","12,965,266,800","91,600","91,600","91,000","18,200,000,000,000","1.00","200,000,000","32,376,208","16.19",
21,006400,삼성SDI,"246,500","1,500","0.6","198,381","48,673,711,000","245,500","248,500","242,000","16,950,456,645,000","0.93","68,764,530","26,435,052","38.44",
22,090430,아모레퍼시픽,"263,500","-5,000","-1.9","127,800","33,695,018,000","268,500","268,500","261,500","15,403,812,115,000","0.84","58,458,490","20,338,989","34.79",
23,010950,S-Oil,"126,500","-2,500","-1.9","237,465","30,022,207,448","128,500","128,500","125,500","14,241,723,188,000","0.78","112,582,792","87,653,783","77.86",
24,091990,셀트리온헬스케어,"99,000","1,700","1.8","930,229","92,462,967,100","99,500","101,000","98,300","13,911,633,351,000","0.76","140,521,549","46,194,019","32.87",
25,033780,KT&G,"101,000","-2,500","-2.4","134,668","13,675,579,000","103,000","103,500","101,000","13,866,542,197,000","0.76","137,292,497","74,139,188","54.00",
26,000270,기아차,"34,050","0","0.0","530,408","18,069,362,850","34,050","34,350","33,950","13,802,621,965,350","0.76","405,363,347","164,077,220","40.48",
27,086790,하나금융지주,"42,650","-450","-1.0","508,349","21,714,237,160","42,800","43,200","42,500","12,805,323,944,300","0.70","300,242,062","214,542,758","71.46",
28,003550,LG,"71,700","-500","-0.7","126,588","9,100,130,000","71,700","73,100","71,200","12,372,346,292,700","0.68","172,557,131","59,413,583","34.43",
29,000810,삼성화재,"258,000","-500","-0.2","46,198","11,924,071,500","258,000","260,000","257,500","12,222,707,946,000","0.67","47,374,837","23,794,847","50.23",
30,066570,LG전자,"71,900","-200","-0.3","521,629","37,660,375,600","72,400","73,200","71,800","11,766,277,826,600","0.65","163,647,814","51,265,851","31.33",
31,009150,삼성전기,"152,000","0","0.0","636,250","96,350,922,000","153,500","154,000","149,500","11,353,441,792,000","0.62","74,693,696","22,154,206","29.66",
32,000030,우리은행,"16,300","0","0.0","676,865","11,040,311,450","16,150","16,450","16,150","11,018,800,000,000","0.60","676,000,000","186,549,723","27.60",
33,011170,롯데케미칼,"286,500","-4,000","-1.4","83,779","24,012,965,000","288,000","289,500","283,500","9,819,907,543,500","0.54","34,275,419","10,475,567","30.56",
34,251270,넷마블,"113,500","-2,500","-2.2","178,611","20,406,291,000","115,000","116,500","113,000","9,671,829,973,500","0.53","85,214,361","21,452,421","25.17",
35,036570,엔씨소프트,"430,000","-2,500","-0.6","76,032","32,633,668,000","428,500","433,000","426,500","9,433,779,460,000","0.52","21,939,022","10,992,732","50.11",
36,035720,카카오,"121,500","1,500","1.2","359,811","43,026,565,500","120,500","121,500","118,000","9,269,452,363,500","0.51","76,291,789","20,362,659","26.69",
37,009540,현대중공업,"130,500","1,000","0.8","202,262","26,229,151,264","128,500","130,500","127,500","9,026,088,093,000","0.50","69,165,426","11,366,812","16.43",
38,024110,기업은행,"14,550","-150","-1.0","389,538","5,674,106,100","14,600","14,700","14,450","8,147,691,758,250","0.45","559,978,815","132,670,188","23.69",
39,030200,KT,"29,700","550","1.9","961,958","28,559,401,543","29,150","29,800","29,050","7,755,020,697,600","0.43","261,111,808","127,944,786","49.00",
40,010130,고려아연,"407,000","-9,500","-2.3","22,583","9,186,899,500","409,500","412,000","405,000","7,680,090,000,000","0.42","18,870,000","4,364,376","23.13",
41,002790,아모레G,"93,000","-2,400","-2.5","109,625","10,180,187,600","94,900","95,100","92,100","7,668,610,740,000","0.42","82,458,180","16,966,950","20.58",
42,000720,현대건설,"68,700","100","0.2","1,107,119","76,075,421,600","69,900","70,000","67,700","7,650,141,055,500","0.42","111,355,765","24,457,608","21.96",
43,032640,LG유플러스,"17,350","350","2.1","1,496,549","25,716,871,800","17,050","17,450","16,850","7,575,207,113,350","0.42","436,611,361","182,655,966","41.83",
44,004020,현대제철,"53,700","-600","-1.1","289,601","15,478,452,100","54,400","54,400","53,100","7,166,038,654,500","0.39","133,445,785","32,549,777","24.39",
45,034220,LG디스플레이,"19,700","-400","-2.0","3,443,480","67,581,645,350","20,200","20,250","19,300","7,048,969,290,000","0.39","357,815,700","83,238,625","23.26",
46,021240,코웨이,"93,400","-1,600","-1.7","106,305","9,940,803,450","93,700","94,400","92,700","6,892,884,414,600","0.38","73,799,619","44,634,956","60.48",
47,215600,신라젠,"93,900","800","0.9","2,349,573","221,724,065,100","94,400","96,800","92,300","6,548,776,898,700","0.36","69,742,033","7,347,972","10.54",
48,004990,롯데지주,"54,500","300","0.6","154,749","8,366,837,800","54,100","54,700","53,100","6,352,859,916,500","0.35","116,566,237","14,974,924","12.85",
49,267250,현대중공업지주,"388,500","-1,500","-0.4","32,584","12,553,520,500","387,000","390,000","380,000","6,327,350,704,500","0.35","16,286,617","3,369,443","20.69",
50,018880,한온시스템,"11,750","-250","-2.1","749,691","8,791,456,700","11,900","11,950","11,600","6,272,150,000,000","0.34","533,800,000","105,566,890","19.78",
51,035250,강원랜드,"27,450","-150","-0.5","240,501","6,596,000,250","27,250","27,750","27,200","5,872,666,725,000","0.32","213,940,500","59,393,726","27.76",
52,161390,한국타이어,"46,300","50","0.1","173,957","7,963,099,150","45,650","46,500","45,200","5,735,415,694,700","0.31","123,875,069","51,054,920","41.21",
53,008930,한미사이언스,"89,500","1,200","1.4","89,668","8,035,379,300","88,000","90,000","87,400","5,683,184,396,500","0.31","63,499,267","3,045,153","4.80",
