순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"51,300","-1,000","-1.9","8,480,437","437,715,454,500","52,200","52,500","51,300","329,311,357,110,000","17.04","6,419,324,700","3,386,404,063","52.75",2311
2,000660,SK하이닉스,"94,800","300","0.3","2,733,549","258,238,750,800","94,600","96,100","93,500","69,014,624,202,000","3.57","728,002,365","369,441,260","50.75",
3,005935,삼성전자우,"40,600","-750","-1.8","726,198","29,592,911,600","41,250","41,500","40,600","36,687,337,400,000","1.90","903,629,000","837,748,297","92.71",
4,068270,셀트리온,"270,500","-500","-0.2","703,743","192,742,381,500","273,500","279,500","270,000","33,919,591,761,500","1.76","125,395,903","27,390,933","21.84",
5,005380,현대차,"140,000","1,500","1.1","471,953","66,050,004,000","139,500","141,000","139,000","30,838,707,060,000","1.60","220,276,479","100,069,525","45.43",
6,005490,POSCO,"349,000","-5,000","-1.4","125,714","44,097,656,000","352,500","353,500","349,000","30,428,205,415,000","1.57","87,186,835","50,413,841","57.82",
7,207940,삼성바이오로직스,"433,000","4,000","0.9","200,467","87,238,614,000","428,500","442,500","428,500","28,649,445,000,000","1.48","66,165,000","6,558,891","9.91",
8,028260,삼성물산,"128,500","-2,000","-1.5","258,398","33,247,314,500","130,000","130,000","128,000","24,375,170,525,500","1.26","189,690,043","20,967,241","11.05",
9,051910,LG화학,"343,500","-8,500","-2.4","162,022","56,081,723,000","352,000","352,500","343,500","24,248,469,820,500","1.25","70,592,343","27,819,908","39.41",
10,105560,KB금융,"54,600","-500","-0.9","784,317","42,817,280,600","55,000","55,000","54,300","22,828,889,920,200","1.18","418,111,537","291,725,532","69.77",
11,015760,한국전력,"34,450","-550","-1.6","694,657","23,971,661,900","35,050","35,200","34,300","22,115,662,452,650","1.14","641,964,077","190,363,371","29.65",
12,035420,NAVER,"668,000","-12,000","-1.8","93,537","62,752,433,000","679,000","680,000","667,000","22,019,069,572,000","1.14","32,962,679","19,575,414","59.39",
13,012330,현대모비스,"225,500","-6,000","-2.6","233,787","53,073,008,500","230,000","231,500","224,000","21,951,041,106,500","1.14","97,343,863","46,660,845","47.93",
14,055550,신한지주,"46,250","-100","-0.2","425,642","19,608,242,850","46,100","46,550","45,500","21,931,730,898,750","1.14","474,199,587","331,767,719","69.96",
15,032830,삼성생명,"106,500","500","0.5","142,235","15,146,038,500","106,000","107,500","105,500","21,300,000,000,000","1.10","200,000,000","32,005,081","16.00",
16,051900,LG생활건강,"1,337,000","9,000","0.7","18,043","24,158,459,000","1,345,000","1,345,000","1,321,000","20,881,529,389,000","1.08","15,618,197","7,283,672","46.64",
17,034730,SK,"288,000","-10,000","-3.4","131,220","38,078,437,000","297,000","297,500","288,000","20,263,765,536,000","1.05","70,360,297","17,654,964","25.09",
18,090430,아모레퍼시픽,"331,500","2,000","0.6","67,994","22,677,614,500","333,000","338,500","330,500","19,378,989,435,000","1.00","58,458,490","19,852,705","33.96",
19,096770,SK이노베이션,"204,500","1,000","0.5","142,268","29,017,708,500","202,500","205,500","200,500","18,909,207,838,000","0.98","92,465,564","38,427,416","41.56",
20,017670,SK텔레콤,"227,500","0","0.0","88,355","20,039,784,500","226,500","228,000","225,500","18,369,649,252,500","0.95","80,745,711","33,078,356","40.97",
21,018260,삼성에스디에스,"220,500","-500","-0.2","54,121","11,954,654,500","220,500","222,000","219,000","17,061,804,900,000","0.88","77,377,800","9,052,543","11.70",
22,066570,LG전자,"96,100","600","0.6","403,665","38,795,933,900","96,200","96,700","95,500","15,726,554,925,400","0.81","163,647,814","57,685,058","35.25",
23,006400,삼성SDI,"211,500","2,500","1.2","316,690","66,692,600,500","211,000","211,500","207,500","14,543,698,095,000","0.75","68,764,530","27,748,510","40.35",
24,091990,셀트리온헬스케어,"97,700","-1,600","-1.6","1,343,633","135,364,956,400","100,400","103,400","97,700","13,728,435,084,800","0.71","140,516,224","46,215,806","32.89",
25,033780,KT&G,"98,400","-700","-0.7","182,878","18,036,151,000","98,800","99,300","98,300","13,509,581,704,800","0.70","137,292,497","73,303,941","53.39",
26,251270,넷마블,"158,000","6,500","4.3","831,698","131,698,139,500","156,500","161,500","154,500","13,455,825,732,000","0.70","85,163,454","22,210,264","26.08",
27,003550,LG,"76,100","0","0.0","120,012","9,113,438,000","75,900","76,500","75,600","13,131,597,669,100","0.68","172,557,131","58,222,005","33.74",
28,086790,하나금융지주,"43,250","-350","-0.8","565,241","24,444,463,000","43,650","43,700","43,100","12,985,469,181,500","0.67","300,242,062","216,203,613","72.01",
29,000270,기아차,"31,650","-650","-2.0","896,720","28,547,653,608","32,250","32,400","31,600","12,829,749,932,550","0.66","405,363,347","156,602,094","38.63",
30,011170,롯데케미칼,"373,000","-7,000","-1.8","82,727","31,146,115,500","382,000","382,000","373,000","12,784,731,287,000","0.66","34,275,419","11,173,911","32.60",
31,010950,S-Oil,"108,500","0","0.0","188,027","20,388,671,500","108,500","109,000","107,500","12,215,232,932,000","0.63","112,582,792","86,189,458","76.56",
32,000810,삼성화재,"255,000","-2,000","-0.8","45,972","11,746,035,500","256,500","257,500","254,000","12,080,583,435,000","0.63","47,374,837","24,229,756","51.14",
33,000030,우리은행,"15,600","50","0.3","903,914","14,064,797,100","15,600","15,700","15,450","10,545,600,000,000","0.55","676,000,000","175,644,497","25.98",
34,002790,아모레G,"125,500","-1,500","-1.2","78,907","9,967,595,000","127,000","128,500","125,500","10,348,501,590,000","0.54","82,458,180","16,848,853","20.43",
35,009150,삼성전기,"129,000","-1,000","-0.8","366,984","47,568,312,000","129,500","132,000","128,000","9,635,486,784,000","0.50","74,693,696","20,081,766","26.89",
36,024110,기업은행,"16,150","-100","-0.6","366,472","5,918,351,550","16,250","16,300","16,100","9,043,657,862,250","0.47","559,978,815","134,203,030","23.97",
37,004020,현대제철,"63,100","-4,100","-6.1","2,264,107","145,819,202,200","66,400","66,600","62,800","8,420,429,033,500","0.44","133,445,785","30,935,301","23.18",
38,000720,현대건설,"74,800","-4,300","-5.4","10,387,106","800,705,624,200","78,700","79,400","74,500","8,329,411,222,000","0.43","111,355,765","22,079,074","19.83",
39,034220,LG디스플레이,"23,150","1,150","5.2","4,490,612","103,291,948,700","22,050","23,300","22,000","8,283,433,455,000","0.43","357,815,700","92,564,328","25.87",
40,035720,카카오,"108,000","0","0.0","318,837","34,623,796,500","108,000","110,000","107,500","8,238,253,176,000","0.43","76,280,122","18,203,282","23.86",
41,009540,현대중공업,"115,500","0","0.0","289,396","33,675,741,500","115,500","117,500","113,500","7,988,606,703,000","0.41","69,165,426","11,342,576","16.40",
42,010130,고려아연,"418,000","-8,500","-2.0","37,870","15,927,185,000","426,500","427,000","418,000","7,887,660,000,000","0.41","18,870,000","4,772,798","25.29",
43,036570,엔씨소프트,"352,000","-500","-0.1","139,442","48,930,137,500","350,000","356,000","345,000","7,722,535,744,000","0.40","21,939,022","10,657,304","48.58",
44,139480,이마트,"267,000","5,500","2.1","51,122","13,527,962,000","260,500","269,000","258,000","7,442,843,673,000","0.39","27,875,819","13,616,379","48.85",
45,030200,KT,"27,200","-50","-0.2","252,349","6,869,904,950","27,250","27,300","27,150","7,102,241,177,600","0.37","261,111,808","127,944,785","49.00",
46,004990,롯데지주,"59,100","-200","-0.3","187,878","11,102,749,000","58,900","59,600","58,700","6,715,882,517,400","0.35","113,635,914","14,056,313","12.37",
47,006800,미래에셋대우,"9,820","10","0.1","2,433,103","24,046,843,610","9,910","9,980","9,800","6,543,227,126,560","0.34","666,316,408","80,703,120","12.11",
48,267250,현대중공업지주,"397,000","-6,500","-1.6","49,819","19,854,610,000","402,500","405,500","396,000","6,465,786,949,000","0.33","16,286,617","3,527,393","21.66",
49,021240,코웨이,"86,800","600","0.7","77,537","6,762,550,300","86,400","87,800","86,300","6,405,806,929,200","0.33","73,799,619","44,275,878","59.99",
50,023530,롯데쇼핑,"220,000","-1,000","-0.4","78,166","17,230,702,500","221,000","223,000","219,000","6,186,850,340,000","0.32","28,122,047","5,820,719","20.70",
51,035250,강원랜드,"26,900","-100","-0.4","233,730","6,294,613,450","27,000","27,100","26,850","5,754,999,450,000","0.30","213,940,500","60,599,809","28.33",
52,128940,한미약품,"497,000","7,500","1.5","43,713","21,766,791,500","495,500","502,000","493,000","5,658,688,427,000","0.29","11,385,691","1,441,490","12.66",
53,161390,한국타이어,"45,300","-800","-1.7","186,899","8,534,219,616","46,000","46,650","45,250","5,611,540,625,700","0.29","123,875,069","50,329,195","40.63",
54,036460,한국가스공사,"60,700","400","0.7","368,103","21,985,782,200","61,000","61,000","58,300","5,603,399,100,000","0.29","92,313,000","10,649,030","11.54",
55,018880,한온시스템,"10,350","-200","-1.9","520,746","5,423,058,400","10,550","10,650","10,300","5,524,830,000,000","0.29","533,800,000","106,283,677","19.91",
56,078930,GS,"59,200","200","0.3","143,368","8,456,459,800","59,100","59,500","58,700","5,500,590,377,600","0.28","92,915,378","18,376,517","19.78",
57,071050,한국금융지주,"98,100","0","0.0","99,964","9,802,847,700","98,000","98,900","96,400","5,466,719,815,200","0.28","55,725,992","19,559,573","35.10",
58,215600,신라젠,"78,000","-2,500","-3.1","1,801,035","146,788,242,400","82,200","84,100","77,900","5,412,110,574,000","0.28","69,386,033","5,712,639","8.23",
59,032640,LG유플러스,"12,300","-200","-1.6","1,341,565","16,638,622,350","12,550","12,600","12,300","5,370,319,740,300","0.28","436,611,361","165,278,229","37.85",
60,271560,오리온,"132,500","0","0.0","80,708","10,679,399,500","132,500","134,500","129,500","5,238,188,882,500","0.27","39,533,501","15,951,841","40.35",
61,097950,CJ제일제당,"346,500","3,500","1.0","44,936","15,649,207,500","343,500","351,000","340,500","5,215,928,949,000","0.27","15,053,186","3,133,006","20.81",
62,086280,현대글로비스,"136,500","-2,000","-1.4","127,219","17,477,015,000","139,500","140,000","136,000","5,118,750,000,000","0.26","37,500,000","12,321,284","32.86",
63,088350,한화생명,"5,860","100","1.7","1,002,415","5,850,789,050","5,770","5,870","5,770","5,089,585,800,000","0.26","868,530,000","158,491,787","18.25",
64,008770,호텔신라,"126,500","2,000","1.6","215,142","26,877,330,000","125,500","127,000","122,000","4,964,887,306,500","0.26","39,248,121","13,147,223","33.50",
65,005940,NH투자증권,"16,900","-150","-0.9","527,089","8,939,684,150","17,050","17,050","16,800","4,755,810,190,300","0.25","281,408,887","41,025,452","14.58",
66,004800,효성,"134,000","-4,500","-3.2","1,075,625","146,799,235,000","138,500","140,500","133,000","4,705,738,970,000","0.24","35,117,455","6,679,329","19.02",
67,010140,삼성중공업,"7,400","-30","-0.4","3,577,859","26,484,160,520","7,450","7,470","7,320","4,662,000,000,000","0.24","630,000,000","110,344,417","17.51",
68,008930,한미사이언스,"72,200","100","0.1","107,728","7,785,296,000","72,300","73,600","71,400","4,584,647,077,400","0.24","63,499,267","2,675,882","4.21",
69,004170,신세계,"459,500","20,500","4.7","59,718","27,037,925,000","444,500","463,000","444,500","4,523,860,669,500","0.23","9,845,181","3,002,024","30.49",
70,001040,CJ,"154,000","-2,500","-1.6","99,487","15,409,100,000","155,500","156,500","153,500","4,493,257,692,000","0.23","29,176,998","5,626,846","19.29",
71,047810,한국항공우주,"45,450","1,950","4.5","1,126,529","51,215,849,400","43,500","45,950","43,450","4,430,243,613,150","0.23","97,475,107","14,818,246","15.20",
72,009830,한화케미칼,"27,050","-300","-1.1","338,542","9,212,680,400","27,250","27,400","27,050","4,412,136,157,700","0.23","163,110,394","46,008,671","28.21",
73,029780,삼성카드,"37,550","-1,000","-2.6","146,548","5,562,468,800","38,250","38,300","37,500","4,350,501,357,050","0.23","115,858,891","14,760,745","12.74",
74,028300,에이치엘비,"118,400","-21,500","-15.4","3,786,354","510,319,275,700","142,200","151,500","109,100","4,325,642,531,200","0.22","36,534,143","3,944,664","10.80",
75,086900,메디톡스,"740,500","11,300","1.6","51,036","38,119,641,400","735,000","763,000","733,200","4,188,664,167,500","0.22","5,656,535","2,708,205","47.88",
