순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"46,800","250","0.5","5,572,374","259,964,187,606","46,750","46,800","46,400","300,424,395,960,000","16.51","6,419,324,700","3,374,259,458","52.56",2336
2,000660,SK하이닉스,"82,800","400","0.5","2,330,703","192,500,586,620","82,500","83,300","81,600","60,278,595,822,000","3.31","728,002,365","364,702,956","50.10",
3,005935,삼성전자우,"38,700","250","0.6","1,255,513","48,318,023,200","38,650","38,700","38,150","34,970,442,300,000","1.92","903,629,000","763,135,390","84.45",
4,068270,셀트리온,"269,500","500","0.2","410,083","110,981,387,000","269,000","274,000","269,000","33,794,195,858,500","1.86","125,395,903","27,795,689","22.17",
5,207940,삼성바이오로직스,"450,000","500","0.1","67,409","30,465,111,000","451,500","455,500","449,500","29,774,250,000,000","1.64","66,165,000","6,484,901","9.80",
6,005490,POSCO,"331,500","1,000","0.3","137,794","45,746,442,788","329,500","334,000","328,000","28,902,435,802,500","1.59","87,186,835","49,639,685","56.93",
7,005380,현대차,"124,000","-1,000","-0.8","309,579","38,389,468,300","125,000","125,000","123,500","26,494,855,188,000","1.46","213,668,187","98,214,480","45.97",
8,051910,LG화학,"374,000","8,000","2.2","173,330","64,360,006,500","368,500","375,000","366,500","26,401,536,282,000","1.45","70,592,343","26,713,339","37.84",
9,035420,NAVER,"748,000","-8,000","-1.1","54,950","41,281,571,983","756,000","760,000","748,000","24,656,083,892,000","1.35","32,962,679","19,978,977","60.61",
10,028260,삼성물산,"121,500","-500","-0.4","167,765","20,385,563,500","122,000","122,000","121,000","23,047,340,224,500","1.27","189,690,043","22,269,659","11.74",
11,012330,현대모비스,"226,500","-4,500","-2.0","119,997","27,185,096,000","231,000","231,000","224,500","22,048,384,969,500","1.21","97,343,863","47,431,428","48.73",
12,105560,KB금융,"52,700","0","0.0","429,690","22,637,900,500","52,600","53,000","52,300","22,034,477,999,900","1.21","418,111,537","292,712,854","70.01",
13,017670,SK텔레콤,"263,500","1,500","0.6","103,999","27,312,739,555","262,500","264,000","260,500","21,276,494,848,500","1.17","80,745,711","34,309,963","42.49",
14,055550,신한지주,"43,400","100","0.2","637,729","27,606,133,300","43,050","43,550","42,800","20,580,262,075,800","1.13","474,199,587","328,766,148","69.33",
15,015760,한국전력,"30,800","-100","-0.3","610,410","18,823,660,050","30,950","31,050","30,750","19,772,493,571,600","1.09","641,964,077","180,400,345","28.10",
16,051900,LG생활건강,"1,247,000","2,000","0.2","43,673","54,258,637,796","1,247,000","1,249,000","1,235,000","19,475,891,659,000","1.07","15,618,197","7,199,871","46.10",
17,032830,삼성생명,"92,100","-400","-0.4","107,676","9,954,135,400","92,500","93,100","91,900","18,420,000,000,000","1.01","200,000,000","32,183,862","16.09",
18,018260,삼성에스디에스,"237,500","6,500","2.8","148,691","35,261,639,500","233,000","239,000","231,000","18,377,227,500,000","1.01","77,377,800","9,430,421","12.19",
19,034730,SK,"259,500","-3,500","-1.3","88,992","23,092,320,000","261,500","263,500","258,000","18,258,497,071,500","1.00","70,360,297","17,915,743","25.46",
20,096770,SK이노베이션,"195,000","-500","-0.3","87,451","17,087,998,648","195,000","196,000","194,500","18,030,784,980,000","0.99","92,465,564","37,096,156","40.12",
21,006400,삼성SDI,"235,500","5,500","2.4","356,040","83,062,547,000","232,000","236,000","229,500","16,194,046,815,000","0.89","68,764,530","26,458,037","38.48",
22,090430,아모레퍼시픽,"261,500","1,500","0.6","93,685","24,442,395,500","261,500","262,000","259,500","15,286,895,135,000","0.84","58,458,490","20,294,518","34.72",
23,010950,S-Oil,"122,000","1,000","0.8","120,785","14,736,721,000","122,000","122,500","120,500","13,735,100,624,000","0.75","112,582,792","87,217,579","77.47",
24,033780,KT&G,"100,000","-3,500","-3.4","432,978","43,410,310,400","103,000","103,000","99,600","13,729,249,700,000","0.75","137,292,497","74,049,180","53.94",
25,086790,하나금융지주,"43,900","0","0.0","557,002","24,419,051,680","43,450","44,050","43,450","13,180,626,521,800","0.72","300,242,062","214,118,175","71.32",
26,000270,기아차,"31,850","-150","-0.5","441,626","14,042,638,150","32,100","32,150","31,650","12,910,822,601,950","0.71","405,363,347","161,346,486","39.80",
27,066570,LG전자,"77,200","3,500","4.8","1,417,794","107,636,067,725","74,200","77,500","73,600","12,633,611,240,800","0.69","163,647,814","53,190,273","32.50",
28,000810,삼성화재,"266,000","-1,500","-0.6","40,667","10,832,481,000","265,000","268,000","265,000","12,601,706,642,000","0.69","47,374,837","23,925,653","50.50",
29,003550,LG,"72,700","600","0.8","198,466","14,327,898,450","71,700","72,700","71,500","12,544,903,423,700","0.69","172,557,131","59,245,742","34.33",
30,091990,셀트리온헬스케어,"89,100","-300","-0.3","604,223","54,017,025,600","89,000","90,400","88,900","12,520,470,015,900","0.69","140,521,549","45,920,494","32.68",
31,009150,삼성전기,"160,500","5,000","3.2","776,381","124,482,746,000","158,000","162,500","156,500","11,988,338,208,000","0.66","74,693,696","22,975,151","30.76",
32,000030,우리은행,"16,650","150","0.9","1,125,916","18,614,900,700","16,350","16,650","16,300","11,255,400,000,000","0.62","676,000,000","184,764,909","27.33",
33,011170,롯데케미칼,"322,500","1,000","0.3","115,629","37,428,307,000","322,500","327,500","320,500","11,053,822,627,500","0.61","34,275,419","10,463,664","30.53",
34,251270,넷마블,"120,500","2,000","1.7","205,291","24,738,532,500","118,500","122,000","118,500","10,268,330,500,500","0.56","85,214,361","21,982,535","25.80",
35,035720,카카오,"126,500","1,000","0.8","750,163","94,736,403,000","125,000","127,500","124,000","9,650,194,433,000","0.53","76,286,122","19,473,365","25.53",
36,036570,엔씨소프트,"395,500","2,000","0.5","59,665","23,612,549,500","398,000","398,000","392,000","8,676,883,201,000","0.48","21,939,022","10,999,266","50.14",
37,024110,기업은행,"15,100","-50","-0.3","470,519","7,134,619,750","15,150","15,300","15,100","8,455,680,106,500","0.46","559,978,815","133,118,886","23.77",
38,009540,현대중공업,"120,000","1,500","1.3","182,390","21,869,803,500","119,000","120,500","118,000","8,299,851,120,000","0.46","69,165,426","11,023,581","15.94",
