순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"45,500","600","1.3","9,979,838","452,309,806,832","45,450","45,550","45,000","292,079,273,850,000","16.14","6,419,324,700","3,374,818,127","52.57",2337
2,000660,SK하이닉스,"76,500","600","0.8","4,167,711","318,047,153,360","75,900","77,100","75,500","55,692,180,922,500","3.08","728,002,365","357,645,015","49.13",
3,068270,셀트리온,"274,000","-5,500","-2.0","429,018","118,197,858,500","279,000","281,000","272,500","34,358,477,422,000","1.90","125,395,903","27,739,607","22.12",
4,005935,삼성전자우,"36,400","300","0.8","1,712,169","61,875,008,968","35,750","36,400","35,700","32,892,095,600,000","1.82","903,629,000","761,317,546","84.25",
5,207940,삼성바이오로직스,"462,500","4,500","1.0","81,827","37,618,812,000","455,000","464,000","453,500","30,601,312,500,000","1.69","66,165,000","6,450,177","9.75",
6,005380,현대차,"131,000","-2,000","-1.5","320,236","42,077,506,000","131,500","133,500","130,000","27,990,532,497,000","1.55","213,668,187","98,691,144","46.19",
7,005490,POSCO,"304,000","-4,000","-1.3","301,459","92,098,648,500","306,500","307,500","304,000","26,504,797,840,000","1.46","87,186,835","48,992,188","56.19",
8,051910,LG화학,"347,000","-5,000","-1.4","207,667","72,494,670,000","348,500","356,000","346,000","24,495,543,021,000","1.35","70,592,343","26,569,929","37.64",
9,035420,NAVER,"725,000","-7,000","-1.0","71,966","52,162,939,720","720,000","732,000","720,000","23,897,942,275,000","1.32","32,962,679","20,031,944","60.77",
10,028260,삼성물산,"125,500","500","0.4","227,561","28,507,241,500","124,000","126,000","124,000","23,806,100,396,500","1.32","189,690,043","22,480,733","11.85",
11,012330,현대모비스,"227,000","-10,000","-4.2","172,142","39,400,233,000","232,500","237,000","226,000","22,097,056,901,000","1.22","97,343,863","47,333,262","48.62",
12,017670,SK텔레콤,"265,500","2,000","0.8","149,200","39,661,069,250","261,500","267,000","261,500","21,437,986,270,500","1.18","80,745,711","34,301,788","42.48",
13,105560,KB금융,"51,000","300","0.6","793,512","40,526,171,500","51,100","51,500","50,900","21,323,688,387,000","1.18","418,111,537","293,859,742","70.28",
14,055550,신한지주,"42,000","-200","-0.5","759,846","32,018,840,200","41,750","42,600","41,700","19,916,382,654,000","1.10","474,199,587","328,977,603","69.38",
15,015760,한국전력,"30,250","0","0.0","766,792","23,081,881,500","30,050","30,250","30,000","19,419,413,329,250","1.07","641,964,077","179,999,112","28.04",
16,034730,SK,"267,000","500","0.2","44,709","11,894,751,000","263,500","268,000","263,000","18,786,199,299,000","1.04","70,360,297","17,980,232","25.55",
17,051900,LG생활건강,"1,200,000","-26,000","-2.1","31,740","37,971,332,000","1,207,000","1,208,000","1,187,000","18,741,836,400,000","1.04","15,618,197","7,178,960","45.97",
18,018260,삼성에스디에스,"242,000","-500","-0.2","64,964","15,651,894,000","239,000","243,000","238,500","18,725,427,600,000","1.03","77,377,800","9,553,600","12.35",
19,032830,삼성생명,"92,600","-400","-0.4","155,896","14,314,974,700","92,500","92,700","91,100","18,520,000,000,000","1.02","200,000,000","32,301,817","16.15",
20,096770,SK이노베이션,"199,500","7,000","3.6","407,122","81,048,028,500","192,500","201,000","192,500","18,446,880,018,000","1.02","92,465,564","37,008,101","40.02",
21,006400,삼성SDI,"244,000","5,000","2.1","218,309","53,112,626,000","238,000","244,500","238,000","16,778,545,320,000","0.93","68,764,530","26,516,181","38.56",
22,090430,아모레퍼시픽,"257,500","-5,500","-2.1","176,595","45,223,426,000","259,500","261,000","253,500","15,053,061,175,000","0.83","58,458,490","20,294,180","34.72",
23,033780,KT&G,"101,500","500","0.5","147,524","14,938,636,000","100,500","101,500","100,500","13,935,188,445,500","0.77","137,292,497","74,143,756","54.00",
24,000270,기아차,"34,000","-250","-0.7","1,567,256","53,829,528,200","34,300","34,800","33,800","13,782,353,798,000","0.76","405,363,347","163,254,837","40.27",
25,010950,S-Oil,"121,500","2,500","2.1","360,531","43,925,451,000","118,500","123,500","118,500","13,678,809,228,000","0.76","112,582,792","87,361,892","77.60",
26,091990,셀트리온헬스케어,"92,000","-1,900","-2.0","461,877","42,785,741,500","93,900","94,400","91,800","12,927,982,508,000","0.71","140,521,549","46,098,830","32.81",
27,086790,하나금융지주,"41,900","50","0.1","647,898","27,168,575,715","41,700","42,250","41,650","12,580,142,397,800","0.70","300,242,062","214,034,250","71.29",
28,000810,삼성화재,"263,000","-4,000","-1.5","47,452","12,495,083,000","264,000","266,000","262,500","12,459,582,131,000","0.69","47,374,837","23,891,375","50.43",
29,003550,LG,"70,900","-600","-0.8","147,793","10,450,200,900","70,900","71,100","70,100","12,234,300,587,900","0.68","172,557,131","59,377,318","34.41",
30,066570,LG전자,"73,100","-1,200","-1.6","858,482","63,081,411,500","74,200","74,300","73,000","11,962,655,203,400","0.66","163,647,814","51,805,436","31.66",
31,009150,삼성전기,"153,000","-3,500","-2.2","847,051","130,777,383,000","155,000","158,500","151,500","11,428,135,488,000","0.63","74,693,696","22,962,345","30.74",
32,000030,우리은행,"16,100","100","0.6","709,975","11,390,203,100","15,850","16,100","15,850","10,883,600,000,000","0.60","676,000,000","185,494,873","27.44",
33,011170,롯데케미칼,"300,000","-2,500","-0.8","92,985","27,909,223,000","300,500","303,500","299,000","10,282,625,700,000","0.57","34,275,419","10,499,748","30.63",
34,251270,넷마블,"113,500","500","0.4","174,202","19,772,780,000","112,500","114,500","112,500","9,671,829,973,500","0.53","85,214,361","21,590,677","25.34",
35,036570,엔씨소프트,"423,500","9,000","2.2","148,466","62,930,186,688","420,000","427,500","415,000","9,291,175,817,000","0.51","21,939,022","10,972,805","50.02",
36,035720,카카오,"119,000","-1,000","-0.8","216,152","25,728,849,500","119,000","120,500","118,500","9,078,722,891,000","0.50","76,291,789","19,360,125","25.38",
37,009540,현대중공업,"125,000","-500","-0.4","172,506","21,456,762,500","123,500","125,500","123,000","8,645,678,250,000","0.48","69,165,426","11,183,915","16.17",
38,024110,기업은행,"14,650","0","0.0","425,222","6,206,061,100","14,550","14,700","14,500","8,203,689,639,750","0.45","559,978,815","132,611,036","23.68",
39,002790,아모레G,"93,400","-2,500","-2.6","125,275","11,692,583,700","94,900","95,100","92,800","7,701,594,012,000","0.43","82,458,180","16,942,370","20.55",
40,010130,고려아연,"406,500","-4,000","-1.0","19,126","7,774,565,500","404,000","409,500","402,000","7,670,655,000,000","0.42","18,870,000","4,392,661","23.28",
41,000720,현대건설,"68,700","5,000","7.8","2,340,749","156,912,596,200","65,100","68,800","64,700","7,650,141,055,500","0.42","111,355,765","24,543,743","22.04",
42,034220,LG디스플레이,"21,200","150","0.7","1,404,053","29,529,221,100","21,100","21,200","20,800","7,585,692,840,000","0.42","357,815,700","84,756,621","23.69",
43,004020,현대제철,"56,200","1,900","3.5","833,002","46,187,865,400","54,300","56,300","54,300","7,499,653,117,000","0.41","133,445,785","32,629,499","24.45",
44,030200,KT,"28,450","-500","-1.7","736,159","21,397,077,233","28,700","29,050","28,400","7,428,630,937,600","0.41","261,111,808","127,944,786","49.00",
45,021240,코웨이,"94,500","1,200","1.3","97,492","9,097,077,500","91,800","94,500","91,800","6,974,063,995,500","0.39","73,799,619","44,638,836","60.49",
46,032640,LG유플러스,"15,700","50","0.3","1,755,205","27,489,165,964","15,650","15,800","15,550","6,854,798,367,700","0.38","436,611,361","180,223,168","41.28",
47,018880,한온시스템,"12,600","200","1.6","527,344","6,649,628,700","12,500","12,700","12,400","6,725,880,000,000","0.37","533,800,000","105,780,409","19.82",
48,267250,현대중공업지주,"370,000","3,500","1.0","21,760","8,031,261,000","361,500","372,000","361,500","6,026,048,290,000","0.33","16,286,617","3,366,779","20.67",
49,035250,강원랜드,"28,050","-350","-1.2","236,295","6,632,088,275","28,100","28,400","28,000","6,001,031,025,000","0.33","213,940,500","59,693,987","27.90",
50,161390,한국타이어,"46,750","-250","-0.5","116,357","5,439,660,500","46,100","47,200","46,050","5,791,159,475,750","0.32","123,875,069","51,056,988","41.22",
51,004990,롯데지주,"48,100","200","0.4","105,424","5,047,016,850","47,650","48,100","47,600","5,606,835,999,700","0.31","116,566,237","14,680,110","12.59",
52,139480,이마트,"201,000","-6,000","-2.9","168,561","33,937,542,500","205,000","205,500","200,000","5,603,039,619,000","0.31","27,875,819","13,540,536","48.57",
53,008930,한미사이언스,"87,300","-1,600","-1.8","70,738","6,204,240,700","87,800","89,500","87,000","5,543,486,009,100","0.31","63,499,267","2,998,597","4.72",
54,128940,한미약품,"486,000","-19,000","-3.8","58,032","28,374,718,000","500,000","505,000","485,000","5,533,445,826,000","0.31","11,385,691","1,473,624","12.94",
55,006800,미래에셋대우,"8,190","0","0.0","932,160","7,603,001,050","8,150","8,190","8,090","5,391,611,381,520","0.30","658,316,408","82,023,044","12.46",
56,215600,신라젠,"76,400","1,000","1.3","928,629","70,843,657,300","75,300","77,500","74,800","5,324,471,321,200","0.29","69,692,033","6,072,570","8.71",
57,036460,한국가스공사,"56,600","2,100","3.8","303,729","17,013,542,700","54,100","56,800","54,100","5,224,915,800,000","0.29","92,313,000","13,290,988","14.40",
58,035760,CJ ENM,"234,000","-7,200","-3.0","102,375","23,994,534,600","238,600","239,100","233,000","5,130,773,856,000","0.28","21,926,384","4,359,055","19.88",
59,023530,롯데쇼핑,"179,000","-1,000","-0.6","37,641","6,735,249,500","179,000","179,500","178,500","5,063,687,145,000","0.28","28,288,755","5,600,782","19.80",
