순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"2,420,000","-17,000","-0.7","250,654","603,210,892,000","2,400,000","2,429,000","2,370,000","310,695,315,480,000","16.32","128,386,494","66,966,379","52.16",2314
2,000660,SK하이닉스,"80,300","-2,600","-3.1","5,693,281","455,070,668,100","80,000","80,600","79,300","58,458,589,909,500","3.07","728,002,365","360,954,317","49.58",
3,005935,삼성전자우,"2,012,000","-28,000","-1.4","28,857","57,844,416,736","2,000,000","2,030,000","1,986,000","36,362,030,960,000","1.91","18,072,580","15,005,767","83.03",
4,068270,셀트리온,"292,000","-3,000","-1.0","660,697","194,474,775,000","296,000","300,500","291,500","35,818,595,808,000","1.88","122,666,424","28,142,833","22.94",
5,207940,삼성바이오로직스,"519,000","17,000","3.4","294,164","153,269,748,000","509,000","534,000","508,000","34,339,635,000,000","1.80","66,165,000","6,938,515","10.49",
6,005380,현대차,"152,500","-1,500","-1.0","377,964","57,901,107,000","155,000","155,500","152,000","33,592,163,047,500","1.76","220,276,479","101,726,289","46.18",
7,005490,POSCO,"319,000","500","0.2","273,644","87,648,905,000","319,000","323,500","316,500","27,812,600,365,000","1.46","87,186,835","50,011,914","57.36",
8,051910,LG화학,"379,000","-4,500","-1.2","131,831","49,822,783,000","382,500","382,500","375,500","26,754,497,997,000","1.40","70,592,343","28,440,794","40.29",
9,028260,삼성물산,"139,500","2,000","1.4","540,978","74,958,582,000","136,500","140,000","136,000","26,461,760,998,500","1.39","189,690,043","19,215,483","10.13",
10,012330,현대모비스,"262,000","-500","-0.2","270,168","70,944,470,500","263,000","264,500","260,000","25,504,092,106,000","1.34","97,343,863","47,108,891","48.39",
11,035420,NAVER,"770,000","-9,000","-1.2","76,814","59,264,872,000","776,000","782,000","766,000","25,381,262,830,000","1.33","32,962,679","19,564,415","59.35",
12,105560,KB금융,"58,300","200","0.3","801,611","46,879,250,700","58,300","58,900","57,900","24,375,902,607,100","1.28","418,111,537","290,990,410","69.60",
13,032830,삼성생명,"115,500","2,000","1.8","190,298","21,773,933,500","114,000","115,500","113,000","23,100,000,000,000","1.21","200,000,000","32,192,722","16.10",
14,015760,한국전력,"34,050","-450","-1.3","1,328,081","45,331,704,200","34,550","34,600","33,850","21,858,876,821,850","1.15","641,964,077","193,371,961","30.12",
15,055550,신한지주,"44,700","400","0.9","798,756","35,592,280,600","44,400","44,750","44,250","21,196,721,538,900","1.11","474,199,587","327,409,553","69.04",
16,034730,SK,"289,500","-1,000","-0.3","85,418","24,563,421,000","288,000","290,000","285,500","20,369,305,981,500","1.07","70,360,297","17,099,664","24.30",
17,096770,SK이노베이션,"212,500","-1,000","-0.5","123,994","26,299,383,500","212,500","214,000","210,000","19,648,932,350,000","1.03","92,465,564","38,726,231","41.88",
18,051900,LG생활건강,"1,255,000","-27,000","-2.1","25,706","32,467,586,000","1,261,000","1,285,000","1,249,000","19,600,837,235,000","1.03","15,618,197","7,257,286","46.47",
19,090430,아모레퍼시픽,"330,000","-3,000","-0.9","123,217","40,849,385,500","327,000","336,500","325,500","19,291,301,700,000","1.01","58,458,490","19,737,109","33.76",
20,017670,SK텔레콤,"232,500","-500","-0.2","137,492","31,883,320,000","232,000","234,000","230,500","18,773,377,807,500","0.99","80,745,711","32,454,170","40.19",
