순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"2,514,000","28,000","1.1","201,155","500,545,941,000","2,471,000","2,514,000","2,452,000","322,763,645,916,000","16.97","128,386,494","67,216,410","52.35",2313
2,000660,SK하이닉스,"84,000","900","1.1","6,121,334","506,369,596,400","82,300","84,000","81,000","61,152,198,660,000","3.22","728,002,365","364,043,432","50.01",
3,005935,삼성전자우,"2,056,000","26,000","1.3","21,814","44,307,424,000","2,010,000","2,056,000","1,997,000","37,157,224,480,000","1.95","18,072,580","15,010,052","83.05",
4,068270,셀트리온,"300,000","0","0.0","1,337,035","400,460,738,000","301,000","305,000","294,000","36,799,927,200,000","1.94","122,666,424","28,241,923","23.02",
5,005380,현대차,"149,500","-2,000","-1.3","466,599","70,189,711,500","151,000","152,500","149,500","32,931,333,610,500","1.73","220,276,479","101,821,888","46.22",
6,207940,삼성바이오로직스,"491,500","10,000","2.1","205,327","100,430,441,500","482,500","493,500","482,500","32,520,097,500,000","1.71","66,165,000","6,763,531","10.22",
7,005490,POSCO,"328,000","6,500","2.0","318,415","104,682,602,150","325,000","333,000","322,000","28,597,281,880,000","1.50","87,186,835","50,101,921","57.47",
8,051910,LG화학,"400,000","6,500","1.6","155,289","61,726,335,000","390,500","402,000","390,500","28,236,937,200,000","1.48","70,592,343","28,591,491","40.50",
9,035420,NAVER,"789,000","6,000","0.8","55,239","43,364,063,000","778,000","790,000","777,000","26,007,553,731,000","1.37","32,962,679","19,471,307","59.07",
10,105560,KB금융,"60,800","-800","-1.3","890,658","54,181,616,300","61,500","62,000","60,300","25,421,181,449,600","1.34","418,111,537","290,837,192","69.56",
11,028260,삼성물산,"129,000","0","0.0","238,191","30,623,543,000","128,500","129,500","128,000","24,470,015,547,000","1.29","189,690,043","19,038,407","10.04",
12,032830,삼성생명,"113,500","-1,500","-1.3","143,259","16,266,356,000","115,000","115,000","113,000","22,700,000,000,000","1.19","200,000,000","32,343,470","16.17",
13,012330,현대모비스,"232,500","-500","-0.2","182,367","42,247,316,000","230,500","234,000","228,000","22,632,448,147,500","1.19","97,343,863","46,593,456","47.86",
14,055550,신한지주,"45,100","350","0.8","948,921","42,458,242,850","44,750","45,150","44,200","21,386,401,373,700","1.12","474,199,587","326,750,356","68.91",
15,034730,SK,"296,500","1,000","0.3","85,904","25,195,880,500","294,500","297,500","288,500","20,861,828,060,500","1.10","70,360,297","17,069,030","24.26",
16,015760,한국전력,"30,850","-500","-1.6","1,183,474","36,501,923,650","31,200","31,350","30,600","19,804,591,775,450","1.04","641,964,077","194,965,303","30.37",
17,096770,SK이노베이션,"212,000","2,500","1.2","148,755","31,231,207,000","209,500","212,000","206,000","19,602,699,568,000","1.03","92,465,564","38,818,078","41.98",
18,018260,삼성에스디에스,"248,000","3,000","1.2","98,139","24,303,046,000","244,000","250,000","244,000","19,189,694,400,000","1.01","77,377,800","8,474,364","10.95",
19,017670,SK텔레콤,"226,500","-2,000","-0.9","184,391","41,532,443,000","227,500","228,000","224,000","18,288,903,541,500","0.96","80,745,711","32,542,667","40.30",
20,066570,LG전자,"109,000","2,500","2.4","730,771","79,679,803,000","106,500","110,500","106,500","17,837,611,726,000","0.94","163,647,814","56,916,725","34.78",
21,051900,LG생활건강,"1,140,000","20,000","1.8","22,487","25,392,484,000","1,138,000","1,141,000","1,111,000","17,804,744,580,000","0.94","15,618,197","7,210,423","46.17",
22,090430,아모레퍼시픽,"296,500","8,000","2.8","178,811","52,047,080,000","286,000","297,000","284,000","17,332,942,285,000","0.91","58,458,490","19,469,657","33.31",
23,011170,롯데케미칼,"440,500","10,500","2.4","93,789","40,878,918,000","423,000","440,500","423,000","15,098,322,069,500","0.79","34,275,419","11,315,874","33.01",
24,003550,LG,"86,700","700","0.8","140,194","12,092,806,604","86,500","87,800","85,500","14,960,703,257,700","0.79","172,557,131","56,253,625","32.60",
25,091990,셀트리온헬스케어,"103,700","1,400","1.4","1,072,538","109,754,116,200","102,500","104,900","100,000","14,261,292,724,000","0.75","137,524,520","45,888,265","33.37",
26,086790,하나금융지주,"46,400","-1,000","-2.1","1,004,847","46,793,531,850","47,550","48,000","46,150","13,931,231,676,800","0.73","300,242,062","219,680,678","73.17",
27,006400,삼성SDI,"201,500","2,000","1.0","251,989","50,413,689,000","201,000","203,000","196,500","13,856,052,795,000","0.73","68,764,530","28,271,590","41.11",
28,033780,KT&G,"98,500","-200","-0.2","200,546","19,694,419,000","98,200","98,800","97,400","13,523,310,954,500","0.71","137,292,497","73,081,822","53.23",
29,010950,S-Oil,"119,000","2,000","1.7","223,461","26,338,769,500","116,500","119,500","115,500","13,397,352,248,000","0.70","112,582,792","86,824,888","77.12",
