순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"45,550","-1,100","-2.4","13,112,253","606,565,716,120","46,500","47,150","45,500","292,400,240,085,000","16.39","6,419,324,700","3,375,551,677","52.58",2318
2,000660,SK하이닉스,"83,700","-2,000","-2.3","2,033,542","172,154,661,200","85,000","86,000","83,400","60,933,797,950,500","3.42","728,002,365","368,261,353","50.59",
3,068270,셀트리온,"303,500","0","0.0","908,019","279,051,586,000","303,000","311,500","303,000","38,057,656,560,500","2.13","125,395,903","27,736,095","22.12",
4,005935,삼성전자우,"37,100","-550","-1.5","865,076","32,411,739,225","37,900","38,050","36,650","33,524,635,900,000","1.88","903,629,000","759,095,104","84.01",
5,005490,POSCO,"315,000","-14,000","-4.3","241,273","76,537,416,000","326,500","328,500","313,500","27,463,853,025,000","1.54","87,186,835","50,224,220","57.61",
6,207940,삼성바이오로직스,"414,500","-2,500","-0.6","116,110","48,666,438,500","420,500","424,000","411,000","27,425,392,500,000","1.54","66,165,000","6,279,452","9.49",
7,005380,현대차,"123,500","-2,000","-1.6","428,578","53,016,589,000","125,000","125,500","123,000","27,204,145,156,500","1.52","220,276,479","98,071,182","44.52",
8,035420,NAVER,"751,000","-12,000","-1.6","107,918","81,056,189,018","765,000","765,000","745,000","24,754,971,929,000","1.39","32,962,679","19,512,458","59.20",
9,051910,LG화학,"317,500","-16,000","-4.8","370,321","119,633,055,000","332,500","335,000","316,000","22,413,068,902,500","1.26","70,592,343","26,787,095","37.95",
10,105560,KB금융,"52,500","-300","-0.6","1,330,986","70,771,387,900","52,800","53,900","52,500","21,950,855,692,500","1.23","418,111,537","290,773,480","69.54",
11,051900,LG생활건강,"1,398,000","2,000","0.1","25,480","35,989,074,000","1,400,000","1,426,000","1,394,000","21,834,239,406,000","1.22","15,618,197","7,279,069","46.61",
12,028260,삼성물산,"115,000","-1,500","-1.3","247,191","28,703,708,500","117,000","117,500","115,000","21,814,354,945,000","1.22","189,690,043","21,245,252","11.20",
13,015760,한국전력,"32,450","450","1.4","1,871,883","59,659,312,700","32,000","32,550","31,300","20,831,734,298,650","1.17","641,964,077","185,243,621","28.86",
14,055550,신한지주,"43,050","-250","-0.6","932,993","40,616,556,800","43,550","44,200","43,000","20,414,292,220,350","1.14","474,199,587","330,228,820","69.64",
15,012330,현대모비스,"205,500","-6,500","-3.1","203,404","41,978,889,500","210,500","212,000","203,500","20,004,163,846,500","1.12","97,343,863","47,115,682","48.40",
16,032830,삼성생명,"95,600","-2,800","-2.8","352,029","33,762,016,700","98,000","98,200","95,200","19,120,000,000,000","1.07","200,000,000","32,271,458","16.14",
17,017670,SK텔레콤,"230,500","-2,500","-1.1","104,333","24,169,061,000","232,000","234,500","230,000","18,611,886,385,500","1.04","80,745,711","33,460,005","41.44",
18,090430,아모레퍼시픽,"314,500","-8,000","-2.5","124,177","39,368,096,000","323,000","323,500","311,500","18,385,195,105,000","1.03","58,458,490","20,304,526","34.73",
19,034730,SK,"251,500","-7,500","-2.9","115,146","29,162,048,000","256,000","259,000","251,000","17,695,614,695,500","0.99","70,360,297","17,743,496","25.22",
20,096770,SK이노베이션,"188,000","-14,000","-6.9","613,068","117,665,644,000","201,000","201,500","187,500","17,383,526,032,000","0.97","92,465,564","37,218,756","40.25",
21,091990,셀트리온헬스케어,"109,500","-1,400","-1.3","784,473","87,097,182,000","111,300","113,200","107,600","15,386,526,528,000","0.86","140,516,224","46,826,758","33.32",
22,018260,삼성에스디에스,"196,500","-4,000","-2.0","90,323","17,944,387,000","200,500","203,500","196,000","15,204,737,700,000","0.85","77,377,800","9,174,700","11.86",
23,006400,삼성SDI,"214,000","0","0.0","280,539","60,659,390,500","215,000","220,000","212,500","14,715,609,420,000","0.82","68,764,530","27,209,268","39.57",
24,033780,KT&G,"107,000","0","0.0","397,639","42,335,284,500","106,500","107,500","105,000","14,690,297,179,000","0.82","137,292,497","73,294,974","53.39",
25,066570,LG전자,"79,700","-3,300","-4.0","682,443","55,005,230,200","83,100","83,100","79,500","13,042,730,775,800","0.73","163,647,814","58,453,832","35.72",
26,086790,하나금융지주,"42,700","-150","-0.4","1,141,663","49,841,531,650","43,250","44,700","42,700","12,820,336,047,400","0.72","300,242,062","214,954,246","71.59",
27,251270,넷마블,"149,000","-3,500","-2.3","154,323","23,114,431,500","151,500","152,000","148,000","12,693,873,071,000","0.71","85,193,779","22,126,539","25.97",
28,000270,기아차,"30,800","-50","-0.2","886,262","27,322,127,150","30,850","31,100","30,650","12,485,191,087,600","0.70","405,363,347","158,084,593","39.00",
29,000810,삼성화재,"259,500","-4,500","-1.7","51,694","13,515,980,000","262,500","267,000","259,500","12,293,770,201,500","0.69","47,374,837","24,066,055","50.80",
30,003550,LG,"70,600","-1,500","-2.1","244,589","17,485,356,800","71,700","72,800","70,400","12,182,533,448,600","0.68","172,557,131","58,941,366","34.16",
31,010950,S-Oil,"102,500","-7,000","-6.4","605,343","63,138,031,000","109,500","110,500","101,500","11,539,736,180,000","0.65","112,582,792","86,042,419","76.43",
32,011170,롯데케미칼,"330,000","-18,000","-5.2","139,554","46,508,613,500","346,500","347,500","328,500","11,310,888,270,000","0.63","34,275,419","10,970,230","32.01",
33,009150,삼성전기,"148,500","0","0.0","521,237","77,754,573,000","149,000","150,500","147,500","11,092,013,856,000","0.62","74,693,696","22,220,171","29.75",
34,000030,우리은행,"16,350","50","0.3","1,667,300","27,638,731,300","16,350","16,900","16,300","11,052,600,000,000","0.62","676,000,000","173,479,268","25.66",
35,002790,아모레G,"120,000","-3,500","-2.8","58,289","7,074,655,500","124,500","124,500","119,500","9,894,981,600,000","0.55","82,458,180","16,816,566","20.39",
36,024110,기업은행,"15,400","0","0.0","497,914","7,701,503,500","15,350","15,650","15,300","8,623,673,751,000","0.48","559,978,815","134,606,580","24.04",
37,035720,카카오,"111,500","-3,000","-2.6","415,693","47,454,401,500","115,500","116,500","111,500","8,505,846,853,000","0.48","76,285,622","18,580,355","24.36",
38,036570,엔씨소프트,"366,500","-4,500","-1.2","63,400","23,281,688,500","370,500","374,000","364,500","8,040,651,563,000","0.45","21,939,022","10,782,546","49.15",
39,010130,고려아연,"381,000","-5,000","-1.3","25,050","9,648,229,000","386,000","389,500","381,000","7,189,470,000,000","0.40","18,870,000","4,662,091","24.71",
40,030200,KT,"27,000","-400","-1.5","493,674","13,422,311,404","27,400","27,450","27,000","7,050,018,816,000","0.40","261,111,808","127,944,786","49.00",
41,139480,이마트,"248,000","-6,500","-2.6","57,053","14,237,306,000","254,500","254,500","245,500","6,913,203,112,000","0.39","27,875,819","13,608,375","48.82",
42,009540,현대중공업,"99,200","-2,800","-2.8","207,710","20,878,937,800","102,000","103,000","99,100","6,861,210,259,200","0.38","69,165,426","11,268,926","16.29",
43,004020,현대제철,"50,400","-2,200","-4.2","647,501","32,945,848,900","52,700","52,900","50,300","6,725,667,564,000","0.38","133,445,785","31,695,932","23.75",
44,034220,LG디스플레이,"18,150","-150","-0.8","2,631,284","48,064,072,450","18,400","18,700","18,050","6,494,354,955,000","0.36","357,815,700","87,773,188","24.53",
45,004990,롯데지주,"55,800","-1,500","-2.6","113,978","6,395,781,900","57,300","57,500","55,500","6,340,884,001,200","0.36","113,635,914","14,405,427","12.68",
46,021240,코웨이,"84,300","-2,300","-2.7","79,969","6,801,122,500","86,100","86,400","84,300","6,221,307,881,700","0.35","73,799,619","44,303,678","60.03",
47,000720,현대건설,"54,000","-3,500","-6.1","2,079,104","114,982,025,900","57,100","57,500","53,900","6,013,211,310,000","0.34","111,355,765","22,783,157","20.46",
48,032640,LG유플러스,"13,650","-350","-2.5","1,451,807","19,870,031,200","13,900","13,950","13,550","5,959,745,077,650","0.33","436,611,361","156,866,685","35.93",
49,023530,롯데쇼핑,"205,000","-5,000","-2.4","63,091","13,090,624,500","210,500","211,500","205,000","5,765,019,635,000","0.32","28,122,047","5,699,884","20.27",
50,271560,오리온,"145,000","-4,000","-2.7","149,958","21,954,303,000","149,500","149,500","145,000","5,732,357,645,000","0.32","39,533,501","16,479,509","41.68",
51,018880,한온시스템,"10,500","-100","-0.9","726,504","7,719,265,800","10,500","10,750","10,500","5,604,900,000,000","0.31","533,800,000","106,764,676","20.00",
52,036460,한국가스공사,"60,100","-4,100","-6.4","352,264","21,462,254,200","63,800","63,900","59,200","5,548,011,300,000","0.31","92,313,000","11,747,073","12.73",
53,035250,강원랜드,"25,850","-300","-1.2","281,398","7,298,522,700","26,100","26,100","25,800","5,530,361,925,000","0.31","213,940,500","59,165,831","27.66",
54,267250,현대중공업지주,"339,000","-14,500","-4.1","51,785","17,633,665,500","348,000","351,500","336,000","5,521,163,163,000","0.31","16,286,617","3,519,376","21.61",
55,006800,미래에셋대우,"8,120","-400","-4.7","3,240,268","26,604,779,920","8,450","8,500","8,070","5,345,529,232,960","0.30","658,316,408","78,352,375","11.90",
56,097950,CJ제일제당,"347,500","-5,000","-1.4","24,001","8,378,268,500","349,500","354,000","347,000","5,230,982,135,000","0.29","15,053,186","3,215,982","21.36",
57,161390,한국타이어,"40,900","-1,200","-2.8","201,674","8,350,307,400","42,100","42,150","40,800","5,066,490,322,100","0.28","123,875,069","50,595,859","40.84",
58,215600,신라젠,"69,100","-4,200","-5.7","1,026,229","72,285,556,200","73,300","73,900","68,700","4,797,062,480,300","0.27","69,422,033","6,102,946","8.79",
59,078930,GS,"51,000","-3,400","-6.2","377,965","19,480,290,700","54,100","54,400","50,700","4,738,684,278,000","0.27","92,915,378","18,500,925","19.91",
60,004800,효성,"134,000","0","0.0","0","0","0","0","0","4,705,738,970,000","0.26","35,117,455","6,671,504","19.00",
61,128940,한미약품,"410,500","-10,500","-2.5","27,701","11,489,597,000","418,000","424,000","410,500","4,673,826,155,500","0.26","11,385,691","1,395,502","12.26",
62,008770,호텔신라,"119,000","-4,500","-3.6","214,290","26,139,757,500","124,000","125,500","119,000","4,670,526,399,000","0.26","39,248,121","13,794,393","35.15",
63,071050,한국금융지주,"80,800","-3,300","-3.9","270,859","22,023,822,000","83,600","84,000","80,200","4,502,660,153,600","0.25","55,725,992","19,525,529","35.04",
64,088350,한화생명,"5,160","-140","-2.6","1,097,665","5,669,268,150","5,270","5,280","5,120","4,481,614,800,000","0.25","868,530,000","155,192,127","17.87",
65,010140,삼성중공업,"7,020","-120","-1.7","2,258,062","16,088,395,590","7,160","7,240","7,020","4,422,600,000,000","0.25","630,000,000","106,360,392","16.88",
66,029780,삼성카드,"37,450","-850","-2.2","74,593","2,809,918,850","38,050","38,300","37,350","4,338,915,467,950","0.24","115,858,891","14,716,844","12.70",
67,086900,메디톡스,"758,300","-9,000","-1.2","19,518","15,132,746,100","767,300","787,700","758,300","4,289,350,490,500","0.24","5,656,535","2,871,255","50.76",
68,086280,현대글로비스,"111,500","-4,000","-3.5","87,967","9,971,048,000","116,000","116,500","111,000","4,181,250,000,000","0.23","37,500,000","12,369,419","32.99",
69,005830,DB손해보험,"57,300","-1,700","-2.9","153,089","8,856,359,500","58,900","59,100","57,300","4,056,840,000,000","0.23","70,800,000","33,864,138","47.83",
70,001040,CJ,"139,000","-3,000","-2.1","70,054","9,798,453,000","140,500","142,500","138,500","4,055,602,722,000","0.23","29,176,998","5,600,901","19.20",
71,008930,한미사이언스,"63,300","-1,300","-2.0","79,418","5,049,126,500","63,900","64,600","63,100","4,019,503,601,100","0.23","63,499,267","2,600,305","4.10",
72,047810,한국항공우주,"41,000","-200","-0.5","375,729","15,647,654,450","40,950","42,600","40,850","3,996,479,387,000","0.22","97,475,107","13,123,331","13.46",
73,005940,NH투자증권,"14,100","-850","-5.7","1,415,166","20,188,810,700","14,900","14,950","13,950","3,967,865,306,700","0.22","281,408,887","40,941,649","14.55",
74,130960,CJ E&M,"98,900","0","0.0","0","0","0","0","0","3,830,603,602,100","0.21","38,732,089","8,750,541","22.59",
75,004170,신세계,"387,500","-14,000","-3.5","47,991","18,841,475,000","399,500","404,000","387,500","3,815,007,637,500","0.21","9,845,181","3,326,607","33.79",
76,000120,CJ대한통운,"163,000","-5,000","-3.0","104,205","17,309,705,000","167,000","169,000","161,500","3,718,412,072,000","0.21","22,812,344","3,794,517","16.63",
77,012750,에스원,"96,400","-400","-0.4","65,182","6,288,968,100","96,800","97,600","95,400","3,663,120,759,200","0.21","37,999,178","21,267,012","55.97",
78,084990,바이로메드,"223,900","-11,700","-5.0","140,757","32,335,354,300","235,600","238,900","223,500","3,572,606,614,000","0.20","15,956,260","1,782,547","11.17",
79,011780,금호석유,"114,000","-2,500","-2.2","138,916","16,053,773,000","115,500","119,000","113,000","3,473,316,774,000","0.19","30,467,691","8,949,256","29.37",
80,002380,KCC,"319,000","-9,000","-2.7","13,556","4,366,437,500","328,000","328,000","319,000","3,367,527,647,000","0.19","10,556,513","2,089,961","19.80",
81,011070,LG이노텍,"142,000","-2,500","-1.7","113,375","16,196,901,000","145,000","146,500","141,000","3,360,729,194,000","0.19","23,667,107","5,463,999","23.09",
82,009830,한화케미칼,"20,600","-1,250","-5.7","1,248,493","26,233,474,950","21,850","21,900","20,600","3,360,074,116,400","0.19","163,110,394","43,926,470","26.93",
83,005387,현대차2우B,"87,400","-3,400","-3.7","82,408","7,242,217,400","90,800","90,800","86,900","3,287,451,801,000","0.18","37,613,865","29,091,933","77.34",
84,007070,GS리테일,"42,500","-1,450","-3.3","185,418","7,941,553,300","43,950","44,000","42,400","3,272,500,000,000","0.18","77,000,000","14,937,144","19.40",
85,079440,아이엔지생명,"39,900","-1,950","-4.7","75,065","2,993,228,600","41,800","41,800","39,550","3,271,800,000,000","0.18","82,000,000","30,663,135","37.39",
86,028300,에이치엘비,"89,400","-8,100","-8.3","1,145,330","105,406,609,500","96,500","97,200","88,000","3,268,781,906,400","0.18","36,563,556","4,078,383","11.15",
87,006360,GS건설,"43,700","-2,300","-5.0","723,279","31,799,752,500","45,850","46,000","43,100","3,241,798,279,900","0.18","74,183,027","12,408,835","16.73",
88,282330,BGF리테일,"187,500","-7,500","-3.8","23,589","4,474,995,500","192,500","197,500","187,500","3,240,732,375,000","0.18","17,283,906","5,789,827","33.50",
89,253450,스튜디오드래곤,"111,400","-4,400","-3.8","144,582","16,345,352,600","115,800","116,600","111,400","3,123,348,536,000","0.18","28,037,240","559,674","2.00",
90,241560,두산밥캣,"31,100","-900","-2.8","96,678","3,036,125,450","32,150","32,300","31,100","3,117,749,062,600","0.17","100,249,166","25,695,948","25.63",
91,088980,맥쿼리인프라,"8,810","-150","-1.7","563,972","5,008,642,604","8,980","9,020","8,800","3,075,080,600,160","0.17","349,044,336","79,473,579","22.77",
92,151910,나노스,"6,250","-210","-3.2","82,256","529,565,650","6,770","6,770","6,250","3,067,737,375,000","0.17","490,837,980","348,701","0.07",
93,016360,삼성증권,"33,800","-950","-2.7","349,290","11,948,680,400","34,800","35,600","33,700","3,018,340,000,000","0.17","89,300,000","21,754,213","24.36",
94,068760,셀트리온제약,"88,200","-2,500","-2.8","170,486","15,316,938,600","90,400","91,700","88,000","3,002,724,194,400","0.17","34,044,492","2,237,701","6.57",
95,001450,현대해상,"33,200","-500","-1.5","147,064","4,907,719,150","33,500","33,850","33,100","2,968,080,000,000","0.17","89,400,000","43,694,248","48.87",
