순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"44,800","950","2.2","9,520,270","423,682,844,807","43,700","44,900","43,700","287,585,746,560,000","16.09","6,419,324,700","3,365,907,848","52.43",2335
2,000660,SK하이닉스,"78,400","3,700","5.0","5,663,191","435,300,685,300","74,800","78,700","74,400","57,075,385,416,000","3.19","728,002,365","363,951,005","49.99",
3,068270,셀트리온,"268,500","7,500","2.9","630,592","168,312,028,000","264,500","271,000","262,500","33,668,799,955,500","1.88","125,395,903","27,779,739","22.15",
4,005935,삼성전자우,"37,000","950","2.6","1,030,578","37,813,190,043","35,850","37,000","35,850","33,434,273,000,000","1.87","903,629,000","762,422,387","84.37",
5,207940,삼성바이오로직스,"454,000","500","0.1","158,053","71,812,896,500","457,500","460,000","448,500","30,038,910,000,000","1.68","66,165,000","6,469,047","9.78",
6,005490,POSCO,"326,000","5,000","1.6","218,048","70,948,222,344","321,000","329,500","320,000","28,422,908,210,000","1.59","87,186,835","49,785,263","57.10",
7,005380,현대차,"125,500","-2,000","-1.6","339,831","42,590,672,000","127,000","127,500","124,000","26,815,357,468,500","1.50","213,668,187","98,122,144","45.92",
8,051910,LG화학,"364,000","-2,000","-0.6","306,601","110,920,428,000","364,000","366,500","358,500","25,695,612,852,000","1.44","70,592,343","26,775,266","37.93",
9,035420,NAVER,"747,000","-8,000","-1.1","48,321","36,328,485,000","754,000","761,000","747,000","24,623,121,213,000","1.38","32,962,679","19,964,837","60.57",
10,028260,삼성물산,"122,000","0","0.0","218,844","26,672,850,500","122,000","123,000","121,000","23,142,185,246,000","1.29","189,690,043","22,075,986","11.64",
11,012330,현대모비스,"231,000","-4,000","-1.7","142,076","32,945,458,240","233,000","235,000","230,000","22,486,432,353,000","1.26","97,343,863","47,329,911","48.62",
12,105560,KB금융,"51,300","100","0.2","826,333","42,461,152,000","50,900","51,800","50,400","21,449,121,848,100","1.20","418,111,537","292,472,826","69.95",
13,017670,SK텔레콤,"257,000","-5,000","-1.9","183,222","46,916,456,500","258,500","259,000","254,500","20,751,647,727,000","1.16","80,745,711","34,191,395","42.34",
14,055550,신한지주,"42,900","100","0.2","590,277","25,251,674,950","42,500","43,200","42,250","20,343,162,282,300","1.14","474,199,587","328,997,788","69.38",
15,015760,한국전력,"30,750","-500","-1.6","1,130,827","34,750,332,650","30,900","31,000","30,550","19,740,395,367,750","1.10","641,964,077","180,974,767","28.19",
16,034730,SK,"268,500","6,500","2.5","81,418","21,710,081,500","261,500","270,000","260,000","18,891,739,744,500","1.06","70,360,297","17,875,722","25.41",
17,032830,삼성생명,"93,200","2,800","3.1","295,950","27,211,058,500","90,500","93,400","90,000","18,640,000,000,000","1.04","200,000,000","32,131,348","16.07",
18,051900,LG생활건강,"1,188,000","42,000","3.7","44,069","52,141,574,500","1,157,000","1,193,000","1,155,000","18,554,418,036,000","1.04","15,618,197","7,215,710","46.20",
19,096770,SK이노베이션,"197,500","-2,500","-1.2","204,715","40,454,219,000","197,500","200,000","195,500","18,261,948,890,000","1.02","92,465,564","37,129,792","40.16",
20,018260,삼성에스디에스,"230,000","1,000","0.4","103,033","23,836,542,500","229,000","233,500","227,000","17,796,894,000,000","1.00","77,377,800","9,295,469","12.01",
21,090430,아모레퍼시픽,"258,500","3,500","1.4","92,698","23,921,651,000","256,000","259,000","255,000","15,111,519,665,000","0.85","58,458,490","20,286,618","34.70",
22,006400,삼성SDI,"217,000","9,000","4.3","318,915","68,031,022,500","209,000","218,000","207,500","14,921,903,010,000","0.83","68,764,530","26,473,844","38.50",
23,033780,KT&G,"105,000","0","0.0","172,620","18,085,633,000","105,000","105,000","104,000","14,415,712,185,000","0.81","137,292,497","74,192,051","54.04",
24,010950,S-Oil,"122,000","-3,500","-2.8","356,313","43,702,947,500","125,000","125,000","121,500","13,735,100,624,000","0.77","112,582,792","86,918,398","77.20",
25,091990,셀트리온헬스케어,"93,800","4,200","4.7","877,529","81,314,618,300","91,000","94,500","90,100","13,180,921,296,200","0.74","140,521,549","46,186,701","32.87",
26,086790,하나금융지주,"43,750","-400","-0.9","523,476","22,904,124,300","43,700","44,200","43,400","13,135,590,212,500","0.73","300,242,062","214,454,846","71.43",
27,000270,기아차,"32,250","-50","-0.2","866,035","27,954,305,550","32,300","32,550","32,000","13,072,967,940,750","0.73","405,363,347","160,951,679","39.71",
28,000810,삼성화재,"270,000","-2,500","-0.9","56,786","15,358,520,000","271,000","274,500","269,000","12,791,205,990,000","0.72","47,374,837","23,926,333","50.50",
29,003550,LG,"70,300","-600","-0.8","278,993","19,568,917,384","70,500","70,600","69,900","12,130,766,309,300","0.68","172,557,131","59,103,794","34.25",
30,066570,LG전자,"73,400","1,200","1.7","1,404,794","101,596,104,736","72,300","73,500","70,800","12,011,749,547,600","0.67","163,647,814","53,610,391","32.76",
31,011170,롯데케미칼,"331,500","-6,500","-1.9","153,070","50,663,318,500","336,500","337,000","329,000","11,362,301,398,500","0.64","34,275,419","10,577,248","30.86",
32,000030,우리은행,"16,350","100","0.6","1,089,890","17,792,594,350","16,300","16,450","16,150","11,052,600,000,000","0.62","676,000,000","184,481,910","27.29",
33,009150,삼성전기,"143,500","10,000","7.5","1,251,586","176,188,208,000","135,000","144,000","134,500","10,718,545,376,000","0.60","74,693,696","22,392,264","29.98",
34,251270,넷마블,"123,500","6,500","5.6","398,822","48,822,030,000","118,500","124,500","118,000","10,523,973,583,500","0.59","85,214,361","21,966,965","25.78",
35,035720,카카오,"124,000","-500","-0.4","353,528","44,130,206,000","125,000","126,500","124,000","9,459,479,128,000","0.53","76,286,122","19,076,549","25.01",
36,024110,기업은행,"15,100","50","0.3","457,512","6,921,560,900","15,050","15,250","15,000","8,455,680,106,500","0.47","559,978,815","133,150,925","23.78",
37,034220,LG디스플레이,"23,250","400","1.8","2,624,950","60,493,427,600","23,150","23,300","22,750","8,319,215,025,000","0.47","357,815,700","88,204,037","24.65",
38,036570,엔씨소프트,"375,000","7,500","2.0","119,255","44,494,936,000","367,500","376,000","367,500","8,227,133,250,000","0.46","21,939,022","11,002,576","50.15",
39,002790,아모레G,"96,000","500","0.5","93,400","8,954,598,200","95,600","96,700","94,700","7,915,985,280,000","0.44","82,458,180","16,937,391","20.54",
40,009540,현대중공업,"111,500","-1,000","-0.9","253,123","28,308,833,000","112,500","112,500","109,500","7,711,944,999,000","0.43","69,165,426","10,932,209","15.81",
41,010130,고려아연,"392,500","1,500","0.4","31,854","12,544,626,000","392,000","402,500","389,000","7,406,475,000,000","0.41","18,870,000","4,463,374","23.65",
42,030200,KT,"28,350","-300","-1.0","561,118","15,912,633,100","28,650","28,700","28,150","7,402,519,756,800","0.41","261,111,808","127,944,786","49.00",
43,004020,현대제철,"53,900","-300","-0.6","242,450","13,147,214,100","54,900","55,000","53,900","7,192,727,811,500","0.40","133,445,785","32,420,341","24.29",
44,032640,LG유플러스,"16,000","-150","-0.9","2,253,087","35,972,393,700","16,250","16,300","15,750","6,985,781,776,000","0.39","436,611,361","167,677,255","38.40",
45,000720,현대건설,"61,800","1,200","2.0","908,307","55,867,305,000","61,000","62,000","60,700","6,881,786,277,000","0.39","111,355,765","24,010,848","21.56",
46,021240,코웨이,"92,900","-500","-0.5","111,690","10,524,797,900","93,900","95,300","92,600","6,855,984,605,100","0.38","73,799,619","44,523,189","60.33",
47,018880,한온시스템,"11,900","-200","-1.6","380,137","4,558,160,050","12,050","12,100","11,900","6,352,220,000,000","0.36","533,800,000","106,015,050","19.86",
48,035250,강원랜드,"29,350","0","0.0","787,860","23,478,057,200","29,600","30,100","29,250","6,279,153,675,000","0.35","213,940,500","59,908,788","28.00",
49,267250,현대중공업지주,"385,000","-1,000","-0.3","29,765","11,451,086,000","384,000","390,000","380,000","6,270,347,545,000","0.35","16,286,617","3,359,304","20.63",
50,139480,이마트,"212,000","-500","-0.2","94,455","20,172,674,000","213,000","216,500","210,000","5,909,673,628,000","0.33","27,875,819","13,540,412","48.57",
51,161390,한국타이어,"46,850","-50","-0.1","244,174","11,436,865,850","46,500","47,150","45,850","5,803,546,982,650","0.32","123,875,069","51,153,391","41.29",
52,004990,롯데지주,"48,750","0","0.0","73,841","3,606,334,950","48,800","49,050","48,300","5,682,604,053,750","0.32","116,566,237","14,650,473","12.57",
53,035760,CJ ENM,"242,800","2,800","1.2","137,558","33,247,724,400","239,600","246,000","235,500","5,323,726,035,200","0.30","21,926,384","4,487,764","20.47",
54,006800,미래에셋대우,"7,960","230","3.0","1,594,598","12,565,675,170","7,760","7,990","7,720","5,240,198,607,680","0.29","658,316,408","78,656,464","11.95",
55,023530,롯데쇼핑,"181,500","1,500","0.8","88,400","15,924,540,411","180,000","182,000","178,500","5,134,409,032,500","0.29","28,288,755","5,615,262","19.85",
56,036460,한국가스공사,"55,200","0","0.0","145,892","8,023,515,500","55,300","55,300","54,700","5,095,677,600,000","0.29","92,313,000","13,285,776","14.39",
