순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"2,607,000","87,000","3.4","360,931","931,526,175,000","2,521,000","2,608,000","2,520,000","334,703,589,858,000","17.20","128,386,494","66,883,763","52.10",2311
2,000660,SK하이닉스,"86,500","4,100","5.0","7,551,747","648,417,132,404","83,800","87,100","83,300","62,972,204,572,500","3.24","728,002,365","362,261,373","49.76",
3,005935,삼성전자우,"2,109,000","60,000","2.9","26,427","55,418,788,000","2,050,000","2,111,000","2,049,000","38,115,071,220,000","1.96","18,072,580","14,986,463","82.92",
4,005380,현대차,"156,500","-7,500","-4.6","861,668","136,834,788,500","164,000","164,000","154,500","34,473,268,963,500","1.77","220,276,479","102,551,542","46.56",
5,207940,삼성바이오로직스,"498,500","20,000","4.2","336,856","166,877,239,000","488,000","500,000","486,000","32,983,252,500,000","1.70","66,165,000","6,510,094","9.84",
6,068270,셀트리온,"257,000","6,000","2.4","954,716","245,961,453,000","257,000","260,500","255,500","32,152,852,889,000","1.65","125,108,377","27,839,199","22.25",
7,005490,POSCO,"358,500","-500","-0.1","190,113","68,432,200,500","359,000","363,000","355,500","31,256,480,347,500","1.61","87,186,835","50,209,987","57.59",
8,028260,삼성물산,"139,500","4,500","3.3","1,086,009","151,392,833,500","138,500","141,000","137,000","26,461,760,998,500","1.36","189,690,043","20,919,784","11.03",
9,105560,KB금융,"60,100","-400","-0.7","951,919","57,468,087,000","61,100","61,100","60,100","25,128,503,373,700","1.29","418,111,537","291,570,270","69.74",
10,051910,LG화학,"353,500","1,000","0.3","232,263","82,326,262,500","353,500","356,500","352,500","24,954,393,250,500","1.28","70,592,343","28,313,164","40.11",
11,035420,NAVER,"725,000","-18,000","-2.4","214,225","156,439,987,708","732,000","746,000","725,000","23,897,942,275,000","1.23","32,962,679","19,671,389","59.68",
12,032830,삼성생명,"119,000","2,000","1.7","351,272","41,799,792,500","117,500","120,000","116,500","23,800,000,000,000","1.22","200,000,000","31,953,256","15.98",
13,012330,현대모비스,"241,000","-3,000","-1.2","240,291","58,662,725,000","243,500","249,000","241,000","23,459,870,983,000","1.21","97,343,863","46,586,683","47.86",
14,015760,한국전력,"35,450","-800","-2.2","1,832,575","65,121,979,150","36,150","36,200","35,100","22,757,626,529,650","1.17","641,964,077","191,027,392","29.76",
15,055550,신한지주,"47,050","550","1.2","926,485","43,503,553,450","46,750","47,150","46,500","22,311,090,568,350","1.15","474,199,587","329,484,804","69.48",
16,034730,SK,"295,500","2,000","0.7","93,179","27,514,531,500","293,000","299,500","290,500","20,791,467,763,500","1.07","70,360,297","17,325,256","24.62",
17,051900,LG생활건강,"1,256,000","33,000","2.7","44,755","55,997,222,500","1,240,000","1,262,000","1,231,000","19,616,455,432,000","1.01","15,618,197","7,237,760","46.34",
18,090430,아모레퍼시픽,"333,500","-1,000","-0.3","114,758","38,351,923,009","334,500","337,500","330,500","19,495,906,415,000","1.00","58,458,490","19,790,500","33.85",
19,018260,삼성에스디에스,"240,000","-3,000","-1.2","95,369","23,002,437,500","242,500","244,000","239,000","18,570,672,000,000","0.95","77,377,800","8,690,842","11.23",
20,096770,SK이노베이션,"194,500","1,000","0.5","310,688","60,214,525,000","193,500","195,500","191,500","17,984,552,198,000","0.92","92,465,564","38,966,281","42.14",
21,017670,SK텔레콤,"222,500","-4,000","-1.8","212,787","47,507,972,000","226,500","226,500","222,000","17,965,920,697,500","0.92","80,745,711","32,781,227","40.60",
