순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"49,200","-900","-1.8","18,709,146","925,775,247,300","50,200","50,400","49,100","315,830,775,240,000","16.38","6,419,324,700","3,384,136,530","52.72",2310
2,000660,SK하이닉스,"84,600","-800","-0.9","2,239,370","189,446,023,200","86,000","86,000","83,900","61,589,000,079,000","3.19","728,002,365","365,394,873","50.19",
3,005935,삼성전자우,"39,300","-1,200","-3.0","1,544,319","61,022,435,400","40,500","40,550","39,200","35,512,619,700,000","1.84","903,629,000","839,512,291","92.90",
4,068270,셀트리온,"268,000","13,000","5.1","1,489,555","398,123,770,500","262,000","271,500","262,000","33,606,102,004,000","1.74","125,395,903","27,493,416","21.93",
5,005380,현대차,"148,500","-2,500","-1.7","611,470","91,350,483,500","150,000","151,500","148,000","32,711,057,131,500","1.70","220,276,479","101,700,248","46.17",
6,005490,POSCO,"370,500","-500","-0.1","215,779","80,150,374,828","373,500","376,000","366,000","32,302,722,367,500","1.68","87,186,835","50,329,955","57.73",
7,207940,삼성바이오로직스,"388,500","20,000","5.4","426,156","161,982,348,000","371,000","394,000","367,000","25,705,102,500,000","1.33","66,165,000","6,520,297","9.85",
8,051910,LG화학,"348,500","-6,000","-1.7","185,959","64,948,253,500","350,500","353,500","346,500","24,601,431,535,500","1.28","70,592,343","28,176,389","39.91",
9,028260,삼성물산,"128,500","1,000","0.8","410,488","52,699,329,000","127,500","129,500","127,500","24,375,170,525,500","1.26","189,690,043","20,864,091","11.00",
10,105560,KB금융,"57,300","-900","-1.6","963,720","55,429,369,400","58,200","58,300","57,100","23,957,791,070,100","1.24","418,111,537","291,649,258","69.75",
11,015760,한국전력,"36,950","-350","-0.9","1,718,825","63,806,104,550","36,600","37,600","36,350","23,720,572,645,150","1.23","641,964,077","190,715,967","29.71",
12,035420,NAVER,"711,000","-6,000","-0.8","79,945","56,994,678,000","714,000","718,000","711,000","23,436,464,769,000","1.22","32,962,679","19,655,905","59.63",
13,012330,현대모비스,"238,500","-1,500","-0.6","142,993","34,164,123,500","237,500","241,000","237,500","23,216,511,325,500","1.20","97,343,863","46,449,896","47.72",
14,055550,신한지주,"48,100","0","0.0","824,327","39,641,045,000","47,800","48,400","47,800","22,809,000,134,700","1.18","474,199,587","331,033,497","69.81",
15,032830,삼성생명,"112,500","-2,000","-1.8","178,306","20,128,117,500","114,000","114,500","112,000","22,500,000,000,000","1.17","200,000,000","31,977,313","15.99",
16,034730,SK,"301,500","-1,000","-0.3","64,208","19,272,495,000","300,000","302,500","298,500","21,213,629,545,500","1.10","70,360,297","17,545,769","24.94",
17,051900,LG생활건강,"1,277,000","-13,000","-1.0","19,873","25,424,429,000","1,287,000","1,295,000","1,267,000","19,944,437,569,000","1.03","15,618,197","7,255,868","46.46",
18,090430,아모레퍼시픽,"323,500","-5,000","-1.5","160,051","52,079,378,000","328,500","332,000","323,000","18,911,321,515,000","0.98","58,458,490","19,817,957","33.90",
19,096770,SK이노베이션,"204,000","-1,000","-0.5","311,057","63,238,338,000","203,000","205,000","201,500","18,862,975,056,000","0.98","92,465,564","38,655,387","41.81",
20,017670,SK텔레콤,"220,500","-500","-0.2","113,543","24,977,666,000","220,500","222,000","219,000","17,804,429,275,500","0.92","80,745,711","32,914,207","40.76",
21,018260,삼성에스디에스,"219,500","-2,000","-0.9","78,651","17,340,019,500","220,500","223,500","218,500","16,984,427,100,000","0.88","77,377,800","8,957,601","11.58",
22,066570,LG전자,"96,600","-900","-0.9","814,411","78,056,713,800","97,100","97,500","95,200","15,808,378,832,400","0.82","163,647,814","57,099,512","34.89",
23,003550,LG,"79,700","-300","-0.4","183,376","14,529,863,700","79,500","80,200","78,400","13,752,803,340,700","0.71","172,557,131","58,048,619","33.64",
24,086790,하나금융지주,"45,650","-700","-1.5","855,266","39,398,331,200","46,300","46,650","45,650","13,706,050,130,300","0.71","300,242,062","216,483,766","72.10",
25,000270,기아차,"33,600","-150","-0.4","608,920","20,565,538,100","33,600","34,150","33,450","13,620,208,459,200","0.71","405,363,347","155,796,954","38.43",
26,033780,KT&G,"98,500","-2,000","-2.0","235,608","23,333,792,700","99,900","100,500","98,500","13,523,310,954,500","0.70","137,292,497","73,339,828","53.42",
27,006400,삼성SDI,"196,000","-4,000","-2.0","222,045","43,519,191,500","199,000","199,000","193,000","13,477,847,880,000","0.70","68,764,530","27,503,813","40.00",
28,091990,셀트리온헬스케어,"93,300","5,500","6.3","1,717,832","157,925,648,700","89,900","94,300","89,600","13,110,163,699,200","0.68","140,516,224","45,912,917","32.67",
29,011170,롯데케미칼,"379,500","-15,000","-3.8","133,781","51,073,798,000","390,000","392,500","378,000","13,007,521,510,500","0.67","34,275,419","11,281,909","32.92",
30,000810,삼성화재,"265,000","-3,500","-1.3","65,582","17,503,489,000","268,500","269,500","265,000","12,554,331,805,000","0.65","47,374,837","24,287,425","51.27",
31,010950,S-Oil,"106,000","0","0.0","193,309","20,492,228,000","106,000","107,000","105,500","11,933,775,952,000","0.62","112,582,792","86,461,282","76.80",
32,251270,넷마블,"139,500","-3,500","-2.4","200,443","28,400,424,500","142,500","144,500","139,000","11,871,608,053,500","0.62","85,101,133","22,218,427","26.11",
33,002790,아모레G,"128,000","0","0.0","101,214","12,980,406,500","128,000","130,000","127,000","10,554,647,040,000","0.55","82,458,180","16,892,734","20.49",
34,000030,우리은행,"15,400","-250","-1.6","801,460","12,421,272,400","15,550","15,700","15,400","10,410,400,000,000","0.54","676,000,000","177,064,503","26.19",
35,009150,삼성전기,"125,500","500","0.4","572,997","71,876,534,000","126,500","127,000","124,500","9,374,058,848,000","0.49","74,693,696","19,150,057","25.64",
36,024110,기업은행,"16,700","-150","-0.9","631,405","10,567,253,300","16,850","16,950","16,600","9,351,646,210,500","0.48","559,978,815","133,664,866","23.87",
37,004020,현대제철,"66,900","-1,800","-2.6","1,288,599","87,323,762,250","68,800","69,100","66,200","8,927,523,016,500","0.46","133,445,785","32,827,194","24.60",
38,035720,카카오,"114,500","1,500","1.3","320,939","36,577,031,000","112,000","115,000","112,000","8,734,073,969,000","0.45","76,280,122","18,446,823","24.18",
39,009540,현대중공업,"124,000","-4,500","-3.5","245,083","30,631,191,500","127,500","128,000","123,500","8,576,512,824,000","0.44","69,165,426","11,678,474","16.88",
40,010130,고려아연,"449,000","-6,000","-1.3","34,635","15,573,036,500","451,000","453,000","445,500","8,472,630,000,000","0.44","18,870,000","4,781,826","25.34",
41,034220,LG디스플레이,"23,150","-150","-0.6","1,610,542","37,571,191,800","23,450","23,700","23,100","8,283,433,455,000","0.43","357,815,700","91,976,376","25.70",
42,000720,현대건설,"74,000","700","1.0","7,055,871","521,257,174,200","72,500","76,200","71,500","8,240,326,610,000","0.43","111,355,765","22,487,827","20.19",
43,036570,엔씨소프트,"353,500","18,500","5.5","240,218","83,326,752,945","334,000","356,500","333,500","7,755,444,277,000","0.40","21,939,022","10,657,300","48.58",
44,139480,이마트,"261,500","-6,500","-2.4","46,160","12,142,681,000","265,500","266,000","261,500","7,289,526,668,500","0.38","27,875,819","13,632,016","48.90",
45,030200,KT,"27,250","-50","-0.2","341,225","9,326,942,400","27,300","27,450","27,250","7,115,296,768,000","0.37","261,111,808","127,944,785","49.00",
46,267250,현대중공업지주,"431,000","-9,500","-2.2","46,604","20,030,459,500","434,500","440,000","425,000","7,019,531,927,000","0.36","16,286,617","3,551,864","21.81",
47,004990,롯데지주,"60,400","-500","-0.8","148,483","8,990,324,000","61,000","61,400","60,200","6,863,609,205,600","0.36","113,635,914","14,347,207","12.63",
48,021240,코웨이,"91,000","500","0.6","137,337","12,383,447,700","89,700","91,500","89,000","6,715,765,329,000","0.35","73,799,619","44,359,010","60.11",
49,006800,미래에셋대우,"10,000","-200","-2.0","3,522,841","35,236,019,820","10,150","10,150","9,890","6,663,164,080,000","0.35","666,316,408","80,080,621","12.02",
50,023530,롯데쇼핑,"236,500","1,000","0.4","94,122","22,273,149,000","236,500","241,000","235,000","6,650,864,115,500","0.34","28,122,047","5,818,444","20.69",
51,035250,강원랜드,"27,950","0","0.0","393,840","10,994,481,650","27,900","28,100","27,750","5,979,636,975,000","0.31","213,940,500","60,817,998","28.43",
52,161390,한국타이어,"47,400","-450","-0.9","155,878","7,392,214,050","47,550","47,800","47,300","5,871,678,270,600","0.30","123,875,069","50,292,262","40.60",
53,018880,한온시스템,"10,850","-250","-2.2","754,242","8,233,115,950","11,050","11,100","10,800","5,791,730,000,000","0.30","533,800,000","106,155,318","19.89",
54,086280,현대글로비스,"151,500","-6,000","-3.8","302,984","46,530,133,000","157,000","159,000","151,000","5,681,250,000,000","0.29","37,500,000","12,237,622","32.63",
55,078930,GS,"61,100","-1,600","-2.6","148,157","9,102,862,500","62,100","62,700","61,000","5,677,129,595,800","0.29","92,915,378","18,465,972","19.87",
56,036460,한국가스공사,"60,700","900","1.5","560,316","34,109,116,000","59,700","61,900","59,300","5,603,399,100,000","0.29","92,313,000","10,017,939","10.85",
57,032640,LG유플러스,"12,750","150","1.2","901,656","11,485,776,600","12,600","12,850","12,600","5,566,794,852,750","0.29","436,611,361","167,145,008","38.28",
58,128940,한미약품,"474,000","14,000","3.0","70,170","32,906,311,000","463,000","479,000","459,500","5,396,817,534,000","0.28","11,385,691","1,464,874","12.87",
59,071050,한국금융지주,"95,300","-700","-0.7","157,956","15,084,909,600","95,000","96,200","94,600","5,310,687,037,600","0.28","55,725,992","19,491,242","34.98",
60,097950,CJ제일제당,"351,500","-8,000","-2.2","42,789","15,172,040,500","357,500","359,000","351,000","5,291,194,879,000","0.27","15,053,186","3,121,821","20.74",
61,088350,한화생명,"6,070","-90","-1.5","1,357,726","8,266,807,620","6,140","6,170","6,040","5,271,977,100,000","0.27","868,530,000","160,957,844","18.53",
