순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"46,550","300","0.6","7,484,499","347,628,686,461","46,050","46,850","46,050","298,819,564,785,000","16.48","6,419,324,700","3,369,099,867","52.48",2327
2,000660,SK하이닉스,"85,600","-700","-0.8","2,265,008","193,516,661,600","85,900","86,400","85,100","62,317,002,444,000","3.44","728,002,365","371,708,493","51.06",
3,068270,셀트리온,"280,500","9,000","3.3","1,008,827","285,026,637,000","276,500","289,000","276,000","35,173,550,791,500","1.94","125,395,903","27,967,908","22.30",
4,005935,삼성전자우,"38,400","150","0.4","1,539,219","58,749,874,848","38,250","38,400","37,850","34,699,353,600,000","1.91","903,629,000","760,183,593","84.13",
5,005490,POSCO,"334,500","4,000","1.2","164,165","55,212,705,836","331,500","342,000","331,500","29,163,996,307,500","1.61","87,186,835","50,159,359","57.53",
6,005380,현대차,"128,500","-1,000","-0.8","244,440","31,487,301,000","130,000","130,500","128,000","28,305,527,551,500","1.56","220,276,479","97,879,221","44.43",
7,051910,LG화학,"374,500","-500","-0.1","274,139","102,431,943,000","376,500","382,500","368,500","26,436,832,453,500","1.46","70,592,343","26,624,264","37.72",
8,207940,삼성바이오로직스,"383,000","10,000","2.7","157,712","60,336,322,500","374,500","387,500","373,000","25,341,195,000,000","1.40","66,165,000","6,408,699","9.69",
9,035420,NAVER,"728,000","12,000","1.7","102,959","74,496,492,000","718,000","728,000","715,000","23,996,830,312,000","1.32","32,962,679","19,858,842","60.25",
10,028260,삼성물산,"123,000","-500","-0.4","165,340","20,362,963,000","123,500","124,500","122,500","23,331,875,289,000","1.29","189,690,043","21,624,621","11.40",
11,105560,KB금융,"53,900","300","0.6","585,389","31,624,828,450","54,200","54,700","53,600","22,536,211,844,300","1.24","418,111,537","289,955,584","69.35",
12,012330,현대모비스,"228,500","500","0.2","90,169","20,588,401,500","229,000","231,000","226,500","22,243,072,695,500","1.23","97,343,863","47,342,210","48.63",
13,015760,한국전력,"32,350","-950","-2.8","1,620,093","52,432,352,460","32,750","32,750","32,100","20,767,537,890,950","1.15","641,964,077","183,230,710","28.54",
14,055550,신한지주,"43,300","-250","-0.6","1,009,130","43,872,366,500","43,700","43,950","43,150","20,532,842,117,100","1.13","474,199,587","329,018,508","69.38",
15,017670,SK텔레콤,"247,000","-3,500","-1.4","185,773","46,319,791,500","254,000","255,000","247,000","19,944,190,617,000","1.10","80,745,711","33,669,364","41.70",
16,051900,LG생활건강,"1,262,000","52,000","4.3","50,303","62,838,239,000","1,210,000","1,265,000","1,209,000","19,710,164,614,000","1.09","15,618,197","7,241,966","46.37",
17,032830,삼성생명,"96,600","300","0.3","107,817","10,401,769,500","96,600","97,100","96,100","19,320,000,000,000","1.07","200,000,000","32,152,246","16.08",
18,034730,SK,"263,000","-500","-0.2","66,983","17,614,631,000","262,500","265,000","261,500","18,504,758,111,000","1.02","70,360,297","17,813,163","25.32",
19,096770,SK이노베이션,"196,500","-2,000","-1.0","131,848","26,028,048,000","198,500","200,000","196,000","18,169,483,326,000","1.00","92,465,564","37,221,700","40.25",
20,018260,삼성에스디에스,"212,500","3,000","1.4","106,540","22,691,887,500","211,000","215,000","209,500","16,442,782,500,000","0.91","77,377,800","9,239,129","11.94",
21,090430,아모레퍼시픽,"276,500","9,000","3.4","230,676","63,463,860,500","270,000","278,500","268,000","16,163,772,485,000","0.89","58,458,490","20,230,523","34.61",
22,006400,삼성SDI,"226,000","-3,000","-1.3","313,975","71,345,324,735","230,000","233,000","224,000","15,540,783,780,000","0.86","68,764,530","26,456,971","38.47",
23,033780,KT&G,"106,500","-4,000","-3.6","332,056","35,565,438,000","110,500","110,500","105,500","14,621,650,930,500","0.81","137,292,497","74,133,895","54.00",
24,086790,하나금융지주,"45,000","100","0.2","693,387","31,222,662,000","45,050","45,350","44,750","13,510,892,790,000","0.75","300,242,062","214,353,202","71.39",
25,091990,셀트리온헬스케어,"94,000","2,700","3.0","1,126,360","106,054,366,400","93,100","96,400","92,400","13,208,525,056,000","0.73","140,516,224","46,050,676","32.77",
26,010950,S-Oil,"116,500","-1,000","-0.8","128,601","14,961,862,000","117,500","118,000","115,500","13,115,895,268,000","0.72","112,582,792","86,383,968","76.73",
27,003550,LG,"75,100","-300","-0.4","201,614","15,163,867,000","76,400","76,500","74,600","12,959,040,538,100","0.71","172,557,131","58,790,780","34.07",
28,000810,삼성화재,"273,000","0","0.0","47,208","12,896,197,000","273,500","275,500","271,500","12,933,330,501,000","0.71","47,374,837","23,992,480","50.64",
29,000270,기아차,"31,750","50","0.2","392,523","12,471,210,700","31,650","31,950","31,500","12,870,286,267,250","0.71","405,363,347","159,961,854","39.46",
30,251270,넷마블,"145,500","1,000","0.7","126,748","18,592,040,000","146,500","149,000","145,000","12,398,079,298,500","0.68","85,210,167","22,341,425","26.22",
31,066570,LG전자,"75,300","500","0.7","761,449","57,492,190,500","75,500","76,200","75,000","12,322,680,394,200","0.68","163,647,814","55,590,900","33.97",
32,009150,삼성전기,"155,500","2,000","1.3","516,410","79,474,033,000","154,500","156,000","151,000","11,614,869,728,000","0.64","74,693,696","22,830,117","30.56",
