순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"45,050","-450","-1.0","9,865,790","447,167,292,954","45,550","45,900","45,050","289,190,577,735,000","16.01","6,419,324,700","3,373,897,729","52.56",2336
2,000660,SK하이닉스,"76,600","100","0.1","3,197,796","245,897,680,400","76,400","77,800","76,300","55,764,981,159,000","3.09","728,002,365","357,795,114","49.15",
3,068270,셀트리온,"274,500","500","0.2","372,818","102,278,612,500","273,000","277,000","271,500","34,421,175,373,500","1.91","125,395,903","27,676,537","22.07",
4,005935,삼성전자우,"36,050","-350","-1.0","1,022,169","36,951,157,900","36,150","36,550","35,950","32,575,825,450,000","1.80","903,629,000","760,930,118","84.21",
5,207940,삼성바이오로직스,"466,500","4,000","0.9","73,668","34,267,646,500","463,000","468,000","460,000","30,865,972,500,000","1.71","66,165,000","6,473,169","9.78",
6,005380,현대차,"128,000","-3,000","-2.3","514,468","66,186,920,500","130,000","130,500","128,000","27,349,527,936,000","1.51","213,668,187","98,707,172","46.20",
7,005490,POSCO,"292,000","-12,000","-4.0","1,700,555","499,357,778,800","303,000","304,500","291,500","25,458,555,820,000","1.41","87,186,835","48,754,391","55.92",
8,051910,LG화학,"341,000","-6,000","-1.7","296,052","101,288,756,000","347,000","351,000","338,000","24,071,988,963,000","1.33","70,592,343","26,592,806","37.67",
9,035420,NAVER,"726,000","1,000","0.1","58,594","42,520,077,000","723,000","731,000","722,000","23,930,904,954,000","1.32","32,962,679","20,041,265","60.80",
10,028260,삼성물산,"126,000","500","0.4","193,820","24,417,496,500","125,500","126,500","125,000","23,900,945,418,000","1.32","189,690,043","22,524,463","11.87",
11,017670,SK텔레콤,"271,500","6,000","2.3","264,519","71,560,579,500","266,500","273,500","264,500","21,922,460,536,500","1.21","80,745,711","34,389,696","42.59",
12,012330,현대모비스,"222,500","-4,500","-2.0","169,946","37,942,669,500","225,000","226,000","221,500","21,659,009,517,500","1.20","97,343,863","47,282,226","48.57",
13,105560,KB금융,"51,100","100","0.2","718,278","36,633,695,800","51,000","51,200","50,600","21,365,499,540,700","1.18","418,111,537","293,837,314","70.28",
14,055550,신한지주,"42,050","50","0.1","818,960","34,479,574,800","41,900","42,400","41,850","19,940,092,633,350","1.10","474,199,587","328,706,481","69.32",
15,015760,한국전력,"30,350","100","0.3","1,036,719","31,367,013,200","30,050","30,500","29,900","19,483,609,736,950","1.08","641,964,077","179,916,294","28.03",
16,018260,삼성에스디에스,"243,000","1,000","0.4","91,191","22,127,135,500","241,000","245,500","240,500","18,802,805,400,000","1.04","77,377,800","9,564,756","12.36",
17,034730,SK,"267,000","0","0.0","57,790","15,355,877,000","265,000","269,000","262,500","18,786,199,299,000","1.04","70,360,297","17,974,187","25.55",
18,096770,SK이노베이션,"202,500","3,000","1.5","280,633","56,606,299,000","199,500","204,000","198,000","18,724,276,710,000","1.04","92,465,564","36,977,433","39.99",
19,051900,LG생활건강,"1,196,000","-4,000","-0.3","31,598","37,947,231,000","1,201,000","1,225,000","1,193,000","18,679,363,612,000","1.03","15,618,197","7,175,541","45.94",
20,032830,삼성생명,"92,000","-600","-0.6","134,993","12,427,404,900","92,000","92,600","91,600","18,400,000,000,000","1.02","200,000,000","32,289,370","16.14",
21,006400,삼성SDI,"249,500","5,500","2.2","498,612","125,037,155,500","246,000","255,000","245,500","17,156,750,235,000","0.95","68,764,530","26,483,397","38.51",
22,090430,아모레퍼시픽,"256,500","-1,000","-0.4","107,627","27,616,631,500","257,000","261,000","255,000","14,994,602,685,000","0.83","58,458,490","20,299,053","34.72",
23,010950,S-Oil,"126,000","4,500","3.7","495,097","62,032,158,000","122,500","126,500","121,500","14,185,431,792,000","0.79","112,582,792","87,433,809","77.66",
24,033780,KT&G,"102,500","1,000","1.0","147,906","15,039,832,000","101,000","102,500","100,500","14,072,480,942,500","0.78","137,292,497","74,144,237","54.00",
25,000270,기아차,"34,050","50","0.2","1,005,202","34,043,580,333","33,850","34,100","33,550","13,802,621,965,350","0.76","405,363,347","163,258,827","40.27",
26,091990,셀트리온헬스케어,"92,700","700","0.8","462,103","42,831,864,500","92,100","93,700","91,900","13,026,347,592,300","0.72","140,521,549","46,029,137","32.76",
27,086790,하나금융지주,"42,200","300","0.7","664,734","27,984,230,250","41,800","42,250","41,750","12,670,215,016,400","0.70","300,242,062","214,042,233","71.29",
28,000810,삼성화재,"260,000","-3,000","-1.1","58,912","15,348,409,698","261,500","263,000","259,500","12,317,457,620,000","0.68","47,374,837","23,872,149","50.39",
29,003550,LG,"70,900","0","0.0","137,643","9,743,370,800","70,900","71,100","70,500","12,234,300,587,900","0.68","172,557,131","59,372,169","34.41",
30,066570,LG전자,"72,800","-300","-0.4","712,081","52,100,777,000","73,000","74,300","72,500","11,913,560,859,200","0.66","163,647,814","51,595,514","31.53",
31,009150,삼성전기,"153,000","0","0.0","1,151,449","173,862,167,434","153,500","154,500","147,000","11,428,135,488,000","0.63","74,693,696","22,724,413","30.42",
32,000030,우리은행,"16,200","100","0.6","645,286","10,390,538,950","16,000","16,200","16,000","10,951,200,000,000","0.61","676,000,000","185,474,562","27.44",
33,011170,롯데케미칼,"287,500","-12,500","-4.2","347,855","100,435,122,000","300,000","300,000","285,500","9,854,182,962,500","0.55","34,275,419","10,487,442","30.60",
34,251270,넷마블,"112,500","-1,000","-0.9","140,891","15,873,681,500","113,500","114,000","112,000","9,586,615,612,500","0.53","85,214,361","21,562,998","25.30",
35,036570,엔씨소프트,"425,000","1,500","0.4","91,177","38,432,474,500","418,500","425,500","414,500","9,324,084,350,000","0.52","21,939,022","10,965,635","49.98",
36,035720,카카오,"116,500","-2,500","-2.1","424,870","49,612,976,500","118,500","118,500","116,000","8,887,993,418,500","0.49","76,291,789","19,340,423","25.35",
37,009540,현대중공업,"124,000","-1,000","-0.8","144,394","17,858,930,000","124,000","126,000","122,000","8,576,512,824,000","0.47","69,165,426","11,180,850","16.17",
38,024110,기업은행,"14,550","-100","-0.7","484,704","7,053,390,000","14,550","14,650","14,500","8,147,691,758,250","0.45","559,978,815","132,552,467","23.67",
39,002790,아모레G,"93,000","-400","-0.4","78,148","7,261,749,500","93,000","94,600","92,000","7,668,610,740,000","0.42","82,458,180","16,947,611","20.55",
40,000720,현대건설,"68,800","100","0.2","1,922,486","132,982,516,200","70,300","70,400","68,200","7,661,276,632,000","0.42","111,355,765","24,309,834","21.83",
