순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"45,550","-1,000","-2.2","8,560,924","393,892,682,650","46,550","46,800","45,500","292,400,240,085,000","16.38","6,419,324,700","3,368,724,541","52.48",2328
2,000660,SK하이닉스,"83,200","-2,400","-2.8","3,373,964","283,594,511,700","85,000","85,600","82,900","60,569,796,768,000","3.39","728,002,365","371,472,607","51.03",
3,068270,셀트리온,"281,500","1,000","0.4","699,552","195,921,701,000","284,500","285,000","274,000","35,298,946,694,500","1.98","125,395,903","28,037,925","22.36",
4,005935,삼성전자우,"37,800","-600","-1.6","1,150,157","43,703,337,650","38,400","38,450","37,500","34,157,176,200,000","1.91","903,629,000","760,743,608","84.19",
5,005490,POSCO,"322,500","-12,000","-3.6","174,714","56,640,238,000","328,000","332,000","320,000","28,117,754,287,500","1.57","87,186,835","50,146,317","57.52",
6,005380,현대차,"125,500","-3,000","-2.3","425,332","53,403,439,000","128,000","128,500","124,000","27,644,698,114,500","1.55","220,276,479","97,906,857","44.45",
7,051910,LG화학,"375,000","500","0.1","230,794","86,625,324,500","374,500","378,000","373,000","26,472,128,625,000","1.48","70,592,343","26,665,460","37.77",
8,207940,삼성바이오로직스,"378,000","-5,000","-1.3","102,714","39,191,332,000","384,000","389,000","377,000","25,010,370,000,000","1.40","66,165,000","6,405,715","9.68",
9,035420,NAVER,"728,000","0","0.0","80,977","58,895,677,069","728,000","738,000","721,000","23,996,830,312,000","1.34","32,962,679","19,868,575","60.28",
10,028260,삼성물산,"121,000","-2,000","-1.6","199,971","24,279,692,000","123,000","123,500","120,000","22,952,495,203,000","1.29","189,690,043","21,698,791","11.44",
11,105560,KB금융,"52,500","-1,400","-2.6","832,228","43,832,236,100","53,500","53,700","52,200","21,950,855,692,500","1.23","418,111,537","289,925,312","69.34",
12,012330,현대모비스,"223,500","-5,000","-2.2","136,823","30,672,009,500","226,500","229,000","221,500","21,756,353,380,500","1.22","97,343,863","47,367,522","48.66",
13,017670,SK텔레콤,"253,000","6,000","2.4","212,965","53,784,431,500","249,500","254,000","249,000","20,428,664,883,000","1.14","80,745,711","33,740,746","41.79",
14,015760,한국전력,"31,800","-550","-1.7","974,710","31,020,825,900","32,200","32,350","31,550","20,414,457,648,600","1.14","641,964,077","183,459,905","28.58",
15,055550,신한지주,"42,550","-750","-1.7","1,057,069","45,323,059,850","43,400","43,500","42,550","20,177,192,426,850","1.13","474,199,587","328,962,548","69.37",
16,051900,LG생활건강,"1,253,000","-9,000","-0.7","26,615","33,660,888,000","1,270,000","1,285,000","1,250,000","19,569,600,841,000","1.10","15,618,197","7,246,338","46.40",
17,032830,삼성생명,"95,500","-1,100","-1.1","104,767","10,048,290,300","96,300","96,600","95,400","19,100,000,000,000","1.07","200,000,000","32,139,880","16.07",
18,034730,SK,"258,000","-5,000","-1.9","54,644","14,140,374,000","263,000","264,000","256,000","18,152,956,626,000","1.02","70,360,297","17,809,501","25.31",
19,096770,SK이노베이션,"191,000","-5,500","-2.8","181,123","34,872,972,500","196,000","197,000","191,000","17,660,922,724,000","0.99","92,465,564","37,207,210","40.24",
20,018260,삼성에스디에스,"210,000","-2,500","-1.2","59,357","12,518,230,500","212,000","214,500","208,000","16,249,338,000,000","0.91","77,377,800","9,242,551","11.94",
21,090430,아모레퍼시픽,"270,000","-6,500","-2.4","131,840","35,944,567,500","277,000","278,500","269,000","15,783,792,300,000","0.88","58,458,490","20,231,345","34.61",
22,006400,삼성SDI,"226,500","500","0.2","321,154","73,304,019,500","226,500","232,000","225,000","15,575,166,045,000","0.87","68,764,530","26,421,748","38.42",
