순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"46,600","-1,050","-2.2","9,139,998","429,157,782,662","47,300","47,450","46,400","299,140,531,020,000","16.49","6,419,324,700","3,380,694,635","52.66",2337
2,000660,SK하이닉스,"80,000","-1,200","-1.5","2,627,619","211,172,993,100","80,600","81,000","79,900","58,240,189,200,000","3.21","728,002,365","363,304,425","49.90",
3,068270,셀트리온,"274,500","-5,500","-2.0","633,526","176,504,128,000","281,000","284,000","273,500","34,421,175,373,500","1.90","125,395,903","27,761,473","22.14",
4,005935,삼성전자우,"37,950","-1,000","-2.6","964,442","36,765,318,375","38,700","38,700","37,950","34,292,720,550,000","1.89","903,629,000","762,819,178","84.42",
5,207940,삼성바이오로직스,"463,000","-7,000","-1.5","112,395","52,550,323,000","472,500","474,500","461,500","30,634,395,000,000","1.69","66,165,000","6,448,874","9.75",
6,005380,현대차,"129,000","2,500","2.0","871,735","112,827,357,000","126,500","131,000","126,500","27,563,196,123,000","1.52","213,668,187","98,560,473","46.13",
7,005490,POSCO,"309,500","-7,000","-2.2","501,670","154,179,476,290","313,500","314,000","309,000","26,984,325,432,500","1.49","87,186,835","49,246,023","56.48",
8,051910,LG화학,"358,000","-9,500","-2.6","251,673","90,854,746,880","367,000","368,000","356,500","25,272,058,794,000","1.39","70,592,343","26,603,426","37.69",
9,035420,NAVER,"736,000","-19,000","-2.5","118,285","86,928,400,000","753,000","753,000","727,000","24,260,531,744,000","1.34","32,962,679","20,018,023","60.73",
10,028260,삼성물산,"125,000","0","0.0","264,329","33,246,254,500","125,500","126,500","124,500","23,711,255,375,000","1.31","189,690,043","22,540,812","11.88",
11,012330,현대모비스,"226,500","0","0.0","156,231","35,546,016,500","226,500","229,500","224,000","22,048,384,969,500","1.22","97,343,863","47,406,911","48.70",
12,017670,SK텔레콤,"262,500","500","0.2","114,317","30,058,627,000","261,000","264,500","259,000","21,195,749,137,500","1.17","80,745,711","34,309,388","42.49",
13,105560,KB금융,"50,400","-1,000","-2.0","721,412","36,560,369,808","51,100","51,200","50,200","21,072,821,464,800","1.16","418,111,537","294,006,051","70.32",
14,055550,신한지주,"42,450","-1,400","-3.2","1,445,453","61,979,893,750","43,400","43,600","42,450","20,129,772,468,150","1.11","474,199,587","329,449,332","69.47",
15,051900,LG생활건강,"1,254,000","-5,000","-0.4","21,182","26,841,483,000","1,259,000","1,278,000","1,250,000","19,585,219,038,000","1.08","15,618,197","7,195,014","46.07",
16,015760,한국전력,"30,050","100","0.3","874,649","26,364,112,100","30,000","30,300","29,950","19,291,020,513,850","1.06","641,964,077","179,940,870","28.03",
17,018260,삼성에스디에스,"238,500","-2,000","-0.8","90,665","21,737,798,000","240,500","242,000","237,000","18,454,605,300,000","1.02","77,377,800","9,512,002","12.29",
18,034730,SK,"260,000","-2,500","-1.0","57,614","15,095,193,000","262,000","264,500","259,000","18,293,677,220,000","1.01","70,360,297","17,964,159","25.53",
19,032830,삼성생명,"90,900","-1,200","-1.3","172,011","15,704,920,100","91,700","92,000","90,800","18,180,000,000,000","1.00","200,000,000","32,243,905","16.12",
20,096770,SK이노베이션,"191,500","-1,500","-0.8","123,457","23,742,334,000","193,000","193,500","191,000","17,707,155,506,000","0.98","92,465,564","37,041,566","40.06",
21,006400,삼성SDI,"242,500","-2,500","-1.0","301,486","73,410,404,833","246,000","246,000","240,500","16,675,398,525,000","0.92","68,764,530","26,498,853","38.54",
22,090430,아모레퍼시픽,"261,000","500","0.2","151,782","40,093,252,500","263,000","268,500","259,500","15,257,665,890,000","0.84","58,458,490","20,316,865","34.75",
23,033780,KT&G,"99,600","-900","-0.9","209,994","21,031,133,800","99,900","101,000","99,600","13,674,332,701,200","0.75","137,292,497","74,130,426","53.99",
24,010950,S-Oil,"119,000","-1,500","-1.2","155,109","18,529,849,500","120,000","120,500","118,500","13,397,352,248,000","0.74","112,582,792","87,303,878","77.55",
25,091990,셀트리온헬스케어,"93,100","-3,000","-3.1","1,232,711","116,869,758,100","96,400","97,100","92,600","13,082,556,211,900","0.72","140,521,549","46,286,155","32.94",
26,000270,기아차,"32,200","600","1.9","1,230,558","39,727,599,850","31,550","32,750","31,500","13,052,699,773,400","0.72","405,363,347","162,092,586","39.99",
27,086790,하나금융지주,"42,400","-550","-1.3","634,798","27,081,841,800","43,050","43,050","42,350","12,730,263,428,800","0.70","300,242,062","214,338,238","71.39",
28,066570,LG전자,"76,200","-1,900","-2.4","873,220","67,372,190,400","77,800","78,500","76,100","12,469,963,426,800","0.69","163,647,814","52,484,108","32.07",
29,000810,삼성화재,"260,500","-2,000","-0.8","51,319","13,426,901,000","262,000","263,000","260,000","12,341,145,038,500","0.68","47,374,837","23,907,783","50.47",
30,003550,LG,"71,100","-500","-0.7","177,044","12,606,050,400","71,200","71,800","70,800","12,268,812,014,100","0.68","172,557,131","59,377,483","34.41",
31,009150,삼성전기,"159,500","-3,500","-2.2","445,305","72,043,027,000","163,500","164,000","159,000","11,913,644,512,000","0.66","74,693,696","23,212,132","31.08",
32,000030,우리은행,"15,750","-350","-2.2","1,424,582","22,605,438,800","16,050","16,150","15,700","10,647,000,000,000","0.59","676,000,000","184,795,749","27.34",
33,011170,롯데케미칼,"300,500","-8,000","-2.6","213,957","64,689,025,000","308,500","308,500","300,000","10,299,763,409,500","0.57","34,275,419","10,518,179","30.69",
34,251270,넷마블,"116,000","-3,000","-2.5","187,190","21,882,310,500","119,000","119,000","115,500","9,884,865,876,000","0.54","85,214,361","21,828,197","25.62",
35,035720,카카오,"121,000","-1,000","-0.8","215,419","26,287,401,000","122,000","123,500","121,000","9,230,620,762,000","0.51","76,286,122","19,400,458","25.43",
36,036570,엔씨소프트,"394,000","-12,000","-3.0","102,735","41,179,059,500","403,500","411,000","393,000","8,643,974,668,000","0.48","21,939,022","10,949,454","49.91",
37,009540,현대중공업,"120,500","2,000","1.7","359,095","43,688,922,500","119,500","123,500","119,000","8,334,433,833,000","0.46","69,165,426","11,121,097","16.08",
38,024110,기업은행,"14,500","-200","-1.4","663,605","9,672,397,750","14,650","14,750","14,500","8,119,692,817,500","0.45","559,978,815","132,737,437","23.70",
39,002790,아모레G,"96,600","800","0.8","148,930","14,542,973,500","96,000","98,400","96,000","7,965,460,188,000","0.44","82,458,180","17,002,049","20.62",
40,034220,LG디스플레이,"22,050","650","3.0","3,352,089","73,856,904,200","21,550","22,400","21,400","7,889,836,185,000","0.43","357,815,700","85,183,330","23.81",
41,030200,KT,"28,900","200","0.7","386,794","11,182,529,304","28,750","29,100","28,550","7,546,131,251,200","0.42","261,111,808","127,944,786","49.00",
42,010130,고려아연,"396,500","-7,000","-1.7","34,434","13,684,690,500","395,500","401,000","395,500","7,481,955,000,000","0.41","18,870,000","4,403,464","23.34",
43,004020,현대제철,"52,300","0","0.0","267,573","14,009,937,700","52,200","52,700","51,900","6,979,214,555,500","0.38","133,445,785","32,610,484","24.44",
44,000720,현대건설,"61,200","0","0.0","825,259","51,026,198,400","61,800","62,800","60,900","6,814,972,818,000","0.38","111,355,765","24,274,524","21.80",
