순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"52,300","-400","-0.8","9,787,820","513,194,269,572","52,500","53,000","52,000","335,730,681,810,000","17.22","6,419,324,700","3,386,831,634","52.76",2310
2,000660,SK하이닉스,"94,500","-700","-0.7","2,505,786","236,670,587,900","94,600","95,600","93,700","68,796,223,492,500","3.53","728,002,365","370,020,708","50.83",
3,005935,삼성전자우,"41,350","-350","-0.8","1,210,952","50,166,248,956","41,700","41,900","41,200","37,365,059,150,000","1.92","903,629,000","838,008,052","92.74",
4,068270,셀트리온,"271,000","-4,000","-1.4","788,962","214,181,354,000","269,500","276,000","267,000","33,982,289,713,000","1.74","125,395,903","27,366,524","21.82",
5,005490,POSCO,"354,000","8,000","2.3","219,204","78,131,780,000","353,000","359,500","352,500","30,864,139,590,000","1.58","87,186,835","50,412,635","57.82",
6,005380,현대차,"138,500","-500","-0.4","498,199","69,260,548,500","139,000","140,500","138,000","30,508,292,341,500","1.56","220,276,479","100,115,828","45.45",
7,207940,삼성바이오로직스,"429,000","-1,500","-0.4","230,843","98,241,014,000","421,000","434,500","415,500","28,384,785,000,000","1.46","66,165,000","6,555,068","9.91",
8,051910,LG화학,"352,000","-500","-0.1","133,191","47,108,104,000","353,000","356,500","349,500","24,848,504,736,000","1.27","70,592,343","27,862,272","39.47",
9,028260,삼성물산,"130,500","1,000","0.8","318,284","41,327,610,000","130,000","131,000","128,500","24,754,550,611,500","1.27","189,690,043","20,989,839","11.07",
10,105560,KB금융,"55,100","-300","-0.5","816,560","45,001,207,300","55,100","55,900","54,900","23,037,945,688,700","1.18","418,111,537","291,651,555","69.75",
11,012330,현대모비스,"231,500","-3,000","-1.3","150,006","34,687,979,328","234,500","234,500","230,000","22,535,104,284,500","1.16","97,343,863","46,716,434","47.99",
12,015760,한국전력,"35,000","800","2.3","1,125,952","39,590,451,750","35,000","35,450","34,850","22,468,742,695,000","1.15","641,964,077","190,368,015","29.65",
13,035420,NAVER,"680,000","-5,000","-0.7","54,086","36,836,599,000","685,000","687,000","679,000","22,414,621,720,000","1.15","32,962,679","19,582,776","59.41",
