순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"2,406,000","-21,000","-0.9","255,365","609,108,588,000","2,394,000","2,407,000","2,364,000","308,897,904,564,000","16.15","128,386,494","67,039,067","52.22",2312
2,000660,SK하이닉스,"81,800","500","0.6","3,553,815","285,147,652,000","80,300","81,800","78,700","59,550,593,457,000","3.11","728,002,365","362,514,835","49.80",
3,068270,셀트리온,"299,000","-5,000","-1.6","870,110","260,975,507,500","299,500","304,500","297,000","36,677,260,776,000","1.92","122,666,424","28,408,906","23.16",
4,005935,삼성전자우,"2,004,000","-5,000","-0.2","19,319","38,330,391,862","1,991,000","2,004,000","1,970,000","36,217,450,320,000","1.89","18,072,580","15,003,422","83.02",
5,005380,현대차,"152,000","3,500","2.4","2,258,712","342,071,155,000","147,000","152,500","145,500","33,482,024,808,000","1.75","220,276,479","101,701,788","46.17",
6,207940,삼성바이오로직스,"485,500","-500","-0.1","127,515","61,833,867,000","484,000","489,500","480,000","32,123,107,500,000","1.68","66,165,000","6,755,371","10.21",
7,005490,POSCO,"325,000","-2,500","-0.8","143,539","46,549,013,000","326,000","327,000","321,500","28,335,721,375,000","1.48","87,186,835","50,070,560","57.43",
8,051910,LG화학,"378,500","-9,000","-2.3","238,504","90,290,994,500","381,500","382,000","375,500","26,719,201,825,500","1.40","70,592,343","28,450,115","40.30",
9,028260,삼성물산,"139,500","-1,000","-0.7","317,840","44,270,614,500","139,000","140,000","138,500","26,461,760,998,500","1.38","189,690,043","19,256,458","10.15",
10,035420,NAVER,"785,000","0","0.0","68,203","53,600,671,000","798,000","799,000","780,000","25,875,703,015,000","1.35","32,962,679","19,518,353","59.21",
11,012330,현대모비스,"255,500","11,000","4.5","596,146","150,594,055,500","244,500","258,500","241,000","24,871,356,996,500","1.30","97,343,863","46,860,559","48.14",
12,105560,KB금융,"57,800","-1,700","-2.9","1,418,035","81,570,488,900","59,000","59,000","56,800","24,166,846,838,600","1.26","418,111,537","290,994,471","69.60",
13,032830,삼성생명,"119,000","0","0.0","189,585","22,516,846,000","118,500","119,500","117,500","23,800,000,000,000","1.24","200,000,000","32,285,138","16.14",
14,015760,한국전력,"34,950","1,700","5.1","4,540,936","157,135,887,750","33,200","35,350","33,000","22,436,644,491,150","1.17","641,964,077","194,010,687","30.22",
15,055550,신한지주,"43,950","-1,450","-3.2","1,688,993","74,502,011,300","45,200","45,200","43,650","20,841,071,848,650","1.09","474,199,587","327,304,396","69.02",
16,034730,SK,"293,000","500","0.2","82,384","24,026,673,500","292,000","294,000","288,500","20,615,567,021,000","1.08","70,360,297","17,083,480","24.28",
17,090430,아모레퍼시픽,"345,000","12,000","3.6","367,905","125,862,638,000","333,000","346,500","332,500","20,168,179,050,000","1.05","58,458,490","19,731,183","33.75",
18,051900,LG생활건강,"1,274,000","23,000","1.8","55,455","70,972,998,000","1,257,000","1,307,000","1,246,000","19,897,582,978,000","1.04","15,618,197","7,244,455","46.38",
19,096770,SK이노베이션,"211,000","-3,000","-1.4","176,710","37,129,926,000","210,000","211,500","208,000","19,510,234,004,000","1.02","92,465,564","38,719,196","41.87",
20,018260,삼성에스디에스,"247,500","-3,000","-1.2","123,820","30,408,277,000","247,000","248,000","242,000","19,151,005,500,000","1.00","77,377,800","8,559,967","11.06",
21,017670,SK텔레콤,"237,000","2,000","0.8","211,510","49,978,728,848","233,500","238,500","232,500","19,136,733,507,000","1.00","80,745,711","32,465,836","40.21",
22,066570,LG전자,"110,500","0","0.0","377,188","41,914,178,500","109,500","112,000","109,000","18,083,083,447,000","0.95","163,647,814","56,719,466","34.66",
23,011170,롯데케미칼,"434,000","4,500","1.0","59,553","25,814,132,000","428,000","435,500","426,000","14,875,531,846,000","0.78","34,275,419","11,350,544","33.12",
24,003550,LG,"86,100","-1,000","-1.2","206,103","17,787,019,500","86,700","87,100","85,600","14,857,168,979,100","0.78","172,557,131","56,465,299","32.72",
25,091990,셀트리온헬스케어,"103,500","-1,400","-1.3","649,761","66,844,357,300","103,000","104,400","102,100","14,233,787,820,000","0.74","137,524,520","45,754,123","33.27",
26,033780,KT&G,"101,000","500","0.5","432,454","43,910,077,000","101,000","102,500","100,500","13,866,542,197,000","0.72","137,292,497","73,260,177","53.36",
27,006400,삼성SDI,"197,500","-2,000","-1.0","287,353","56,500,323,000","197,000","199,000","193,500","13,580,994,675,000","0.71","68,764,530","28,059,487","40.81",
28,251270,넷마블게임즈,"159,000","1,500","1.0","306,607","48,562,366,000","155,000","160,000","154,500","13,519,418,610,000","0.71","85,027,790","22,617,545","26.60",
29,010950,S-Oil,"120,000","-1,000","-0.8","120,037","14,389,839,500","120,000","121,000","119,000","13,509,935,040,000","0.71","112,582,792","86,949,007","77.23",
30,000270,기아차,"31,750","550","1.8","4,535,459","143,869,781,250","31,200","31,900","31,000","12,870,286,267,250","0.67","405,363,347","153,825,141","37.95",
31,086790,하나금융지주,"42,450","-2,500","-5.6","2,251,301","96,144,170,500","44,500","44,550","41,950","12,745,275,531,900","0.67","300,242,062","218,869,013","72.90",
32,002790,아모레G,"154,500","5,000","3.3","162,327","24,904,365,000","149,500","155,500","149,500","12,739,788,810,000","0.67","82,458,180","17,150,291","20.80",
33,000810,삼성화재,"266,000","-3,500","-1.3","62,711","16,702,653,500","269,500","270,000","265,500","12,601,706,642,000","0.66","47,374,837","24,156,946","50.99",
34,035720,카카오,"128,500","-500","-0.4","483,608","61,995,172,000","127,000","130,500","126,500","9,800,697,827,000","0.51","76,270,022","19,351,299","25.37",
35,000030,우리은행,"13,850","-200","-1.4","1,880,966","25,914,986,000","13,950","13,950","13,550","9,362,600,000,000","0.49","676,000,000","182,151,103","26.95",
36,036570,엔씨소프트,"418,000","-9,000","-2.1","74,092","31,064,501,000","421,500","426,500","416,500","9,170,511,196,000","0.48","21,939,022","10,560,650","48.14",
37,034220,LG디스플레이,"25,300","-400","-1.6","2,025,852","51,187,948,950","25,100","25,500","25,000","9,052,737,210,000","0.47","357,815,700","95,273,577","26.63",
38,010130,고려아연,"462,500","-8,500","-1.8","43,885","20,341,680,000","471,500","472,500","461,000","8,727,375,000,000","0.46","18,870,000","4,683,735","24.82",
39,009540,현대중공업,"126,000","0","0.0","308,554","38,788,675,500","125,000","127,500","124,000","8,714,843,676,000","0.46","69,165,426","12,983,931","18.77",
40,024110,기업은행,"14,800","-350","-2.3","1,664,589","24,588,204,500","15,000","15,050","14,600","8,287,686,462,000","0.43","559,978,815","128,569,934","22.96",
41,009150,삼성전기,"106,500","3,500","3.4","756,439","79,325,752,000","101,000","107,000","101,000","7,954,878,624,000","0.42","74,693,696","16,351,832","21.89",
42,139480,이마트,"284,000","10,500","3.8","136,722","38,688,124,500","274,000","286,000","270,500","7,916,732,596,000","0.41","27,875,819","13,637,989","48.92",
43,030200,KT,"27,500","100","0.4","526,669","14,510,687,100","27,250","27,750","27,200","7,180,574,720,000","0.38","261,111,808","127,944,785","49.00",
44,215600,신라젠,"105,100","300","0.3","850,873","88,519,464,900","103,200","105,800","102,300","7,167,111,205,600","0.37","68,193,256","7,704,060","11.30",
45,023530,롯데쇼핑,"252,500","2,500","1.0","96,163","24,127,671,000","249,500","253,500","247,500","7,100,816,867,500","0.37","28,122,047","5,566,213","19.79",
46,267250,현대로보틱스,"417,000","-9,000","-2.1","66,910","27,822,631,000","420,000","422,500","412,500","6,791,519,289,000","0.36","16,286,617","3,468,768","21.30",
47,161390,한국타이어,"54,100","500","0.9","224,267","12,094,989,300","53,900","54,300","53,500","6,701,641,232,900","0.35","123,875,069","50,282,909","40.59",
48,004020,현대제철,"50,200","-100","-0.2","259,870","13,025,603,300","49,800","50,400","49,750","6,698,978,407,000","0.35","133,445,785","33,784,218","25.32",
49,021240,코웨이,"89,900","400","0.4","97,889","8,745,557,300","89,500","89,900","88,300","6,634,585,748,100","0.35","73,799,619","44,172,109","59.85",
50,018880,한온시스템,"11,800","50","0.4","777,341","9,124,192,900","11,650","11,950","11,550","6,298,840,000,000","0.33","533,800,000","104,168,315","19.51",
51,086280,현대글로비스,"166,000","-5,000","-2.9","344,568","58,184,285,500","169,000","172,000","165,000","6,225,000,000,000","0.33","37,500,000","12,125,554","32.33",
52,035250,강원랜드,"28,350","-150","-0.5","420,610","11,895,303,950","28,050","28,500","28,000","6,065,213,175,000","0.32","213,940,500","62,048,561","29.00",
53,006800,미래에셋대우,"9,000","-100","-1.1","3,278,959","29,477,048,710","9,000","9,070","8,950","5,996,847,672,000","0.31","666,316,408","80,571,088","12.09",
54,078930,GS,"63,400","-600","-0.9","139,656","8,884,853,300","63,300","64,200","62,800","5,890,834,965,200","0.31","92,915,378","18,291,929","19.69",
55,008930,한미사이언스,"91,500","-1,700","-1.8","81,041","7,415,990,200","92,700","92,700","91,000","5,810,182,930,500","0.30","63,499,267","2,651,235","4.18",
56,128940,한미약품,"500,000","-7,000","-1.4","34,555","17,249,662,500","503,000","506,000","497,000","5,692,845,500,000","0.30","11,385,691","1,533,354","13.47",
57,032640,LG유플러스,"12,450","200","1.6","1,735,224","21,475,348,850","12,150","12,500","12,150","5,435,811,444,450","0.28","436,611,361","169,196,503","38.75",
58,271560,오리온,"135,500","3,500","2.6","117,505","15,955,953,339","132,000","138,000","131,000","5,356,789,385,500","0.28","39,533,501","15,928,623","40.29",
59,088350,한화생명,"6,070","-130","-2.1","1,505,563","9,182,932,680","6,150","6,220","6,050","5,271,977,100,000","0.28","868,530,000","161,809,272","18.63",
60,004990,롯데지주,"68,900","2,300","3.4","416,762","28,469,268,100","66,900","69,700","66,200","5,076,758,700,000","0.27","73,683,000","16,170,431","21.95",
61,097950,CJ제일제당,"337,000","7,500","2.3","151,899","50,949,688,500","328,500","338,500","326,000","5,072,923,682,000","0.27","15,053,186","3,197,398","21.24",
62,009830,한화케미칼,"29,500","200","0.7","483,431","14,099,663,400","29,000","29,500","28,600","4,861,876,090,500","0.25","164,809,359","48,173,852","29.23",
63,001040,CJ,"166,500","2,500","1.5","92,465","15,290,268,000","163,500","167,000","162,000","4,857,970,167,000","0.25","29,176,998","5,679,586","19.47",
64,047810,한국항공우주,"48,950","-150","-0.3","443,394","21,607,183,900","48,700","49,200","48,300","4,771,406,487,650","0.25","97,475,107","16,782,615","17.22",
65,000720,현대건설,"42,550","800","1.9","544,220","22,942,856,650","41,350","42,650","41,100","4,738,187,800,750","0.25","111,355,765","29,640,128","26.62",
66,036460,한국가스공사,"48,850","550","1.1","158,934","7,680,173,700","48,250","49,050","47,500","4,509,490,050,000","0.24","92,313,000","9,685,036","10.49",
67,071050,한국금융지주,"78,500","-2,500","-3.1","294,174","23,003,426,500","80,000","80,100","77,200","4,374,490,372,000","0.23","55,725,992","19,211,254","34.47",
68,005830,DB손해보험,"61,700","-2,100","-3.3","232,759","14,394,941,000","63,600","63,600","61,100","4,368,360,000,000","0.23","70,800,000","34,170,540","48.26",
