순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"47,250","1,100","2.4","13,536,966","638,838,502,250","46,850","47,600","46,400","303,313,092,075,000","16.54","6,419,324,700","3,372,906,662","52.54",2338
2,000660,SK하이닉스,"79,100","300","0.4","3,392,490","268,695,007,700","78,600","79,900","78,000","57,584,987,071,500","3.14","728,002,365","356,983,372","49.04",
3,068270,셀트리온,"296,500","-9,500","-3.1","1,116,872","339,400,942,000","304,500","311,500","296,000","37,179,885,239,500","2.03","125,395,903","28,429,544","22.67",
4,207940,삼성바이오로직스,"528,000","21,000","4.1","490,554","259,564,656,440","509,000","550,000","508,000","34,935,120,000,000","1.90","66,165,000","6,579,896","9.94",
5,005935,삼성전자우,"38,050","900","2.4","1,960,977","74,461,113,400","37,650","38,200","37,300","34,383,083,450,000","1.87","903,629,000","760,202,009","84.13",
6,005380,현대차,"129,000","2,500","2.0","378,436","48,767,981,211","126,500","130,000","126,000","27,563,196,123,000","1.50","213,668,187","98,581,631","46.14",
7,005490,POSCO,"298,500","0","0.0","245,463","72,961,814,500","299,500","302,500","293,000","26,025,270,247,500","1.42","87,186,835","48,247,228","55.34",
8,051910,LG화학,"361,000","1,000","0.3","210,992","75,756,791,130","358,500","364,000","354,000","25,483,835,823,000","1.39","70,592,343","26,443,591","37.46",
9,028260,삼성물산,"128,500","5,000","4.0","780,620","98,976,848,500","123,500","128,500","123,000","24,375,170,525,500","1.33","189,690,043","22,597,432","11.91",
10,035420,NAVER,"731,000","0","0.0","57,439","41,968,013,000","722,000","734,000","722,000","24,095,718,349,000","1.31","32,962,679","20,089,271","60.95",
11,017670,SK텔레콤,"271,500","2,000","0.7","159,873","43,121,661,000","269,500","273,000","267,000","21,922,460,536,500","1.20","80,745,711","34,417,958","42.63",
12,012330,현대모비스,"224,500","3,500","1.6","112,037","25,114,794,000","219,500","226,500","219,500","21,853,697,243,500","1.19","97,343,863","47,299,368","48.59",
13,105560,KB금융,"51,500","1,100","2.2","1,474,487","75,246,905,800","50,600","51,800","50,100","21,532,744,155,500","1.17","418,111,537","293,151,568","70.11",
14,055550,신한지주,"43,250","1,000","2.4","1,527,954","65,941,562,500","42,350","43,500","42,350","20,509,132,137,750","1.12","474,199,587","327,816,254","69.13",
15,034730,SK,"279,500","0","0.0","87,157","24,306,544,000","277,000","281,500","277,000","19,665,703,011,500","1.07","70,360,297","18,039,172","25.64",
16,051900,LG생활건강,"1,221,000","-21,000","-1.7","20,372","25,026,704,000","1,232,000","1,240,000","1,221,000","19,069,818,537,000","1.04","15,618,197","7,164,212","45.87",
17,015760,한국전력,"28,700","-250","-0.9","1,183,285","34,103,538,050","28,850","29,100","28,650","18,424,369,009,900","1.00","641,964,077","178,713,586","27.84",
18,096770,SK이노베이션,"198,500","-3,000","-1.5","168,042","33,410,586,500","200,000","201,000","197,500","18,354,414,454,000","1.00","92,465,564","36,852,919","39.86",
19,032830,삼성생명,"91,700","1,300","1.4","261,900","23,817,351,800","90,100","91,700","90,100","18,340,000,000,000","1.00","200,000,000","32,344,949","16.17",
20,018260,삼성에스디에스,"234,500","-6,500","-2.7","134,352","31,765,361,500","240,000","241,000","233,500","18,145,094,100,000","0.99","77,377,800","9,724,156","12.57",
21,006400,삼성SDI,"253,500","-3,000","-1.2","297,512","75,776,205,000","255,000","258,500","251,500","17,431,808,355,000","0.95","68,764,530","26,617,870","38.71",
22,090430,아모레퍼시픽,"252,000","-3,500","-1.4","227,567","57,682,935,500","256,000","257,500","251,000","14,731,539,480,000","0.80","58,458,490","20,190,420","34.54",
23,010950,S-Oil,"129,000","-3,500","-2.6","340,962","44,227,104,000","132,000","132,500","128,500","14,523,180,168,000","0.79","112,582,792","87,986,222","78.15",
24,033780,KT&G,"103,000","-500","-0.5","227,105","23,443,752,500","103,000","104,000","102,500","14,141,127,191,000","0.77","137,292,497","74,228,730","54.07",
25,000270,기아차,"34,850","300","0.9","1,453,514","51,075,928,700","34,750","35,500","34,600","14,126,912,642,950","0.77","405,363,347","164,478,429","40.58",
26,086790,하나금융지주,"43,200","1,300","3.1","898,123","38,441,568,175","42,200","43,450","42,000","12,970,457,078,400","0.71","300,242,062","213,823,633","71.22",
27,091990,셀트리온헬스케어,"92,300","-3,000","-3.2","2,418,952","227,679,499,200","95,200","97,700","91,100","12,970,138,972,700","0.71","140,521,549","44,441,694","31.63",
28,003550,LG,"71,600","100","0.1","216,875","15,462,276,733","71,300","71,800","70,300","12,355,090,579,600","0.67","172,557,131","59,548,536","34.51",
29,000810,삼성화재,"258,000","-1,000","-0.4","47,793","12,337,575,000","259,000","259,500","256,500","12,222,707,946,000","0.67","47,374,837","23,754,877","50.14",
30,066570,LG전자,"69,000","800","1.2","1,194,328","82,709,875,700","68,300","70,000","68,200","11,291,699,166,000","0.62","163,647,814","50,537,175","30.88",
31,000030,우리은행,"16,400","300","1.9","1,361,078","22,188,226,950","16,100","16,400","16,100","11,086,400,000,000","0.60","676,000,000","186,153,348","27.54",
32,009150,삼성전기,"146,000","-5,000","-3.3","1,055,119","155,554,828,000","152,000","152,000","145,000","10,905,279,616,000","0.59","74,693,696","21,916,225","29.34",
33,251270,넷마블,"117,500","5,500","4.9","664,074","77,659,834,000","112,500","118,000","112,500","10,017,603,030,000","0.55","85,256,196","21,363,940","25.06",
34,035720,카카오,"117,500","500","0.4","308,838","36,534,747,500","118,000","119,500","117,000","9,797,699,077,500","0.53","83,384,673","20,333,397","24.39",
35,036570,엔씨소프트,"444,500","3,500","0.8","101,479","44,985,824,500","441,000","446,000","438,500","9,751,895,279,000","0.53","21,939,022","11,049,190","50.36",
36,011170,롯데케미칼,"283,500","-2,500","-0.9","273,259","76,478,497,732","285,500","285,500","277,000","9,717,081,286,500","0.53","34,275,419","10,468,848","30.54",
37,009540,현대중공업,"130,000","4,500","3.6","282,915","36,472,342,000","125,000","131,000","124,500","8,991,505,380,000","0.49","69,165,426","11,443,038","16.54",
38,024110,기업은행,"14,500","150","1.0","833,276","12,050,191,717","14,400","14,550","14,350","8,119,692,817,500","0.44","559,978,815","132,804,692","23.72",
39,010130,고려아연,"422,000","-2,500","-0.6","35,855","15,145,016,500","420,500","426,000","417,000","7,963,140,000,000","0.43","18,870,000","4,333,676","22.97",
40,030200,KT,"29,700","100","0.3","734,073","22,241,169,390","29,450","29,850","29,450","7,755,020,697,600","0.42","261,111,808","127,944,786","49.00",
41,002790,아모레G,"91,200","-2,100","-2.2","104,912","9,629,757,100","93,500","93,500","90,800","7,520,186,016,000","0.41","82,458,180","16,956,589","20.56",
42,032640,LG유플러스,"17,000","-100","-0.6","2,214,502","37,848,709,900","17,350","17,500","16,800","7,422,393,137,000","0.40","436,611,361","184,188,213","42.19",
43,004020,현대제철,"55,300","500","0.9","352,706","19,405,615,800","55,200","55,800","53,900","7,379,551,910,500","0.40","133,445,785","32,797,397","24.58",
44,000720,현대건설,"64,800","-300","-0.5","1,479,184","96,639,066,000","66,800","67,200","64,300","7,215,853,572,000","0.39","111,355,765","24,920,759","22.38",
45,215600,신라젠,"100,100","700","0.7","6,133,215","637,112,623,800","99,700","111,000","98,800","6,981,177,503,300","0.38","69,742,033","7,534,420","10.80",
46,034220,LG디스플레이,"18,950","-50","-0.3","2,424,881","46,119,334,700","18,950","19,300","18,800","6,780,607,515,000","0.37","357,815,700","82,743,492","23.12",
47,018880,한온시스템,"12,650","250","2.0","977,563","12,411,736,200","12,300","12,850","12,300","6,752,570,000,000","0.37","533,800,000","105,074,217","19.68",
48,267250,현대중공업지주,"387,000","2,500","0.6","31,353","12,049,662,500","380,500","388,500","378,000","6,302,920,779,000","0.34","16,286,617","3,364,653","20.66",
49,021240,코웨이,"84,600","1,200","1.4","430,153","36,430,896,100","85,800","85,800","83,600","6,243,447,767,400","0.34","73,799,619","47,724,676","64.67",
50,004990,롯데지주,"52,300","-1,400","-2.6","156,600","8,297,457,400","53,400","53,700","52,200","6,096,414,195,100","0.33","116,566,237","14,953,748","12.83",
51,161390,한국타이어,"48,900","-250","-0.5","258,461","12,635,901,900","48,500","49,300","48,350","6,057,490,874,100","0.33","123,875,069","51,064,863","41.22",
52,035250,강원랜드,"27,800","-100","-0.4","353,144","9,822,357,850","27,650","28,000","27,550","5,947,545,900,000","0.32","213,940,500","59,550,593","27.84",
53,128940,한미약품,"515,000","11,000","2.2","123,559","63,917,348,000","501,000","530,000","499,500","5,863,630,865,000","0.32","11,385,691","1,496,679","13.15",
54,023530,롯데쇼핑,"206,500","8,000","4.0","189,262","38,634,425,500","198,000","207,500","197,500","5,841,627,907,500","0.32","28,288,755","5,586,085","19.75",
55,008930,한미사이언스,"90,100","0","0.0","131,889","12,068,846,200","89,100","92,600","89,100","5,721,283,956,700","0.31","63,499,267","3,016,409","4.75",
56,035760,CJ ENM,"255,000","2,100","0.8","95,392","24,456,328,100","252,900","258,500","251,000","5,591,227,920,000","0.30","21,926,384","4,305,060","19.63",
57,006800,미래에셋대우,"8,310","40","0.5","2,567,925","21,386,943,300","8,310","8,380","8,280","5,470,609,350,480","0.30","658,316,408","83,579,218","12.70",
58,139480,이마트,"188,000","-3,500","-1.8","176,440","33,558,054,500","190,500","194,000","187,500","5,240,653,972,000","0.29","27,875,819","13,506,763","48.45",
59,036460,한국가스공사,"56,600","600","1.1","188,754","10,681,400,400","55,700","57,200","55,500","5,224,915,800,000","0.28","92,313,000","13,600,026","14.73",
60,010140,삼성중공업,"7,880","10","0.1","4,143,548","32,567,288,100","7,880","7,970","7,750","4,964,400,000,000","0.27","630,000,000","114,145,614","18.12",
61,097950,CJ제일제당,"328,000","2,500","0.8","25,201","8,257,768,500","324,500","330,000","324,500","4,937,773,008,000","0.27","15,054,186","3,234,059","21.48",
62,078930,GS,"52,000","-300","-0.6","93,136","4,852,215,800","52,200","52,500","51,900","4,831,599,656,000","0.26","92,915,378","19,184,090","20.65",
63,086280,현대글로비스,"124,500","0","0.0","69,048","8,597,981,000","124,000","126,000","123,500","4,668,750,000,000","0.25","37,500,000","12,517,112","33.38",
64,005830,DB손해보험,"65,100","1,000","1.6","112,902","7,319,961,600","63,900","65,300","63,600","4,609,080,000,000","0.25","70,800,000","32,833,475","46.37",
65,047810,한국항공우주,"47,050","1,650","3.6","1,261,282","59,108,438,100","45,450","47,450","45,400","4,586,203,784,350","0.25","97,475,107","14,244,386","14.61",
66,028300,에이치엘비,"115,800","-2,900","-2.4","1,128,706","133,068,191,300","119,200","121,200","113,300","4,492,475,590,800","0.24","38,795,126","5,244,450","13.52",
67,088350,한화생명,"5,010","90","1.8","1,161,755","5,776,858,620","4,930","5,030","4,905","4,351,335,300,000","0.24","868,530,000","153,452,968","17.67",
68,271560,오리온,"107,000","0","0.0","168,467","18,320,980,500","107,500","112,500","107,000","4,230,133,827,000","0.23","39,533,961","15,999,685","40.47",
69,008770,호텔신라,"105,500","-3,000","-2.8","298,422","31,877,758,490","109,000","109,000","105,000","4,140,676,765,500","0.23","39,248,121","13,305,953","33.90",
70,071050,한국금융지주,"74,200","2,100","2.9","407,416","30,256,385,200","72,100","75,100","71,900","4,134,868,606,400","0.23","55,725,992","19,184,454","34.43",
71,029780,삼성카드,"35,600","150","0.4","68,580","2,433,201,800","35,350","35,750","35,050","4,124,576,519,600","0.22","115,858,891","14,559,728","12.57",
72,003670,포스코켐텍,"69,200","-1,600","-2.3","606,169","42,168,915,500","70,500","71,700","68,300","4,087,644,000,000","0.22","59,070,000","6,569,933","11.12",
73,006360,GS건설,"51,300","-600","-1.2","722,087","37,025,605,200","52,600","52,900","50,600","4,012,215,271,200","0.22","78,210,824","18,435,083","23.57",
74,084990,바이로메드,"246,100","3,100","1.3","557,569","140,824,661,100","246,000","260,000","243,000","3,926,835,586,000","0.21","15,956,260","1,882,310","11.80",
75,005940,NH투자증권,"13,850","50","0.4","1,250,370","17,356,074,950","13,800","14,050","13,700","3,897,513,084,950","0.21","281,408,887","38,730,349","13.76",
76,001040,CJ,"133,500","500","0.4","43,767","5,838,283,000","132,500","134,500","132,500","3,895,129,233,000","0.21","29,176,998","5,677,331","19.46",
77,151910,나노스,"7,730","-20","-0.3","105,388","815,512,930","7,760","7,760","7,700","3,794,177,585,400","0.21","490,837,980","204,389","0.04",
78,241560,두산밥캣,"37,750","1,050","2.9","261,306","9,791,718,400","36,500","37,750","36,500","3,784,406,016,500","0.21","100,249,166","26,098,156","26.03",
79,086900,메디톡스,"640,500","-12,500","-1.9","45,183","29,518,369,500","657,000","664,800","640,400","3,623,010,667,500","0.20","5,656,535","2,808,551","49.65",
80,042660,대우조선해양,"33,700","300","0.9","334,972","11,348,079,250","33,200","34,200","33,100","3,612,833,842,400","0.20","107,205,752","9,418,669","8.79",
81,000120,CJ대한통운,"158,000","-4,000","-2.5","74,294","11,845,053,000","160,500","163,000","157,000","3,604,350,352,000","0.20","22,812,344","3,516,941","15.42",
82,002380,KCC,"337,500","6,500","2.0","22,582","7,597,653,000","331,000","339,000","331,000","3,562,823,137,500","0.19","10,556,513","2,018,210","19.12",
83,028050,삼성엔지니어링,"17,950","600","3.5","2,201,945","38,891,925,200","17,300","18,000","17,050","3,518,200,000,000","0.19","196,000,000","53,772,513","27.43",
84,004170,신세계,"349,500","-7,500","-2.1","73,928","25,903,167,500","353,500","356,500","347,500","3,440,890,759,500","0.19","9,845,181","2,885,115","29.30",
85,012750,에스원,"89,500","1,800","2.0","117,042","10,450,083,700","87,700","89,900","87,500","3,400,926,431,000","0.19","37,999,178","21,080,734","55.48",
86,282330,BGF리테일,"195,000","-3,000","-1.5","21,026","4,119,650,000","195,500","200,000","194,500","3,370,361,670,000","0.18","17,283,906","5,847,871","33.83",
87,001450,현대해상,"36,750","350","1.0","228,716","8,379,522,350","36,400","36,900","36,300","3,285,450,000,000","0.18","89,400,000","41,540,314","46.47",
88,088980,맥쿼리인프라,"9,070","50","0.6","1,269,857","11,422,691,250","9,070","9,080","8,910","3,165,832,127,520","0.17","349,044,336","86,634,608","24.82",
89,003410,쌍용양회,"6,270","-30","-0.5","1,521,188","9,664,366,100","6,460","6,510","6,250","3,159,199,660,650","0.17","503,859,595","13,062,125","2.59",
90,011070,LG이노텍,"133,000","1,500","1.1","273,532","36,334,794,000","133,000","135,000","131,500","3,147,725,231,000","0.17","23,667,107","6,421,978","27.13",
91,005387,현대차2우B,"85,700","800","0.9","63,193","5,433,382,000","85,000","86,700","84,700","3,126,803,150,700","0.17","36,485,451","28,994,332","79.47",
92,253450,스튜디오드래곤,"109,400","-2,100","-1.9","91,609","10,168,171,000","111,000","112,600","109,300","3,067,274,056,000","0.17","28,037,240","598,048","2.13",
93,009830,한화케미칼,"18,300","-350","-1.9","1,264,508","23,152,347,700","18,700","18,750","18,000","2,984,920,210,200","0.16","163,110,394","39,553,091","24.25",
94,017800,현대엘리베이,"107,500","2,000","1.9","1,069,167","115,375,500,500","110,500","111,500","104,000","2,919,513,595,000","0.16","27,158,266","6,409,868","23.60",
