순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"2,568,000","69,000","2.8","269,252","689,012,455,000","2,550,000","2,568,000","2,529,000","329,696,516,592,000","16.89","128,386,494","67,087,166","52.25",2312
2,000660,SK하이닉스,"84,600","1,800","2.2","3,375,376","285,513,064,600","84,100","85,400","83,700","61,589,000,079,000","3.16","728,002,365","361,940,625","49.72",
3,005935,삼성전자우,"2,105,000","78,000","3.8","38,865","80,750,528,252","2,050,000","2,105,000","2,040,000","38,042,780,900,000","1.95","18,072,580","14,994,303","82.97",
4,207940,삼성바이오로직스,"539,000","-12,000","-2.2","213,450","116,851,572,000","554,000","563,000","537,000","35,662,935,000,000","1.83","66,165,000","6,905,053","10.44",
5,068270,셀트리온,"284,500","-5,500","-1.9","938,020","270,040,412,500","294,500","295,500","283,000","35,593,333,256,500","1.82","125,108,377","28,359,483","22.67",
6,005380,현대차,"158,500","1,000","0.6","507,655","80,383,771,000","158,000","159,500","157,000","34,913,821,921,500","1.79","220,276,479","102,013,353","46.31",
7,005490,POSCO,"349,500","16,500","5.0","461,637","158,928,688,992","332,000","349,500","329,000","30,471,798,832,500","1.56","87,186,835","50,063,031","57.42",
8,028260,삼성물산,"140,500","1,500","1.1","470,460","66,230,741,500","140,000","142,500","139,000","26,651,451,041,500","1.37","189,690,043","21,165,282","11.16",
9,051910,LG화학,"376,000","7,500","2.0","200,737","75,326,903,000","373,500","378,500","371,500","26,542,720,968,000","1.36","70,592,343","28,335,536","40.14",
10,035420,NAVER,"752,000","4,000","0.5","83,269","62,704,597,000","751,000","758,000","750,000","24,787,934,608,000","1.27","32,962,679","19,641,617","59.59",
11,105560,KB금융,"58,900","-100","-0.2","904,335","53,231,955,300","58,500","59,300","58,200","24,626,769,529,300","1.26","418,111,537","290,852,930","69.56",
12,012330,현대모비스,"248,500","0","0.0","193,627","48,166,678,500","249,000","251,000","245,500","24,189,949,955,500","1.24","97,343,863","47,149,567","48.44",
13,032830,삼성생명,"113,000","-500","-0.4","386,386","43,781,140,500","113,000","115,000","112,000","22,600,000,000,000","1.16","200,000,000","32,120,537","16.06",
14,015760,한국전력,"34,700","150","0.4","1,050,284","36,406,503,150","34,450","34,950","34,300","22,276,153,471,900","1.14","641,964,077","192,244,840","29.95",
15,055550,신한지주,"46,100","650","1.4","1,065,377","48,674,580,225","45,300","46,100","45,250","21,860,600,960,700","1.12","474,199,587","328,880,114","69.35",
16,034730,SK,"293,000","2,500","0.9","98,068","28,630,858,500","290,500","293,000","290,000","20,615,567,021,000","1.06","70,360,297","17,201,897","24.45",
17,051900,LG생활건강,"1,300,000","-6,000","-0.5","29,707","38,567,645,000","1,300,000","1,310,000","1,290,000","20,303,656,100,000","1.04","15,618,197","7,247,882","46.41",
