순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"45,500","-500","-1.1","11,828,104","541,036,686,150","45,900","46,250","45,450","292,079,273,850,000","16.20","6,419,324,700","3,369,451,426","52.49",2320
2,000660,SK하이닉스,"85,600","-1,200","-1.4","3,032,951","260,210,470,085","86,800","87,000","85,400","62,317,002,444,000","3.46","728,002,365","368,689,051","50.64",
3,068270,셀트리온,"288,000","11,500","4.2","779,938","221,443,497,303","277,000","288,000","276,500","36,114,020,064,000","2.00","125,395,903","27,525,588","21.95",
4,005935,삼성전자우,"36,400","-600","-1.6","1,527,750","55,692,858,375","36,600","36,800","36,000","32,892,095,600,000","1.82","903,629,000","758,479,035","83.94",
5,207940,삼성바이오로직스,"429,000","14,000","3.4","275,133","116,625,651,000","416,000","437,500","415,000","28,384,785,000,000","1.57","66,165,000","6,428,297","9.72",
6,005490,POSCO,"311,000","-1,000","-0.3","302,563","94,722,905,000","313,000","316,500","311,000","27,115,105,685,000","1.50","87,186,835","50,304,110","57.70",
7,005380,현대차,"123,000","1,500","1.2","613,187","75,584,619,500","121,500","125,000","121,000","27,094,006,917,000","1.50","220,276,479","98,140,695","44.55",
8,035420,NAVER,"782,000","13,000","1.7","95,967","74,558,894,000","775,000","782,000","764,000","25,776,814,978,000","1.43","32,962,679","19,647,392","59.60",
9,028260,삼성물산,"120,500","3,500","3.0","514,337","61,409,592,500","117,500","121,500","117,000","22,857,650,181,500","1.27","189,690,043","21,311,119","11.23",
10,051910,LG화학,"323,500","-2,500","-0.8","323,171","105,435,509,500","326,000","329,500","323,500","22,836,622,960,500","1.27","70,592,343","26,469,394","37.50",
11,105560,KB금융,"52,900","-900","-1.7","1,121,523","60,004,734,200","53,700","54,400","52,900","22,118,100,307,300","1.23","418,111,537","290,515,555","69.48",
12,051900,LG생활건강,"1,343,000","43,000","3.3","45,070","60,644,256,053","1,314,000","1,365,000","1,308,000","20,975,238,571,000","1.16","15,618,197","7,282,032","46.63",
13,055550,신한지주,"44,050","-500","-1.1","852,322","37,607,133,750","44,200","44,500","43,800","20,888,491,807,350","1.16","474,199,587","330,171,073","69.63",
14,012330,현대모비스,"208,000","6,000","3.0","302,165","62,734,798,500","203,500","209,500","203,000","20,247,523,504,000","1.12","97,343,863","47,201,674","48.49",
15,015760,한국전력,"31,500","500","1.6","1,818,643","57,480,562,850","31,050","31,950","30,750","20,221,868,425,500","1.12","641,964,077","182,756,565","28.47",
16,032830,삼성생명,"96,600","-100","-0.1","269,930","26,141,722,700","96,900","97,500","96,200","19,320,000,000,000","1.07","200,000,000","32,305,824","16.15",
17,017670,SK텔레콤,"237,500","0","0.0","158,375","37,526,929,500","238,000","238,000","235,000","19,177,106,362,500","1.06","80,745,711","33,532,450","41.53",
18,034730,SK,"269,000","5,500","2.1","160,770","43,068,756,500","266,000","273,000","261,500","18,926,919,893,000","1.05","70,360,297","17,766,111","25.25",
19,096770,SK이노베이션,"190,500","0","0.0","359,739","68,075,485,500","191,500","192,000","188,000","17,614,689,942,000","0.98","92,465,564","37,045,314","40.06",
20,090430,아모레퍼시픽,"296,500","1,500","0.5","163,042","48,559,267,500","298,000","300,000","296,000","17,332,942,285,000","0.96","58,458,490","20,341,983","34.80",
21,006400,삼성SDI,"233,500","8,500","3.8","454,859","105,526,686,500","223,000","235,000","223,000","16,056,517,755,000","0.89","68,764,530","26,743,479","38.89",
22,018260,삼성에스디에스,"206,500","7,500","3.8","161,848","33,235,427,500","201,500","208,000","199,500","15,978,515,700,000","0.89","77,377,800","9,202,581","11.89",
23,033780,KT&G,"107,000","500","0.5","308,131","33,102,077,500","106,500","108,000","106,000","14,690,297,179,000","0.81","137,292,497","73,658,324","53.65",
24,251270,넷마블,"166,500","4,000","2.5","321,006","53,065,464,000","162,500","167,000","160,500","14,184,764,203,500","0.79","85,193,779","22,310,762","26.19",
25,091990,셀트리온헬스케어,"98,200","500","0.5","622,451","61,195,409,000","97,700","99,600","97,400","13,798,693,196,800","0.77","140,516,224","46,752,409","33.27",
