순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"48,450","800","1.7","13,577,454","652,318,032,746","47,100","48,450","47,000","311,016,281,715,000","16.95","6,419,324,700","3,382,068,334","52.69",2337
2,000660,SK하이닉스,"83,000","300","0.4","2,303,812","190,305,297,800","81,800","83,000","81,800","60,424,196,295,000","3.29","728,002,365","364,691,639","50.09",
3,005935,삼성전자우,"39,700","600","1.5","1,525,103","60,063,691,550","38,850","39,700","38,650","35,874,071,300,000","1.96","903,629,000","763,350,859","84.48",
4,068270,셀트리온,"270,000","3,500","1.3","671,899","180,447,726,000","266,500","272,500","265,000","33,856,893,810,000","1.85","125,395,903","27,648,905","22.05",
5,207940,삼성바이오로직스,"463,000","16,500","3.7","320,841","148,064,540,500","453,000","469,500","452,500","30,634,395,000,000","1.67","66,165,000","6,497,175","9.82",
6,005490,POSCO,"326,500","-6,000","-1.8","289,948","94,359,528,500","329,000","330,000","322,500","28,466,501,627,500","1.55","87,186,835","49,492,940","56.77",
7,005380,현대차,"125,000","1,500","1.2","529,278","66,059,761,232","124,000","126,000","123,000","26,708,523,375,000","1.46","213,668,187","98,398,977","46.05",
8,051910,LG화학,"366,000","2,500","0.7","229,780","83,334,700,017","362,000","366,000","355,500","25,836,797,538,000","1.41","70,592,343","26,672,558","37.78",
9,035420,NAVER,"752,000","6,000","0.8","57,953","43,522,837,000","747,000","756,000","746,000","24,787,934,608,000","1.35","32,962,679","19,996,526","60.66",
10,028260,삼성물산,"123,000","2,500","2.1","334,263","40,860,370,000","120,500","123,000","120,500","23,331,875,289,000","1.27","189,690,043","22,454,401","11.84",
11,012330,현대모비스,"224,000","1,000","0.4","137,691","30,905,668,000","225,000","226,500","222,000","21,805,025,312,000","1.19","97,343,863","47,436,977","48.73",
12,105560,KB금융,"51,700","300","0.6","818,847","42,113,855,850","50,900","51,800","50,500","21,616,366,462,900","1.18","418,111,537","294,202,554","70.36",
13,017670,SK텔레콤,"262,500","1,500","0.6","154,240","40,260,522,500","260,000","262,500","258,500","21,195,749,137,500","1.16","80,745,711","34,339,644","42.53",
14,055550,신한지주,"43,600","300","0.7","1,083,603","47,128,992,747","43,500","43,600","43,300","20,675,101,993,200","1.13","474,199,587","329,290,383","69.44",
15,051900,LG생활건강,"1,265,000","2,000","0.2","57,090","72,036,270,854","1,251,000","1,274,000","1,236,000","19,757,019,205,000","1.08","15,618,197","7,194,277","46.06",
16,015760,한국전력,"30,500","-50","-0.2","787,703","24,041,625,615","30,600","30,750","30,400","19,579,904,348,500","1.07","641,964,077","180,177,875","28.07",
17,018260,삼성에스디에스,"242,500","4,500","1.9","120,232","28,968,276,000","237,500","242,500","236,500","18,764,116,500,000","1.02","77,377,800","9,466,348","12.23",
18,034730,SK,"263,000","5,500","2.1","80,553","21,027,856,000","257,500","263,000","256,500","18,504,758,111,000","1.01","70,360,297","17,946,319","25.51",
19,032830,삼성생명,"92,500","400","0.4","161,126","14,817,419,400","91,900","92,600","91,300","18,500,000,000,000","1.01","200,000,000","32,203,239","16.10",
20,096770,SK이노베이션,"193,000","1,000","0.5","138,491","26,631,360,964","192,000","193,000","191,000","17,845,853,852,000","0.97","92,465,564","37,093,416","40.12",
21,006400,삼성SDI,"236,000","500","0.2","284,273","67,361,267,000","235,000","240,000","232,000","16,228,429,080,000","0.88","68,764,530","26,502,059","38.54",
22,090430,아모레퍼시픽,"263,000","-1,500","-0.6","112,315","29,498,214,500","264,000","264,500","260,500","15,374,582,870,000","0.84","58,458,490","20,314,740","34.75",
23,033780,KT&G,"101,000","1,400","1.4","227,816","22,912,792,400","99,600","101,000","99,500","13,866,542,197,000","0.76","137,292,497","74,052,609","53.94",
24,010950,S-Oil,"119,500","-1,000","-0.8","207,342","24,754,018,000","120,500","121,000","118,500","13,453,643,644,000","0.73","112,582,792","87,233,625","77.48",
25,000270,기아차,"32,050","-100","-0.3","593,611","18,950,498,350","32,200","32,250","31,700","12,991,895,271,350","0.71","405,363,347","161,568,910","39.86",
26,086790,하나금융지주,"42,700","0","0.0","873,855","37,265,459,500","42,550","42,900","42,350","12,820,336,047,400","0.70","300,242,062","213,977,555","71.27",
27,091990,셀트리온헬스케어,"90,400","2,600","3.0","964,388","86,315,755,700","87,400","91,000","87,400","12,703,148,029,600","0.69","140,521,549","45,986,944","32.73",
28,066570,LG전자,"76,800","400","0.5","762,868","58,378,373,300","75,800","77,100","75,300","12,568,152,115,200","0.68","163,647,814","52,839,265","32.29",
29,000810,삼성화재,"265,000","4,000","1.5","63,625","16,804,513,500","262,500","265,000","261,000","12,554,331,805,000","0.68","47,374,837","23,928,039","50.51",
30,003550,LG,"71,500","700","1.0","205,828","14,689,381,900","70,800","71,600","70,800","12,337,834,866,500","0.67","172,557,131","59,294,375","34.36",
31,009150,삼성전기,"161,000","-500","-0.3","426,252","68,444,394,500","160,500","162,500","157,500","12,025,685,056,000","0.66","74,693,696","23,074,558","30.89",
32,000030,우리은행,"16,300","50","0.3","899,019","14,627,489,650","16,250","16,350","16,200","11,018,800,000,000","0.60","676,000,000","185,134,259","27.39",
33,011170,롯데케미칼,"316,000","-500","-0.2","105,825","33,190,772,000","316,000","316,000","311,500","10,831,032,404,000","0.59","34,275,419","10,543,895","30.76",
34,251270,넷마블,"116,500","-3,500","-2.9","437,052","50,673,890,500","117,500","118,000","114,500","9,927,473,056,500","0.54","85,214,361","21,915,758","25.72",
35,035720,카카오,"125,000","-1,500","-1.2","431,909","53,767,175,000","124,000","125,500","123,000","9,535,765,250,000","0.52","76,286,122","19,357,044","25.37",
36,036570,엔씨소프트,"387,500","-10,500","-2.6","150,723","58,379,068,000","394,000","394,000","382,000","8,501,371,025,000","0.46","21,939,022","10,979,418","50.05",
37,024110,기업은행,"14,900","0","0.0","888,839","13,185,116,200","14,900","14,950","14,750","8,343,684,343,500","0.45","559,978,815","132,993,436","23.75",
38,009540,현대중공업,"118,000","-1,000","-0.8","220,751","25,926,656,500","119,000","119,000","116,000","8,161,520,268,000","0.44","69,165,426","11,090,232","16.03",
39,002790,아모레G,"96,400","0","0.0","127,213","12,192,955,400","96,100","96,500","95,500","7,948,968,552,000","0.43","82,458,180","16,931,718","20.53",
40,010130,고려아연,"405,500","-11,500","-2.8","50,079","20,299,259,000","410,000","412,000","401,500","7,651,785,000,000","0.42","18,870,000","4,404,931","23.34",
41,034220,LG디스플레이,"21,250","50","0.2","1,896,815","40,378,438,500","21,300","21,700","21,100","7,603,583,625,000","0.41","357,815,700","85,713,920","23.95",
42,030200,KT,"28,900","50","0.2","381,934","11,030,725,602","28,800","29,000","28,500","7,546,131,251,200","0.41","261,111,808","127,944,786","49.00",
43,004020,현대제철,"53,300","-200","-0.4","406,575","21,544,434,400","53,800","54,000","52,400","7,112,660,340,500","0.39","133,445,785","32,566,629","24.40",
44,032640,LG유플러스,"15,700","-250","-1.6","22,997,676","359,934,060,650","15,850","15,900","15,300","6,854,798,367,700","0.37","436,611,361","178,609,646","40.91",
45,021240,코웨이,"91,400","-600","-0.6","222,220","20,291,064,500","91,700","92,600","90,700","6,745,285,176,600","0.37","73,799,619","44,648,134","60.50",
46,000720,현대건설,"60,000","-400","-0.7","629,125","37,594,267,200","59,900","60,200","59,200","6,681,345,900,000","0.36","111,355,765","24,276,303","21.80",
47,018880,한온시스템,"12,000","50","0.4","434,732","5,211,645,900","11,950","12,050","11,850","6,405,600,000,000","0.35","533,800,000","105,932,805","19.85",
48,035250,강원랜드,"28,950","350","1.2","337,607","9,710,256,150","28,900","29,000","28,400","6,193,577,475,000","0.34","213,940,500","59,888,575","27.99",
