순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"46,800","100","0.2","6,429,338","300,496,036,000","47,000","47,000","46,550","300,424,395,960,000","16.63","6,419,324,700","3,373,527,482","52.55",2331
2,000660,SK하이닉스,"79,800","-900","-1.1","2,804,784","226,130,554,300","81,500","81,600","79,400","58,094,588,727,000","3.22","728,002,365","368,782,110","50.66",
3,005935,삼성전자우,"38,400","300","0.8","882,441","33,746,052,550","38,350","38,400","37,900","34,699,353,600,000","1.92","903,629,000","761,569,085","84.28",
4,068270,셀트리온,"276,000","1,500","0.6","513,526","142,191,417,000","276,500","281,500","275,500","34,609,269,228,000","1.92","125,395,903","28,065,377","22.38",
5,207940,삼성바이오로직스,"454,000","30,000","7.1","623,311","275,308,194,000","430,000","457,000","421,000","30,038,910,000,000","1.66","66,165,000","6,440,839","9.73",
6,005490,POSCO,"333,000","1,000","0.3","136,091","45,368,361,500","330,500","338,000","330,500","29,033,216,055,000","1.61","87,186,835","50,061,516","57.42",
7,005380,현대차,"127,500","2,500","2.0","816,582","104,410,296,500","125,500","129,500","125,500","27,242,693,842,500","1.51","213,668,187","98,062,079","45.89",
8,051910,LG화학,"376,000","-7,000","-1.8","212,497","80,787,895,078","384,000","387,500","376,000","26,542,720,968,000","1.47","70,592,343","26,784,779","37.94",
9,035420,NAVER,"750,000","6,000","0.8","62,482","46,775,383,860","742,000","756,000","742,000","24,722,009,250,000","1.37","32,962,679","19,911,623","60.41",
10,028260,삼성물산,"126,000","1,000","0.8","330,263","41,521,079,500","125,500","127,500","124,000","23,900,945,418,000","1.32","189,690,043","21,871,456","11.53",
11,012330,현대모비스,"231,000","6,500","2.9","528,047","123,994,755,500","235,000","240,500","230,000","22,486,432,353,000","1.24","97,343,863","47,317,388","48.61",
12,105560,KB금융,"52,600","-200","-0.4","4,309,708","221,294,264,300","52,600","53,300","52,500","21,992,666,846,200","1.22","418,111,537","293,147,163","70.11",
13,055550,신한지주,"43,400","750","1.8","1,613,802","68,538,837,336","42,700","43,700","42,650","20,580,262,075,800","1.14","474,199,587","329,305,225","69.44",
14,017670,SK텔레콤,"252,000","1,500","0.6","95,808","24,105,718,500","252,000","253,000","249,000","20,347,919,172,000","1.13","80,745,711","33,930,220","42.02",
15,032830,삼성생명,"97,900","-500","-0.5","98,287","9,620,613,500","97,600","98,200","97,600","19,580,000,000,000","1.08","200,000,000","32,173,443","16.09",
16,015760,한국전력,"30,350","-100","-0.3","1,628,983","49,554,651,350","30,500","30,750","30,300","19,483,609,736,950","1.08","641,964,077","181,987,075","28.35",
17,051900,LG생활건강,"1,214,000","-26,000","-2.1","35,339","43,035,156,000","1,233,000","1,234,000","1,210,000","18,960,491,158,000","1.05","15,618,197","7,226,938","46.27",
18,034730,SK,"256,500","-7,500","-2.8","162,254","41,663,147,500","259,500","260,000","256,000","18,047,416,180,500","1.00","70,360,297","17,815,744","25.32",
19,018260,삼성에스디에스,"227,000","12,500","5.8","353,202","79,058,205,500","214,500","229,000","214,500","17,564,760,600,000","0.97","77,377,800","9,315,926","12.04",
