순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"46,500","-950","-2.0","10,823,782","503,026,610,900","47,100","47,200","46,150","298,498,598,550,000","16.82","6,419,324,700","3,370,099,675","52.50",2325
2,000660,SK하이닉스,"81,700","-6,200","-7.0","7,076,375","588,793,840,200","86,300","86,400","81,200","59,477,793,220,500","3.35","728,002,365","368,423,002","50.61",
3,005935,삼성전자우,"37,200","-1,200","-3.1","917,948","34,376,388,100","38,150","38,150","37,100","33,614,998,800,000","1.89","903,629,000","759,187,519","84.02",
4,068270,셀트리온,"267,500","-18,000","-6.3","1,208,156","329,978,680,000","285,500","286,000","267,000","33,543,404,052,500","1.89","125,395,903","27,898,116","22.25",
5,005380,현대차,"129,500","2,500","2.0","660,426","85,642,659,500","127,500","131,000","127,000","28,525,804,030,500","1.61","220,276,479","97,764,275","44.38",
6,005490,POSCO,"317,000","11,000","3.6","245,924","78,022,235,500","308,000","320,000","308,000","27,638,226,695,000","1.56","87,186,835","50,225,527","57.61",
7,207940,삼성바이오로직스,"414,500","-10,000","-2.4","184,685","77,326,581,750","429,000","429,000","413,000","27,425,392,500,000","1.55","66,165,000","6,550,903","9.90",
8,035420,NAVER,"774,000","4,000","0.5","81,430","62,820,296,485","771,000","777,000","765,000","25,513,113,546,000","1.44","32,962,679","19,684,403","59.72",
9,051910,LG화학,"333,000","500","0.2","208,747","69,970,260,500","336,500","341,000","331,000","23,507,250,219,000","1.32","70,592,343","26,263,964","37.21",
10,028260,삼성물산,"121,500","500","0.4","234,754","28,521,553,285","121,000","122,500","120,000","23,047,340,224,500","1.30","189,690,043","21,343,011","11.25",
11,105560,KB금융,"53,900","0","0.0","1,259,029","67,840,110,600","53,800","54,400","53,000","22,536,211,844,300","1.27","418,111,537","290,390,630","69.45",
12,012330,현대모비스,"229,500","2,500","1.1","140,170","32,078,595,500","228,500","231,500","227,000","22,340,416,558,500","1.26","97,343,863","47,258,007","48.55",
13,055550,신한지주,"45,400","900","2.0","944,100","42,942,045,750","45,050","45,850","44,700","21,528,661,249,800","1.21","474,199,587","330,553,964","69.71",
14,015760,한국전력,"32,250","1,100","3.5","2,387,960","76,536,251,100","31,550","32,300","31,550","20,703,341,483,250","1.17","641,964,077","182,021,359","28.35",
15,051900,LG생활건강,"1,273,000","2,000","0.2","34,345","43,972,445,074","1,271,000","1,292,000","1,265,000","19,881,964,781,000","1.12","15,618,197","7,271,126","46.56",
16,032830,삼성생명,"98,200","900","0.9","181,199","17,767,532,100","97,300","98,900","97,100","19,640,000,000,000","1.11","200,000,000","32,201,224","16.10",
17,017670,SK텔레콤,"240,500","1,000","0.4","97,555","23,438,229,000","239,500","241,500","238,500","19,419,343,495,500","1.09","80,745,711","33,638,084","41.66",
18,034730,SK,"272,500","500","0.2","71,137","19,357,843,500","273,000","274,000","268,500","19,173,180,932,500","1.08","70,360,297","17,711,503","25.17",
