순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"46,200","100","0.2","6,730,918","309,343,270,650","46,150","46,200","45,700","296,572,801,140,000","16.49","6,419,324,700","3,370,529,731","52.51",2335
2,000660,SK하이닉스,"81,100","1,300","1.6","3,272,130","263,690,430,900","80,300","81,300","79,300","59,040,991,801,500","3.28","728,002,365","363,985,291","50.00",
3,005935,삼성전자우,"38,150","150","0.4","1,481,776","56,021,786,400","37,850","38,150","37,300","34,473,446,350,000","1.92","903,629,000","762,507,367","84.38",
4,068270,셀트리온,"274,000","5,500","2.0","395,818","107,260,655,000","269,500","274,000","268,000","34,358,477,422,000","1.91","125,395,903","27,860,724","22.22",
5,207940,삼성바이오로직스,"450,500","-2,500","-0.6","138,913","62,247,698,500","452,500","454,500","444,000","29,807,332,500,000","1.66","66,165,000","6,480,298","9.79",
6,005490,POSCO,"317,000","-7,000","-2.2","182,342","58,257,646,500","324,000","326,500","317,000","27,638,226,695,000","1.54","87,186,835","49,734,696","57.04",
7,005380,현대차,"124,500","-1,500","-1.2","229,027","28,463,514,500","125,500","126,000","123,000","26,601,689,281,500","1.48","213,668,187","98,188,238","45.95",
8,035420,NAVER,"772,000","25,000","3.4","99,084","75,958,583,000","755,000","773,000","752,000","25,447,188,188,000","1.42","32,962,679","19,999,862","60.67",
9,051910,LG화학,"356,500","2,000","0.6","238,476","84,903,972,500","355,500","358,500","354,000","25,166,170,279,500","1.40","70,592,343","26,767,678","37.92",
10,028260,삼성물산,"123,500","0","0.0","145,551","17,921,142,000","124,000","124,000","122,500","23,426,720,310,500","1.30","189,690,043","22,180,572","11.69",
11,012330,현대모비스,"230,000","500","0.2","136,096","31,220,135,000","231,000","231,000","228,000","22,389,088,490,000","1.25","97,343,863","47,402,177","48.70",
12,105560,KB금융,"50,800","-100","-0.2","791,012","40,303,303,050","51,300","51,400","50,600","21,240,066,079,600","1.18","418,111,537","292,580,054","69.98",
13,017670,SK텔레콤,"258,500","4,500","1.8","125,231","32,249,579,000","255,000","259,500","253,000","20,872,766,293,500","1.16","80,745,711","34,231,214","42.39",
14,055550,신한지주,"41,450","-700","-1.7","1,065,105","44,509,575,418","42,150","42,200","41,400","19,655,572,881,150","1.09","474,199,587","328,665,800","69.31",
15,015760,한국전력,"30,600","-150","-0.5","636,169","19,497,688,700","30,750","30,800","30,600","19,644,100,756,200","1.09","641,964,077","180,704,908","28.15",
16,051900,LG생활건강,"1,252,000","62,000","5.2","55,157","68,527,052,000","1,214,000","1,253,000","1,212,000","19,553,982,644,000","1.09","15,618,197","7,217,539","46.21",
17,034730,SK,"263,500","3,000","1.2","67,021","17,564,728,000","262,000","264,000","260,500","18,539,938,259,500","1.03","70,360,297","17,868,905","25.40",
18,032830,삼성생명,"91,900","-1,700","-1.8","234,158","21,565,956,900","93,400","93,500","91,500","18,380,000,000,000","1.02","200,000,000","32,156,797","16.08",
19,096770,SK이노베이션,"195,500","1,500","0.8","115,003","22,341,688,500","194,500","195,500","193,000","18,077,017,762,000","1.01","92,465,564","37,141,481","40.17",
20,018260,삼성에스디에스,"228,500","-1,500","-0.6","99,215","22,452,321,000","230,500","231,000","224,000","17,680,827,300,000","0.98","77,377,800","9,343,733","12.08",
21,090430,아모레퍼시픽,"271,000","14,000","5.4","320,901","86,384,325,500","262,500","273,500","262,500","15,842,250,790,000","0.88","58,458,490","20,325,783","34.77",
22,006400,삼성SDI,"219,500","4,000","1.9","196,747","42,784,684,000","216,000","221,000","214,500","15,093,814,335,000","0.84","68,764,530","26,421,200","38.42",
23,033780,KT&G,"105,000","500","0.5","194,588","20,452,955,500","105,000","106,000","104,000","14,415,712,185,000","0.80","137,292,497","74,221,741","54.06",
24,010950,S-Oil,"119,000","-1,000","-0.8","222,073","26,387,989,000","121,000","121,000","118,000","13,397,352,248,000","0.75","112,582,792","87,039,465","77.31",
25,091990,셀트리온헬스케어,"93,600","-400","-0.4","491,684","45,901,245,200","93,600","94,400","92,100","13,152,816,986,400","0.73","140,521,549","46,165,458","32.85",
26,000810,삼성화재,"271,000","500","0.2","47,300","12,761,617,975","269,000","271,000","268,500","12,838,580,827,000","0.71","47,374,837","23,943,518","50.54",
27,000270,기아차,"31,650","-400","-1.2","723,171","22,873,457,500","31,900","32,100","31,400","12,829,749,932,550","0.71","405,363,347","161,179,885","39.76",
28,086790,하나금융지주,"42,450","-500","-1.2","653,477","27,790,679,600","43,050","43,100","42,350","12,745,275,531,900","0.71","300,242,062","214,298,628","71.38",
29,066570,LG전자,"74,600","1,400","1.9","879,090","65,041,069,700","73,600","74,600","72,700","12,208,126,924,400","0.68","163,647,814","53,534,890","32.71",
30,003550,LG,"70,500","600","0.9","171,065","11,983,559,600","70,000","70,500","69,500","12,165,277,735,500","0.68","172,557,131","59,137,626","34.27",
