순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"2,346,000","-60,000","-2.5","247,684","586,682,025,000","2,408,000","2,413,000","2,346,000","301,194,714,924,000","15.96","128,386,494","66,998,399","52.18",2313
2,000660,SK하이닉스,"80,400","-1,400","-1.7","2,964,537","240,511,936,000","82,500","83,000","80,000","58,531,390,146,000","3.10","728,002,365","362,568,626","49.80",
3,068270,셀트리온,"294,000","-5,000","-1.7","1,191,952","354,214,457,500","303,500","306,000","291,500","36,063,928,656,000","1.91","122,666,424","28,201,406","22.99",
4,005935,삼성전자우,"1,959,000","-45,000","-2.2","16,444","32,399,687,000","2,007,000","2,008,000","1,953,000","35,404,184,220,000","1.88","18,072,580","15,000,731","83.00",
5,005380,현대차,"156,500","4,500","3.0","1,198,367","188,731,779,000","156,000","159,500","155,000","34,473,268,963,500","1.83","220,276,479","101,893,682","46.26",
6,207940,삼성바이오로직스,"503,000","17,500","3.6","305,367","152,819,242,500","490,000","505,000","486,000","33,280,995,000,000","1.76","66,165,000","6,879,257","10.40",
7,005490,POSCO,"317,500","-7,500","-2.3","227,865","72,927,490,000","322,000","324,000","316,500","27,681,820,112,500","1.47","87,186,835","50,068,348","57.43",
8,051910,LG화학,"376,000","-2,500","-0.7","180,548","68,182,232,000","381,500","384,500","373,500","26,542,720,968,000","1.41","70,592,343","28,436,583","40.28",
9,028260,삼성물산,"136,000","-3,500","-2.5","518,313","71,003,010,500","139,500","140,000","134,500","25,797,845,848,000","1.37","189,690,043","19,251,334","10.15",
10,012330,현대모비스,"264,500","9,000","3.5","741,979","196,924,376,500","264,000","271,000","261,000","25,747,451,763,500","1.36","97,343,863","46,966,796","48.25",
11,035420,NAVER,"754,000","-31,000","-4.0","165,929","126,535,798,000","782,000","786,000","747,000","24,853,859,966,000","1.32","32,962,679","19,495,694","59.14",
12,105560,KB금융,"57,600","-200","-0.4","1,226,032","70,530,971,204","58,400","58,400","56,700","24,083,224,531,200","1.28","418,111,537","290,958,992","69.59",
13,032830,삼성생명,"115,500","-3,500","-2.9","278,254","32,203,976,000","118,500","118,500","114,000","23,100,000,000,000","1.22","200,000,000","32,245,488","16.12",
14,015760,한국전력,"34,850","-100","-0.3","3,693,600","131,234,584,400","35,100","36,000","34,850","22,372,448,083,450","1.19","641,964,077","193,615,529","30.16",
15,055550,신한지주,"44,200","250","0.6","972,928","43,001,635,350","44,100","44,700","43,900","20,959,621,745,400","1.11","474,199,587","327,551,815","69.07",
16,034730,SK,"286,000","-7,000","-2.4","104,689","30,108,548,500","293,000","293,500","284,000","20,123,044,942,000","1.07","70,360,297","17,088,414","24.29",
17,090430,아모레퍼시픽,"337,500","-7,500","-2.2","245,338","82,905,298,000","345,000","347,500","334,000","19,729,740,375,000","1.05","58,458,490","19,726,907","33.75",
18,051900,LG생활건강,"1,263,000","-11,000","-0.9","29,580","37,303,379,000","1,260,000","1,282,000","1,239,000","19,725,782,811,000","1.05","15,618,197","7,250,954","46.43",
19,096770,SK이노베이션,"210,000","-1,000","-0.5","222,878","47,295,106,500","212,500","217,500","208,000","19,417,768,440,000","1.03","92,465,564","38,743,954","41.90",
20,017670,SK텔레콤,"234,500","-2,500","-1.0","160,523","37,682,035,550","235,500","237,000","233,000","18,934,869,229,500","1.00","80,745,711","32,454,710","40.19",
21,018260,삼성에스디에스,"239,500","-8,000","-3.2","198,196","47,936,850,000","246,000","248,000","239,000","18,531,983,100,000","0.98","77,377,800","8,547,565","11.05",
22,066570,LG전자,"104,500","-6,000","-5.4","909,945","96,778,315,500","110,500","111,000","104,500","17,101,196,563,000","0.91","163,647,814","56,670,881","34.63",
