순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"2,581,000","-58,000","-2.2","235,220","609,151,778,944","2,590,000","2,613,000","2,571,000","331,365,541,014,000","17.01","128,386,494","67,104,080","52.27",2312
2,000660,SK하이닉스,"84,400","-3,500","-4.0","4,590,640","389,375,443,600","85,900","86,300","84,000","61,443,399,606,000","3.15","728,002,365","362,305,037","49.77",
3,005935,삼성전자우,"2,105,000","-46,000","-2.1","19,362","40,753,534,854","2,116,000","2,131,000","2,092,000","38,042,780,900,000","1.95","18,072,580","14,994,674","82.97",
4,005380,현대차,"160,000","2,000","1.3","406,412","64,795,842,600","157,000","160,000","156,500","35,244,236,640,000","1.81","220,276,479","102,284,585","46.43",
5,068270,셀트리온,"269,000","2,500","0.9","1,941,848","520,559,121,500","266,000","275,500","257,500","33,654,153,413,000","1.73","125,108,377","28,088,059","22.45",
6,207940,삼성바이오로직스,"506,000","-1,000","-0.2","395,561","201,075,894,000","506,000","521,000","499,000","33,479,490,000,000","1.72","66,165,000","6,706,523","10.14",
7,005490,POSCO,"349,500","-5,500","-1.6","157,262","54,680,548,500","354,500","355,000","345,000","30,471,798,832,500","1.56","87,186,835","50,125,445","57.49",
8,051910,LG화학,"372,500","-3,500","-0.9","140,993","52,784,221,500","376,500","378,500","372,000","26,295,647,767,500","1.35","70,592,343","28,335,259","40.14",
9,028260,삼성물산,"136,500","-2,500","-1.8","521,107","71,712,512,000","138,500","139,500","136,500","25,892,690,869,500","1.33","189,690,043","20,942,452","11.04",
10,105560,KB금융,"60,500","500","0.8","1,024,315","61,918,650,900","60,700","61,300","59,900","25,295,747,988,500","1.30","418,111,537","291,218,735","69.65",
11,035420,NAVER,"728,000","-10,000","-1.4","95,897","70,168,119,000","738,000","745,000","726,000","23,996,830,312,000","1.23","32,962,679","19,620,451","59.52",
12,012330,현대모비스,"243,500","500","0.2","112,551","27,474,374,500","241,000","246,000","241,000","23,703,230,640,500","1.22","97,343,863","47,105,036","48.39",
13,015760,한국전력,"35,800","1,100","3.2","2,650,607","94,841,181,100","34,800","36,050","34,800","22,982,313,956,600","1.18","641,964,077","191,717,812","29.86",
14,032830,삼성생명,"111,500","1,000","0.9","275,899","30,637,092,500","111,000","112,000","110,500","22,300,000,000,000","1.14","200,000,000","31,999,835","16.00",
15,055550,신한지주,"45,400","-650","-1.4","695,763","31,884,872,402","46,050","46,500","45,350","21,528,661,249,800","1.10","474,199,587","328,933,342","69.37",
16,034730,SK,"294,000","1,000","0.3","166,532","48,915,730,500","296,500","297,000","293,000","20,685,927,318,000","1.06","70,360,297","17,228,018","24.49",
17,051900,LG생활건강,"1,278,000","2,000","0.2","19,024","24,200,375,000","1,267,000","1,280,000","1,257,000","19,960,055,766,000","1.02","15,618,197","7,242,290","46.37",
18,090430,아모레퍼시픽,"338,000","-3,000","-0.9","75,343","25,504,057,000","343,000","345,500","336,000","19,758,969,620,000","1.01","58,458,490","19,831,294","33.92",
19,018260,삼성에스디에스,"243,000","12,500","5.4","230,598","55,427,762,000","234,500","244,000","234,500","18,802,805,400,000","0.96","77,377,800","8,686,673","11.23",
20,096770,SK이노베이션,"199,000","1,000","0.5","98,737","19,588,169,000","198,000","199,000","197,500","18,400,647,236,000","0.94","92,465,564","38,882,134","42.05",
21,017670,SK텔레콤,"225,000","3,000","1.4","166,968","37,501,372,500","224,000","226,000","222,000","18,167,784,975,000","0.93","80,745,711","32,781,870","40.60",
22,066570,LG전자,"109,000","3,000","2.8","1,238,083","134,544,798,000","105,500","111,000","105,500","17,837,611,726,000","0.92","163,647,814","56,773,430","34.69",
23,003550,LG,"84,600","-400","-0.5","168,426","14,237,298,600","85,300","85,300","84,100","14,598,333,282,600","0.75","172,557,131","57,243,160","33.17",
24,011170,롯데케미칼,"409,000","7,500","1.9","76,200","31,079,981,500","404,000","409,500","403,500","14,018,646,371,000","0.72","34,275,419","11,375,904","33.19",
25,033780,KT&G,"99,300","-1,200","-1.2","420,212","41,748,895,300","99,700","100,000","99,000","13,633,144,952,100","0.70","137,292,497","73,525,640","53.55",
26,086790,하나금융지주,"44,000","-1,000","-2.2","1,205,555","53,853,385,550","45,250","45,750","43,900","13,210,650,728,000","0.68","300,242,062","215,832,327","71.89",
27,010950,S-Oil,"117,000","1,000","0.9","70,639","8,239,868,500","116,500","117,500","116,000","13,172,186,664,000","0.68","112,582,792","86,939,944","77.22",
28,006400,삼성SDI,"186,000","-3,500","-1.8","244,574","45,689,472,000","188,500","189,000","185,500","12,790,202,580,000","0.66","68,764,530","27,711,413","40.30",
29,000810,삼성화재,"269,000","2,000","0.8","55,410","14,832,757,750","267,000","269,000","265,500","12,743,831,153,000","0.65","47,374,837","24,250,675","51.19",
30,000270,기아차,"31,350","150","0.5","868,894","27,100,167,600","31,100","31,400","31,050","12,708,140,928,450","0.65","405,363,347","154,749,623","38.18",
31,091990,셀트리온헬스케어,"86,900","800","0.9","1,312,018","114,427,451,400","85,700","89,000","84,000","11,950,880,788,000","0.61","137,524,520","45,264,399","32.91",
32,002790,아모레G,"142,500","-500","-0.4","55,254","7,853,480,000","143,500","144,500","141,000","11,750,290,650,000","0.60","82,458,180","16,975,895","20.59",
33,251270,넷마블,"128,500","-1,000","-0.8","186,533","24,129,196,000","130,000","131,000","128,500","10,935,495,590,500","0.56","85,101,133","22,127,666","26.00",
34,000030,우리은행,"15,300","50","0.3","2,302,415","35,361,433,600","15,350","15,600","15,100","10,342,800,000,000","0.53","676,000,000","176,586,378","26.12",
35,009150,삼성전기,"122,000","-2,000","-1.6","999,005","123,721,404,000","123,000","127,500","121,500","9,112,630,912,000","0.47","74,693,696","18,373,149","24.60",
36,024110,기업은행,"16,050","300","1.9","689,672","11,013,965,550","15,750","16,100","15,750","8,987,659,980,750","0.46","559,978,815","131,221,187","23.43",
37,034220,LG디스플레이,"25,100","-300","-1.2","1,500,454","37,763,047,350","25,300","25,400","25,000","8,981,174,070,000","0.46","357,815,700","94,290,285","26.35",
38,035720,카카오,"115,000","-1,500","-1.3","650,463","74,720,930,500","116,500","117,500","113,500","8,771,455,030,000","0.45","76,273,522","18,748,273","24.58",
39,009540,현대중공업,"121,500","1,000","0.8","206,900","25,081,147,000","120,500","122,500","119,000","8,403,599,259,000","0.43","69,165,426","12,452,784","18.00",
40,010130,고려아연,"441,000","12,000","2.8","48,027","21,032,257,500","430,000","441,000","430,000","8,321,670,000,000","0.43","18,870,000","4,765,835","25.26",
41,036570,엔씨소프트,"369,000","-9,000","-2.4","140,700","52,236,136,000","378,000","380,500","369,000","8,095,499,118,000","0.42","21,939,022","10,574,691","48.20",
42,139480,이마트,"267,000","-1,000","-0.4","96,518","25,643,861,500","267,000","268,000","262,000","7,442,843,673,000","0.38","27,875,819","13,770,664","49.40",
43,004990,롯데지주,"65,400","1,700","2.7","310,212","20,358,535,000","63,800","67,100","63,800","7,431,788,775,600","0.38","113,635,914","14,983,268","13.19",
44,023530,롯데쇼핑,"264,000","7,500","2.9","118,019","31,011,457,500","257,500","267,000","257,000","7,424,220,408,000","0.38","28,122,047","5,748,323","20.44",
45,004020,현대제철,"54,300","0","0.0","593,522","32,274,131,100","54,600","55,100","53,300","7,246,106,125,500","0.37","133,445,785","33,800,585","25.33",
46,030200,KT,"26,950","100","0.4","476,656","12,837,967,550","26,850","27,100","26,800","7,036,963,225,600","0.36","261,111,808","127,944,785","49.00",
