순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"44,100","-150","-0.3","6,808,747","300,777,618,579","44,050","44,400","44,050","283,092,219,270,000","16.03","6,419,324,700","3,368,039,417","52.47",2334
2,000660,SK하이닉스,"74,500","-200","-0.3","2,647,963","197,869,068,100","74,400","75,500","74,100","54,236,176,192,500","3.07","728,002,365","364,517,846","50.07",
3,068270,셀트리온,"263,000","4,500","1.7","634,245","168,211,034,000","259,000","268,500","259,000","32,979,122,489,000","1.87","125,395,903","27,817,859","22.18",
4,005935,삼성전자우,"35,850","250","0.7","1,232,567","44,506,483,033","35,950","36,350","35,850","32,395,099,650,000","1.83","903,629,000","762,012,410","84.33",
5,207940,삼성바이오로직스,"458,000","18,000","4.1","233,685","105,576,810,500","443,500","465,000","442,000","30,303,570,000,000","1.72","66,165,000","6,496,948","9.82",
6,005490,POSCO,"313,000","-500","-0.2","164,707","51,511,717,500","314,500","315,000","310,000","27,289,479,355,000","1.55","87,186,835","49,813,683","57.13",
7,005380,현대차,"126,500","0","0.0","207,735","26,221,504,500","125,500","127,000","125,000","27,029,025,655,500","1.53","213,668,187","98,158,888","45.94",
8,051910,LG화학,"365,500","-2,000","-0.5","136,918","50,121,458,000","370,000","371,500","364,000","25,801,501,366,500","1.46","70,592,343","26,826,800","38.00",
9,035420,NAVER,"755,000","5,000","0.7","38,780","29,317,416,000","754,000","768,000","748,000","24,886,822,645,000","1.41","32,962,679","19,957,627","60.55",
10,028260,삼성물산,"122,000","500","0.4","134,634","16,380,545,000","122,000","122,500","121,000","23,142,185,246,000","1.31","189,690,043","22,037,902","11.62",
11,012330,현대모비스,"232,000","-500","-0.2","81,940","18,884,690,500","229,500","232,500","226,500","22,583,776,216,000","1.28","97,343,863","47,291,295","48.58",
12,105560,KB금융,"51,200","1,000","2.0","1,009,340","51,654,945,250","50,400","51,700","50,200","21,407,310,694,400","1.21","418,111,537","292,880,582","70.05",
13,017670,SK텔레콤,"261,500","-3,000","-1.1","160,099","41,579,204,000","264,000","264,000","257,000","21,115,003,426,500","1.20","80,745,711","34,147,588","42.29",
14,055550,신한지주,"42,900","250","0.6","572,366","24,428,488,400","42,650","42,900","42,200","20,343,162,282,300","1.15","474,199,587","329,157,020","69.41",
15,015760,한국전력,"30,650","-100","-0.3","674,675","20,765,627,500","31,000","31,050","30,500","19,676,198,960,050","1.11","641,964,077","181,241,693","28.23",
16,096770,SK이노베이션,"201,000","2,000","1.0","159,058","31,960,341,500","197,500","203,000","196,500","18,585,578,364,000","1.05","92,465,564","37,156,967","40.18",
17,034730,SK,"262,000","1,500","0.6","59,644","15,557,515,000","262,000","262,500","259,000","18,434,397,814,000","1.04","70,360,297","17,869,659","25.40",
