순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"45,050","-350","-0.8","9,803,831","440,074,792,600","44,950","45,100","44,650","289,190,577,735,000","16.41","6,419,324,700","3,369,228,099","52.49",2333
2,000660,SK하이닉스,"75,400","300","0.4","3,734,794","280,618,262,985","74,300","75,700","74,100","54,891,378,321,000","3.12","728,002,365","365,528,336","50.21",
3,005935,삼성전자우,"36,700","-300","-0.8","902,625","32,991,405,400","36,500","36,700","36,350","33,163,184,300,000","1.88","903,629,000","761,775,040","84.30",
4,068270,셀트리온,"260,500","-11,500","-4.2","988,487","260,444,351,000","271,000","271,500","259,000","32,665,632,731,500","1.85","125,395,903","27,889,005","22.24",
5,207940,삼성바이오로직스,"446,000","-18,000","-3.9","279,505","126,803,491,000","467,000","470,000","446,000","29,509,590,000,000","1.68","66,165,000","6,491,415","9.81",
6,005490,POSCO,"319,000","-9,000","-2.7","224,889","71,688,989,000","325,000","326,500","315,500","27,812,600,365,000","1.58","87,186,835","49,938,261","57.28",
7,005380,현대차,"123,500","-2,500","-2.0","319,273","39,606,410,000","125,000","126,000","123,000","26,388,021,094,500","1.50","213,668,187","97,984,311","45.86",
8,051910,LG화학,"368,000","-7,000","-1.9","216,645","80,413,075,500","374,500","376,500","366,500","25,977,982,224,000","1.47","70,592,343","26,858,387","38.05",
9,035420,NAVER,"755,000","-16,000","-2.1","83,668","63,167,893,000","767,000","767,000","750,000","24,886,822,645,000","1.41","32,962,679","19,936,793","60.48",
10,028260,삼성물산,"124,000","-1,500","-1.2","220,084","27,281,562,000","125,500","126,500","122,500","23,521,565,332,000","1.34","189,690,043","21,962,788","11.58",
11,012330,현대모비스,"231,000","-500","-0.2","91,229","21,031,537,500","231,500","234,500","227,000","22,486,432,353,000","1.28","97,343,863","47,242,771","48.53",
12,105560,KB금융,"51,100","-600","-1.2","841,431","42,952,163,700","51,600","51,900","50,600","21,365,499,540,700","1.21","418,111,537","292,864,736","70.04",
13,017670,SK텔레콤,"257,000","500","0.2","135,095","34,604,326,500","253,000","258,500","253,000","20,751,647,727,000","1.18","80,745,711","33,940,801","42.03",
14,055550,신한지주,"42,550","-550","-1.3","933,797","39,667,624,750","42,800","43,050","42,150","20,177,192,426,850","1.15","474,199,587","329,232,493","69.43",
15,015760,한국전력,"31,150","-400","-1.3","957,261","29,765,447,950","31,400","31,400","30,900","19,997,180,998,550","1.14","641,964,077","181,692,224","28.30",
16,032830,삼성생명,"94,000","-3,000","-3.1","441,982","41,526,970,700","96,800","96,800","93,200","18,800,000,000,000","1.07","200,000,000","32,019,636","16.01",
17,051900,LG생활건강,"1,191,000","-11,000","-0.9","32,541","38,631,372,000","1,200,000","1,208,000","1,180,000","18,601,272,627,000","1.06","15,618,197","7,214,419","46.19",
18,034730,SK,"255,000","-1,500","-0.6","50,825","12,880,814,500","254,000","256,500","250,500","17,941,875,735,000","1.02","70,360,297","17,847,616","25.37",
19,096770,SK이노베이션,"192,500","500","0.3","185,716","35,792,076,012","192,000","194,000","191,500","17,799,621,070,000","1.01","92,465,564","37,073,126","40.09",
20,018260,삼성에스디에스,"227,000","3,000","1.3","156,656","35,245,864,000","221,500","228,500","217,500","17,564,760,600,000","1.00","77,377,800","9,258,801","11.97",
21,090430,아모레퍼시픽,"257,000","-7,500","-2.8","199,891","51,352,890,500","261,500","264,500","254,000","15,023,831,930,000","0.85","58,458,490","20,216,386","34.58",
22,033780,KT&G,"108,000","0","0.0","119,974","12,939,251,000","108,000","109,000","107,000","14,827,589,676,000","0.84","137,292,497","74,179,566","54.03",
23,006400,삼성SDI,"215,000","1,500","0.7","303,402","64,913,386,500","213,000","217,000","211,500","14,784,373,950,000","0.84","68,764,530","26,481,745","38.51",
24,010950,S-Oil,"118,000","1,000","0.8","250,153","29,482,628,000","117,000","118,500","116,500","13,284,769,456,000","0.75","112,582,792","86,488,549","76.82",
25,000270,기아차,"32,300","50","0.2","647,050","20,855,982,900","32,250","32,550","31,850","13,093,236,108,100","0.74","405,363,347","160,405,989","39.57",
26,000810,삼성화재,"274,500","-4,000","-1.4","71,764","19,675,745,134","277,000","279,500","272,000","13,004,392,756,500","0.74","47,374,837","23,940,989","50.54",
27,086790,하나금융지주,"42,650","-600","-1.4","625,939","26,702,378,000","42,900","43,250","42,350","12,805,323,944,300","0.73","300,242,062","213,968,646","71.27",
28,003550,LG,"73,000","-400","-0.5","127,841","9,335,768,100","73,600","74,000","72,200","12,596,670,563,000","0.72","172,557,131","59,001,652","34.19",
29,066570,LG전자,"76,300","-2,700","-3.4","840,750","64,545,932,000","78,200","78,400","75,800","12,486,328,208,200","0.71","163,647,814","55,265,326","33.77",
30,091990,셀트리온헬스케어,"85,300","-3,900","-4.4","686,266","59,254,240,100","88,700","89,200","85,000","11,986,033,907,200","0.68","140,516,224","45,892,428","32.66",
31,011170,롯데케미칼,"347,000","2,500","0.7","110,102","38,356,705,500","344,500","354,000","343,000","11,893,570,393,000","0.68","34,275,419","10,671,938","31.14",
32,000030,우리은행,"16,100","-200","-1.2","1,830,432","29,292,290,250","16,150","16,250","15,850","10,883,600,000,000","0.62","676,000,000","183,143,281","27.09",
33,251270,넷마블,"122,500","-4,500","-3.5","338,008","41,601,959,000","125,000","126,000","122,000","10,438,245,457,500","0.59","85,210,167","22,016,655","25.84",
