순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"50,600","-700","-1.4","13,590,016","692,915,776,683","51,800","51,800","50,500","324,817,829,820,000","16.68","6,419,324,700","3,406,783,024","53.07",2312
2,000660,SK하이닉스,"90,900","-100","-0.1","2,754,947","251,659,469,200","92,700","92,700","90,600","66,175,414,978,500","3.40","728,002,365","367,898,724","50.54",
3,005935,삼성전자우,"40,500","-400","-1.0","1,230,426","50,152,338,840","41,100","41,250","40,400","36,596,974,500,000","1.88","903,629,000","760,448,030","84.15",
4,068270,셀트리온,"271,000","4,000","1.5","573,473","154,793,585,000","268,500","273,000","266,500","33,982,289,713,000","1.74","125,395,903","27,171,987","21.67",
5,005490,POSCO,"368,000","15,500","4.4","268,336","98,732,347,650","370,000","370,500","363,000","32,084,755,280,000","1.65","87,186,835","50,536,758","57.96",
6,005380,현대차,"142,500","0","0.0","511,413","72,962,378,500","142,000","144,000","141,500","31,389,398,257,500","1.61","220,276,479","99,620,263","45.23",
7,207940,삼성바이오로직스,"420,000","-1,000","-0.2","209,755","88,436,186,500","421,000","428,500","415,000","27,789,300,000,000","1.43","66,165,000","6,357,326","9.61",
8,051910,LG화학,"368,500","5,000","1.4","440,365","164,148,093,000","368,000","377,500","366,000","26,013,278,395,500","1.34","70,592,343","27,726,432","39.28",
9,105560,KB금융,"56,100","1,100","2.0","1,366,695","77,173,481,800","56,700","57,100","55,900","23,456,057,225,700","1.20","418,111,537","291,152,985","69.64",
10,028260,삼성물산,"123,500","0","0.0","437,522","54,368,577,500","124,000","126,500","123,500","23,426,720,310,500","1.20","189,690,043","21,064,207","11.10",
11,012330,현대모비스,"231,500","4,000","1.8","117,781","27,128,357,500","229,500","232,000","228,000","22,535,104,284,500","1.16","97,343,863","46,739,831","48.02",
12,035420,NAVER,"680,000","6,000","0.9","78,181","53,094,357,478","675,000","682,000","674,000","22,414,621,720,000","1.15","32,962,679","19,561,637","59.34",
13,055550,신한지주,"47,150","1,300","2.8","1,235,685","58,055,610,200","46,500","47,250","46,400","22,358,510,527,050","1.15","474,199,587","331,914,987","69.99",
14,051900,LG생활건강,"1,420,000","39,000","2.8","25,775","36,370,740,912","1,381,000","1,420,000","1,373,000","22,177,839,740,000","1.14","15,618,197","7,320,063","46.87",
15,015760,한국전력,"33,950","1,050","3.2","2,117,004","71,694,080,800","32,950","34,300","32,950","21,794,680,414,150","1.12","641,964,077","188,120,378","29.30",
16,032830,삼성생명,"105,000","1,500","1.4","243,102","25,550,973,000","104,000","106,000","104,000","21,000,000,000,000","1.08","200,000,000","32,146,597","16.07",
17,034730,SK,"283,500","7,000","2.5","96,133","27,102,302,500","278,000","283,500","278,000","19,947,144,199,500","1.02","70,360,297","17,609,820","25.03",
18,090430,아모레퍼시픽,"340,000","2,500","0.7","95,430","32,296,514,000","337,500","340,000","334,000","19,875,886,600,000","1.02","58,458,490","19,940,862","34.11",
19,096770,SK이노베이션,"208,000","2,000","1.0","243,020","50,321,630,500","205,500","208,500","204,500","19,232,837,312,000","0.99","92,465,564","38,217,411","41.33",
20,017670,SK텔레콤,"226,500","4,000","1.8","167,870","37,969,631,500","225,500","227,500","224,000","18,288,903,541,500","0.94","80,745,711","33,123,278","41.02",
21,018260,삼성에스디에스,"232,000","5,500","2.4","114,453","26,375,926,250","227,500","232,000","225,500","17,951,649,600,000","0.92","77,377,800","9,127,029","11.80",
22,006400,삼성SDI,"222,000","7,000","3.3","790,086","176,784,962,000","220,500","226,500","219,000","15,265,725,660,000","0.78","68,764,530","27,602,306","40.14",
23,066570,LG전자,"90,600","200","0.2","706,966","64,021,387,300","91,000","91,800","89,600","14,826,491,948,400","0.76","163,647,814","58,042,523","35.47",
24,091990,셀트리온헬스케어,"99,600","2,100","2.2","496,736","48,906,635,800","98,500","99,600","96,700","13,995,415,910,400","0.72","140,516,224","46,242,578","32.91",
25,086790,하나금융지주,"46,000","1,450","3.2","1,536,068","70,439,045,550","45,500","46,300","44,650","13,811,134,852,000","0.71","300,242,062","215,477,082","71.77",
