순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"46,050","-450","-1.0","7,678,719","356,079,488,741","46,800","46,800","46,000","295,609,902,435,000","16.27","6,419,324,700","3,368,840,475","52.48",2324
2,000660,SK하이닉스,"89,300","500","0.6","1,896,459","167,920,787,400","88,700","89,300","87,800","65,010,611,194,500","3.58","728,002,365","370,244,949","50.86",
3,068270,셀트리온,"293,500","5,500","1.9","574,900","169,379,141,500","289,000","299,500","288,000","36,803,697,530,500","2.03","125,395,903","27,656,406","22.06",
4,005935,삼성전자우,"37,150","-200","-0.5","917,573","34,326,119,810","37,450","37,700","37,150","33,569,817,350,000","1.85","903,629,000","759,003,729","84.00",
5,005380,현대차,"126,000","3,500","2.9","494,043","62,312,267,000","122,500","127,500","122,500","27,754,836,354,000","1.53","220,276,479","98,012,145","44.50",
6,005490,POSCO,"315,000","-1,500","-0.5","150,462","47,479,811,500","316,000","321,000","312,500","27,463,853,025,000","1.51","87,186,835","50,286,643","57.68",
7,207940,삼성바이오로직스,"410,000","8,000","2.0","243,635","100,047,251,500","408,500","417,500","406,500","27,127,650,000,000","1.49","66,165,000","6,383,784","9.65",
8,035420,NAVER,"771,000","0","0.0","57,725","44,442,642,000","771,000","773,000","767,000","25,414,225,509,000","1.40","32,962,679","19,657,841","59.64",
9,051910,LG화학,"328,000","-7,000","-2.1","173,396","57,764,685,000","338,000","340,500","327,500","23,154,288,504,000","1.27","70,592,343","26,392,456","37.39",
10,105560,KB금융,"53,900","-1,400","-2.5","721,376","39,136,737,912","54,700","55,300","53,700","22,536,211,844,300","1.24","418,111,537","290,538,797","69.49",
11,028260,삼성물산,"117,500","1,500","1.3","301,178","35,411,515,500","116,500","118,500","116,500","22,288,580,052,500","1.23","189,690,043","21,194,727","11.17",
12,051900,LG생활건강,"1,397,000","10,000","0.7","27,236","37,842,386,400","1,366,000","1,399,000","1,366,000","21,818,621,209,000","1.20","15,618,197","7,294,081","46.70",
13,012330,현대모비스,"222,500","7,000","3.2","340,854","75,682,650,500","213,000","224,500","213,000","21,659,009,517,500","1.19","97,343,863","47,226,852","48.52",
14,055550,신한지주,"45,150","-50","-0.1","783,144","35,160,983,114","44,700","45,200","44,500","21,410,111,353,050","1.18","474,199,587","330,649,421","69.73",
