순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"47,650","850","1.8","12,193,231","580,258,547,207","46,950","47,950","46,700","305,880,821,955,000","16.81","6,419,324,700","3,379,251,638","52.64",2337
2,000660,SK하이닉스,"82,700","-100","-0.1","2,337,573","193,642,727,000","82,200","83,500","81,500","60,205,795,585,500","3.31","728,002,365","364,559,906","50.08",
3,005935,삼성전자우,"39,100","400","1.0","1,347,714","52,340,088,575","38,700","39,350","38,550","35,331,893,900,000","1.94","903,629,000","763,140,567","84.45",
4,068270,셀트리온,"266,500","-3,000","-1.1","551,567","147,335,768,000","270,000","270,000","264,500","33,418,008,149,500","1.84","125,395,903","27,711,221","22.10",
5,207940,삼성바이오로직스,"446,500","-3,500","-0.8","94,923","42,533,195,000","452,000","453,000","445,500","29,542,672,500,000","1.62","66,165,000","6,483,021","9.80",
6,005490,POSCO,"332,500","1,000","0.3","458,876","154,053,221,000","331,500","342,000","324,500","28,989,622,637,500","1.59","87,186,835","49,586,658","56.87",
7,005380,현대차,"123,500","-500","-0.4","385,998","47,799,276,420","124,000","125,000","123,000","26,388,021,094,500","1.45","213,668,187","98,276,915","46.00",
8,051910,LG화학,"363,500","-10,500","-2.8","229,283","83,915,933,500","370,500","370,500","363,000","25,660,316,680,500","1.41","70,592,343","26,685,756","37.80",
9,035420,NAVER,"746,000","-2,000","-0.3","47,795","35,801,483,857","748,000","757,000","745,000","24,590,158,534,000","1.35","32,962,679","19,989,432","60.64",
10,028260,삼성물산,"120,500","-1,000","-0.8","267,969","32,287,963,500","121,500","121,500","119,500","22,857,650,181,500","1.26","189,690,043","22,333,203","11.77",
11,012330,현대모비스,"223,000","-3,500","-1.6","119,006","26,604,657,500","226,500","227,000","222,000","21,707,681,449,000","1.19","97,343,863","47,449,732","48.74",
12,105560,KB금융,"51,400","-1,300","-2.5","1,075,717","55,271,575,733","52,400","52,500","51,000","21,490,933,001,800","1.18","418,111,537","292,554,859","69.97",
13,017670,SK텔레콤,"261,000","-2,500","-1.0","115,422","30,175,999,500","263,500","263,500","260,000","21,074,630,571,000","1.16","80,745,711","34,314,096","42.50",
14,055550,신한지주,"43,300","-100","-0.2","774,213","33,535,568,142","43,150","43,500","43,100","20,532,842,117,100","1.13","474,199,587","329,157,854","69.41",
15,051900,LG생활건강,"1,263,000","16,000","1.3","22,835","29,069,546,000","1,268,000","1,284,000","1,261,000","19,725,782,811,000","1.08","15,618,197","7,198,877","46.09",
