순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"46,150","650","1.4","9,367,454","430,987,483,700","46,000","46,200","45,700","296,251,834,905,000","16.23","6,419,324,700","3,368,181,328","52.47",2338
2,000660,SK하이닉스,"78,800","800","1.0","2,912,259","229,771,515,851","79,400","79,700","78,400","57,366,586,362,000","3.14","728,002,365","356,919,438","49.03",
3,068270,셀트리온,"306,000","5,500","1.8","864,191","261,565,445,500","300,000","308,000","297,500","38,371,146,318,000","2.10","125,395,903","28,325,033","22.59",
4,005935,삼성전자우,"37,150","650","1.8","895,007","33,012,847,027","36,850","37,250","36,550","33,569,817,350,000","1.84","903,629,000","760,080,240","84.11",
5,207940,삼성바이오로직스,"507,000","0","0.0","202,243","103,131,792,000","512,000","519,000","502,000","33,545,655,000,000","1.84","66,165,000","6,588,074","9.96",
6,005380,현대차,"126,500","-1,500","-1.2","420,484","53,275,276,000","128,500","129,000","125,500","27,029,025,655,500","1.48","213,668,187","98,591,679","46.14",
7,005490,POSCO,"298,500","2,000","0.7","414,189","124,588,286,000","303,000","305,500","296,500","26,025,270,247,500","1.43","87,186,835","48,272,848","55.37",
8,051910,LG화학,"360,000","-7,000","-1.9","230,425","83,355,643,500","371,000","371,000","359,000","25,413,243,480,000","1.39","70,592,343","26,431,335","37.44",
9,035420,NAVER,"731,000","6,000","0.8","55,286","40,323,439,811","726,000","734,000","725,000","24,095,718,349,000","1.32","32,962,679","20,071,579","60.89",
10,028260,삼성물산,"123,500","-2,500","-2.0","430,294","53,587,164,000","126,000","127,000","123,500","23,426,720,310,500","1.28","189,690,043","22,601,010","11.91",
11,017670,SK텔레콤,"269,500","-7,500","-2.7","200,824","54,097,309,500","275,000","276,500","267,000","21,760,969,114,500","1.19","80,745,711","34,411,985","42.62",
12,012330,현대모비스,"221,000","1,000","0.4","91,988","20,177,866,500","219,000","221,000","217,500","21,512,993,723,000","1.18","97,343,863","47,285,373","48.58",
