순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"46,300","700","1.5","10,528,665","487,990,716,750","46,200","46,550","46,100","297,214,733,610,000","16.44","6,419,324,700","3,370,249,694","52.50",2319
2,000660,SK하이닉스,"87,300","-300","-0.3","2,002,682","175,121,743,300","88,400","88,600","86,700","63,554,606,464,500","3.51","728,002,365","368,707,505","50.65",
3,068270,셀트리온,"281,000","-3,000","-1.1","509,266","144,507,679,000","286,500","289,500","280,500","35,236,248,743,000","1.95","125,395,903","27,550,605","21.97",
4,005935,삼성전자우,"37,350","850","2.3","1,476,563","54,817,596,450","36,950","37,350","36,850","33,750,543,150,000","1.87","903,629,000","758,879,199","83.98",
5,207940,삼성바이오로직스,"417,000","-10,000","-2.3","148,426","62,111,685,000","423,000","426,000","415,000","27,590,805,000,000","1.53","66,165,000","6,405,074","9.68",
6,005380,현대차,"123,500","-1,000","-0.8","328,075","40,617,474,500","123,500","125,500","122,500","27,204,145,156,500","1.50","220,276,479","98,048,139","44.51",
7,005490,POSCO,"309,000","4,000","1.3","161,295","49,861,926,500","311,500","315,000","306,000","26,940,732,015,000","1.49","87,186,835","50,252,079","57.64",
8,035420,NAVER,"760,000","5,000","0.7","75,129","57,209,068,000","757,000","768,000","756,000","25,051,636,040,000","1.39","32,962,679","19,601,386","59.47",
9,051910,LG화학,"325,500","3,000","0.9","249,661","81,713,246,500","326,000","332,000","324,500","22,977,807,646,500","1.27","70,592,343","26,573,588","37.64",
10,105560,KB금융,"54,500","-700","-1.3","856,454","46,945,843,300","55,300","55,600","54,400","22,787,078,766,500","1.26","418,111,537","290,576,801","69.50",
11,028260,삼성물산,"118,000","-1,000","-0.8","277,738","32,811,935,000","119,000","119,500","117,500","22,383,425,074,000","1.24","189,690,043","21,249,614","11.20",
