순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"51,400","-400","-0.8","8,289,275","426,263,538,776","52,000","52,000","51,100","329,953,289,580,000","17.02","6,419,324,700","3,382,263,326","52.69",2310
2,000660,SK하이닉스,"94,600","-700","-0.7","3,220,029","306,757,048,500","95,300","95,900","94,600","68,869,023,729,000","3.55","728,002,365","370,447,123","50.89",
3,005935,삼성전자우,"40,400","-400","-1.0","829,264","33,642,455,400","40,900","40,950","40,400","36,506,611,600,000","1.88","903,629,000","838,026,579","92.74",
4,068270,셀트리온,"264,500","7,000","2.7","787,269","207,824,099,000","259,000","268,000","258,500","33,167,216,343,500","1.71","125,395,903","27,231,891","21.72",
5,005490,POSCO,"357,000","4,500","1.3","154,721","55,156,024,000","356,500","358,500","354,000","31,125,700,095,000","1.61","87,186,835","50,353,143","57.75",
6,005380,현대차,"140,000","-4,500","-3.1","1,387,498","195,581,477,000","144,000","144,500","139,000","30,838,707,060,000","1.59","220,276,479","100,444,957","45.60",
7,207940,삼성바이오로직스,"418,000","18,500","4.6","295,791","122,284,758,500","402,500","419,500","402,500","27,656,970,000,000","1.43","66,165,000","6,501,032","9.83",
8,028260,삼성물산,"129,000","-1,000","-0.8","310,723","40,196,698,500","130,000","130,500","129,000","24,470,015,547,000","1.26","189,690,043","20,980,012","11.06",
9,051910,LG화학,"345,000","1,500","0.4","244,651","83,759,964,000","345,000","348,500","339,500","24,354,358,335,000","1.26","70,592,343","27,874,660","39.49",
10,105560,KB금융,"56,000","600","1.1","1,006,400","56,548,342,700","55,900","56,700","55,800","23,414,246,072,000","1.21","418,111,537","291,710,945","69.77",
11,012330,현대모비스,"239,000","-8,000","-3.2","230,720","55,595,258,576","244,500","245,000","237,000","23,265,183,257,000","1.20","97,343,863","46,679,070","47.95",
12,015760,한국전력,"35,100","-900","-2.5","987,949","34,993,954,800","35,950","36,150","34,900","22,532,939,102,700","1.16","641,964,077","190,685,283","29.70",
13,035420,NAVER,"680,000","-4,000","-0.6","44,487","30,277,151,000","682,000","685,000","678,000","22,414,621,720,000","1.16","32,962,679","19,590,523","59.43",
14,055550,신한지주,"47,050","50","0.1","477,225","22,443,332,450","47,050","47,650","46,700","22,311,090,568,350","1.15","474,199,587","331,776,256","69.97",
15,032830,삼성생명,"108,500","-2,000","-1.8","302,075","32,671,131,500","110,000","110,500","107,000","21,700,000,000,000","1.12","200,000,000","31,932,687","15.97",
16,034730,SK,"300,500","-1,000","-0.3","53,594","16,073,610,000","301,500","302,500","299,000","21,143,269,248,500","1.09","70,360,297","17,656,862","25.09",
17,051900,LG생활건강,"1,310,000","64,000","5.1","27,795","35,840,941,727","1,252,000","1,310,000","1,251,000","20,459,838,070,000","1.06","15,618,197","7,268,771","46.54",
18,090430,아모레퍼시픽,"336,000","7,500","2.3","110,437","36,910,300,000","328,000","337,000","328,000","19,642,052,640,000","1.01","58,458,490","19,841,026","33.94",
19,096770,SK이노베이션,"204,000","-1,000","-0.5","159,829","32,559,298,923","205,000","205,000","203,000","18,862,975,056,000","0.97","92,465,564","38,521,216","41.66",
20,017670,SK텔레콤,"224,000","-500","-0.2","123,644","27,605,496,000","224,500","225,000","222,500","18,087,039,264,000","0.93","80,745,711","32,941,397","40.80",
21,018260,삼성에스디에스,"222,000","3,000","1.4","77,590","17,085,323,500","219,500","222,500","216,500","17,177,871,600,000","0.89","77,377,800","9,029,796","11.67",
22,066570,LG전자,"98,000","-700","-0.7","652,598","64,373,224,700","98,800","100,500","97,300","16,037,485,772,000","0.83","163,647,814","57,673,259","35.24",
23,006400,삼성SDI,"204,500","0","0.0","266,881","54,164,875,500","202,000","206,500","200,000","14,062,346,385,000","0.73","68,764,530","27,602,406","40.14",
24,033780,KT&G,"99,800","-200","-0.2","219,621","21,923,121,447","100,000","100,500","99,300","13,701,791,200,600","0.71","137,292,497","73,291,972","53.38",
25,000270,기아차,"32,700","-950","-2.8","1,750,711","56,836,019,300","33,450","33,450","32,100","13,255,381,446,900","0.68","405,363,347","156,232,579","38.54",
26,086790,하나금융지주,"44,000","-200","-0.4","729,796","32,283,122,800","44,300","44,800","44,000","13,210,650,728,000","0.68","300,242,062","216,320,718","72.05",
27,003550,LG,"76,500","-900","-1.2","401,282","30,668,765,953","76,600","77,000","75,800","13,200,620,521,500","0.68","172,557,131","58,170,881","33.71",
28,091990,셀트리온헬스케어,"92,000","1,700","1.9","627,893","57,943,670,800","90,500","93,500","90,400","12,927,492,608,000","0.67","140,516,224","46,096,229","32.80",
29,011170,롯데케미칼,"368,000","-9,500","-2.5","141,353","52,118,286,000","377,500","380,500","365,500","12,613,354,192,000","0.65","34,275,419","11,207,037","32.70",
30,251270,넷마블,"147,500","2,000","1.4","363,553","53,688,603,500","145,500","149,500","142,500","12,561,609,465,000","0.65","85,163,454","22,137,490","25.99",
31,010950,S-Oil,"109,500","-3,000","-2.7","203,533","22,378,032,500","113,000","113,500","109,000","12,327,815,724,000","0.64","112,582,792","86,362,416","76.71",
32,000810,삼성화재,"259,500","-2,500","-1.0","55,332","14,367,341,850","262,500","263,000","259,000","12,293,770,201,500","0.63","47,374,837","24,271,799","51.23",
33,000030,우리은행,"15,850","50","0.3","1,364,089","21,580,302,200","15,800","15,900","15,700","10,714,600,000,000","0.55","676,000,000","176,692,236","26.14",
34,002790,아모레G,"129,500","1,500","1.2","81,309","10,541,279,500","128,000","130,500","127,500","10,678,334,310,000","0.55","82,458,180","16,870,504","20.46",
35,009150,삼성전기,"129,000","1,000","0.8","439,665","56,428,583,500","129,000","130,000","127,000","9,635,486,784,000","0.50","74,693,696","19,884,752","26.62",
36,024110,기업은행,"16,350","-50","-0.3","493,110","8,075,011,800","16,450","16,650","16,300","9,155,653,625,250","0.47","559,978,815","134,112,004","23.95",
37,009540,현대중공업,"126,000","-500","-0.4","138,712","17,522,075,500","126,500","128,000","124,500","8,714,843,676,000","0.45","69,165,426","11,483,013","16.60",
38,035720,카카오,"113,000","500","0.4","208,135","23,485,977,500","112,000","114,000","112,000","8,619,653,786,000","0.44","76,280,122","17,965,578","23.55",
39,004020,현대제철,"61,200","-1,200","-1.9","772,972","47,482,348,500","63,000","63,200","60,300","8,166,882,042,000","0.42","133,445,785","32,690,037","24.50",
40,010130,고려아연,"431,500","2,000","0.5","14,009","6,060,619,000","429,000","437,500","429,000","8,142,405,000,000","0.42","18,870,000","4,780,967","25.34",
41,034220,LG디스플레이,"22,400","-300","-1.3","1,082,832","24,300,910,650","22,750","22,750","22,350","8,015,071,680,000","0.41","357,815,700","92,080,678","25.73",
42,036570,엔씨소프트,"359,000","7,000","2.0","124,638","44,342,336,892","352,000","359,500","348,000","7,876,108,898,000","0.41","21,939,022","10,712,596","48.83",
43,000720,현대건설,"67,500","-1,400","-2.0","3,901,274","267,085,086,700","70,200","70,700","66,500","7,516,514,137,500","0.39","111,355,765","21,990,377","19.75",
44,139480,이마트,"267,000","1,000","0.4","49,974","13,306,537,000","267,000","271,000","264,000","7,442,843,673,000","0.38","27,875,819","13,616,398","48.85",
