순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"49,400","-450","-0.9","10,365,440","515,599,228,500","50,300","50,500","49,400","317,114,640,180,000","16.52","6,419,324,700","3,383,277,622","52.70",2311
2,000660,SK하이닉스,"86,700","-300","-0.3","2,864,278","249,977,892,300","88,400","88,700","86,000","63,117,805,045,500","3.29","728,002,365","366,610,964","50.36",
3,005935,삼성전자우,"38,750","-950","-2.4","1,097,958","43,113,226,550","40,100","40,100","38,750","35,015,623,750,000","1.82","903,629,000","838,518,141","92.79",
4,068270,셀트리온,"267,500","-1,000","-0.4","628,127","168,863,779,500","271,500","273,000","266,000","33,543,404,052,500","1.75","125,395,903","27,294,567","21.77",
5,005380,현대차,"149,500","-1,000","-0.7","297,968","44,671,567,500","150,500","151,000","149,500","32,931,333,610,500","1.72","220,276,479","101,469,703","46.06",
6,005490,POSCO,"360,000","-3,000","-0.8","177,278","64,413,306,300","368,500","371,500","359,000","31,387,260,600,000","1.64","87,186,835","50,296,497","57.69",
7,207940,삼성바이오로직스,"398,000","-16,000","-3.9","610,005","247,452,551,500","417,000","419,000","393,500","26,333,670,000,000","1.37","66,165,000","6,463,443","9.77",
8,028260,삼성물산,"129,000","-1,500","-1.2","249,739","32,293,657,500","130,500","130,500","128,500","24,470,015,547,000","1.28","189,690,043","20,876,928","11.01",
9,051910,LG화학,"345,500","3,500","1.0","212,479","74,257,753,000","345,500","353,500","345,000","24,389,654,506,500","1.27","70,592,343","28,093,553","39.80",
10,105560,KB금융,"57,600","0","0.0","709,917","41,042,851,650","57,700","58,100","57,500","24,083,224,531,200","1.25","418,111,537","291,720,594","69.77",
11,015760,한국전력,"36,250","-50","-0.1","862,953","31,564,207,400","36,400","36,950","36,250","23,271,197,791,250","1.21","641,964,077","190,507,081","29.68",
12,012330,현대모비스,"237,500","500","0.2","148,274","35,176,808,000","238,000","239,000","235,000","23,119,167,462,500","1.20","97,343,863","46,430,642","47.70",
13,035420,NAVER,"697,000","-3,000","-0.4","92,363","64,563,978,460","700,000","703,000","697,000","22,974,987,263,000","1.20","32,962,679","19,608,430","59.49",
14,055550,신한지주,"48,200","-200","-0.4","724,445","34,917,273,950","48,450","48,450","48,050","22,856,420,093,400","1.19","474,199,587","331,206,999","69.85",
15,032830,삼성생명,"112,000","-1,000","-0.9","207,402","23,201,987,000","112,500","113,000","111,500","22,400,000,000,000","1.17","200,000,000","31,955,010","15.98",
16,034730,SK,"300,000","-3,000","-1.0","96,461","28,988,781,500","304,500","304,500","299,000","21,108,089,100,000","1.10","70,360,297","17,579,108","24.98",
17,051900,LG생활건강,"1,269,000","-18,000","-1.4","20,701","26,333,784,000","1,272,000","1,285,000","1,265,000","19,819,491,993,000","1.03","15,618,197","7,254,239","46.45",
18,096770,SK이노베이션,"204,000","2,000","1.0","251,340","51,113,626,000","201,500","205,500","201,000","18,862,975,056,000","0.98","92,465,564","38,631,500","41.78",
19,090430,아모레퍼시픽,"322,000","-6,500","-2.0","96,730","31,208,268,500","328,000","328,000","320,500","18,823,633,780,000","0.98","58,458,490","19,807,703","33.88",
20,017670,SK텔레콤,"222,000","1,000","0.4","87,217","19,312,513,000","221,500","222,500","220,500","17,925,547,842,000","0.93","80,745,711","32,916,584","40.77",
21,018260,삼성에스디에스,"222,000","0","0.0","67,290","14,966,727,000","221,500","224,500","220,500","17,177,871,600,000","0.90","77,377,800","8,967,471","11.59",
