순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"2,650,000","0","0.0","0","0","0","0","0","340,224,209,100,000","17.26","128,386,494","66,834,177","52.06",2312
2,000660,SK하이닉스,"84,500","-2,600","-3.0","4,653,153","393,799,375,115","85,400","85,700","84,000","61,516,199,842,500","3.12","728,002,365","363,901,251","49.99",
3,005935,삼성전자우,"2,125,000","0","0.0","0","0","0","0","0","38,404,232,500,000","1.95","18,072,580","14,975,995","82.87",
4,005380,현대차,"160,000","2,000","1.3","351,811","55,982,014,500","159,000","160,500","157,000","35,244,236,640,000","1.79","220,276,479","102,660,384","46.61",
5,068270,셀트리온,"271,000","-5,500","-2.0","1,031,836","281,758,580,500","275,000","281,500","267,000","33,904,370,167,000","1.72","125,108,377","27,812,141","22.23",
6,005490,POSCO,"372,500","21,500","6.1","357,719","132,643,882,500","359,500","378,500","357,000","32,477,096,037,500","1.65","87,186,835","50,260,606","57.65",
7,207940,삼성바이오로직스,"488,000","-18,000","-3.6","235,446","115,668,678,000","501,000","508,000","485,000","32,288,520,000,000","1.64","66,165,000","6,547,603","9.90",
8,028260,삼성물산,"140,000","-500","-0.4","410,615","57,331,534,000","141,000","142,000","139,000","26,556,606,020,000","1.35","189,690,043","20,949,872","11.04",
9,105560,KB금융,"61,200","1,300","2.2","596,697","36,456,264,400","60,300","61,400","60,200","25,588,426,064,400","1.30","418,111,537","292,030,287","69.85",
10,051910,LG화학,"360,000","5,500","1.6","155,327","55,698,244,500","351,500","361,000","351,500","25,413,243,480,000","1.29","70,592,343","28,305,038","40.10",
11,012330,현대모비스,"248,000","1,500","0.6","163,901","40,525,316,500","248,000","249,500","243,000","24,141,278,024,000","1.22","97,343,863","46,525,646","47.80",
12,015760,한국전력,"37,450","1,000","2.7","2,832,553","105,679,913,150","37,500","37,750","36,650","24,041,554,683,650","1.22","641,964,077","191,142,112","29.77",
13,035420,NAVER,"716,000","0","0.0","79,731","57,069,439,680","721,000","721,000","712,000","23,601,278,164,000","1.20","32,962,679","19,685,287","59.72",
14,032830,삼성생명,"117,000","500","0.4","111,990","13,090,342,000","117,000","117,500","115,500","23,400,000,000,000","1.19","200,000,000","31,957,877","15.98",
15,055550,신한지주,"47,650","450","1.0","595,793","28,381,394,100","47,800","48,000","47,300","22,595,610,320,550","1.15","474,199,587","329,999,463","69.59",
16,051900,LG생활건강,"1,370,000","73,000","5.6","42,548","57,433,033,000","1,300,000","1,371,000","1,297,000","21,396,929,890,000","1.09","15,618,197","7,264,107","46.51",
17,034730,SK,"294,000","-500","-0.2","81,983","24,037,675,000","294,500","296,500","292,000","20,685,927,318,000","1.05","70,360,297","17,367,397","24.68",
18,090430,아모레퍼시픽,"349,000","14,500","4.3","202,938","69,970,978,500","337,000","349,500","335,500","20,402,013,010,000","1.03","58,458,490","19,879,577","34.01",
