순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"2,437,000","91,000","3.9","264,912","642,625,208,000","2,370,000","2,469,000","2,367,000","312,877,885,878,000","16.39","128,386,494","66,974,053","52.17",2313
2,000660,SK하이닉스,"82,900","2,500","3.1","3,255,356","267,910,681,625","82,200","83,200","81,200","60,351,396,058,500","3.16","728,002,365","362,316,577","49.77",
3,005935,삼성전자우,"2,040,000","81,000","4.1","24,534","49,554,720,194","1,976,000","2,044,000","1,973,000","36,868,063,200,000","1.93","18,072,580","15,002,948","83.01",
4,068270,셀트리온,"295,000","1,000","0.3","1,797,274","532,154,941,500","291,500","307,000","283,500","36,186,595,080,000","1.90","122,666,424","28,237,036","23.02",
5,005380,현대차,"154,000","-2,500","-1.6","404,008","62,716,982,500","157,000","158,000","153,500","33,922,577,766,000","1.78","220,276,479","101,793,798","46.21",
6,207940,삼성바이오로직스,"502,000","-1,000","-0.2","193,001","96,837,275,000","501,000","505,000","496,500","33,214,830,000,000","1.74","66,165,000","6,884,349","10.40",
7,005490,POSCO,"318,500","1,000","0.3","236,533","75,374,844,500","318,000","321,500","316,500","27,769,006,947,500","1.45","87,186,835","50,012,365","57.36",
8,051910,LG화학,"383,500","7,500","2.0","158,893","61,097,427,000","377,000","389,000","377,000","27,072,163,540,500","1.42","70,592,343","28,465,742","40.32",
9,028260,삼성물산,"137,500","1,500","1.1","377,799","51,680,307,500","136,500","138,000","135,000","26,082,380,912,500","1.37","189,690,043","19,278,403","10.16",
10,035420,NAVER,"779,000","25,000","3.3","94,462","73,047,779,000","764,000","779,000","762,000","25,677,926,941,000","1.34","32,962,679","19,541,613","59.28",
11,012330,현대모비스,"262,500","-2,000","-0.8","251,627","66,311,727,000","270,000","270,000","258,500","25,552,764,037,500","1.34","97,343,863","47,014,068","48.30",
12,105560,KB금융,"58,100","500","0.9","814,095","47,246,805,900","58,100","58,500","57,600","24,292,280,299,700","1.27","418,111,537","290,980,816","69.59",
13,032830,삼성생명,"113,500","-2,000","-1.7","328,074","37,215,125,000","116,500","116,500","112,500","22,700,000,000,000","1.19","200,000,000","32,120,519","16.06",
14,015760,한국전력,"34,500","-350","-1.0","1,844,435","63,773,881,900","34,750","35,100","33,950","22,147,760,656,500","1.16","641,964,077","193,424,268","30.13",
15,055550,신한지주,"44,300","100","0.2","720,098","31,917,801,500","44,600","44,700","44,100","21,007,041,704,100","1.10","474,199,587","327,849,705","69.14",
16,034730,SK,"290,500","4,500","1.6","53,916","15,603,053,500","288,000","291,000","287,000","20,439,666,278,500","1.07","70,360,297","17,086,954","24.28",
17,051900,LG생활건강,"1,282,000","19,000","1.5","32,967","41,820,363,000","1,251,000","1,284,000","1,251,000","20,022,528,554,000","1.05","15,618,197","7,257,829","46.47",
18,096770,SK이노베이션,"213,500","3,500","1.7","151,894","32,207,251,500","209,000","213,500","209,000","19,741,397,914,000","1.03","92,465,564","38,761,803","41.92",
19,090430,아모레퍼시픽,"333,000","-4,500","-1.3","152,898","50,613,393,000","338,000","338,500","326,500","19,466,677,170,000","1.02","58,458,490","19,722,911","33.74",
20,017670,SK텔레콤,"233,000","-1,500","-0.6","158,335","37,007,409,000","234,500","236,000","232,000","18,813,750,663,000","0.99","80,745,711","32,432,232","40.17",
21,018260,삼성에스디에스,"240,000","500","0.2","75,342","18,159,644,000","242,000","243,000","239,500","18,570,672,000,000","0.97","77,377,800","8,557,850","11.06",
22,066570,LG전자,"105,000","500","0.5","644,490","68,259,559,000","106,000","107,500","104,500","17,183,020,470,000","0.90","163,647,814","56,772,833","34.69",
23,011170,롯데케미칼,"447,000","13,000","3.0","128,078","57,603,764,500","439,000","456,000","438,500","15,321,112,293,000","0.80","34,275,419","11,393,751","33.24",
24,003550,LG,"83,800","100","0.1","211,782","17,846,729,124","84,500","85,400","83,500","14,460,287,577,800","0.76","172,557,131","56,572,664","32.78",
25,091990,셀트리온헬스케어,"101,200","200","0.2","1,736,867","178,775,538,900","100,100","107,800","98,100","13,917,481,424,000","0.73","137,524,520","45,570,168","33.14",
26,033780,KT&G,"98,800","-1,100","-1.1","340,576","33,746,423,300","99,200","100,500","98,500","13,564,498,703,600","0.71","137,292,497","73,114,789","53.25",
27,010950,S-Oil,"120,000","1,000","0.8","134,296","16,078,187,000","118,500","120,500","118,500","13,509,935,040,000","0.71","112,582,792","86,972,500","77.25",
28,006400,삼성SDI,"191,000","1,500","0.8","238,497","45,762,919,000","190,500","194,000","189,500","13,134,025,230,000","0.69","68,764,530","27,981,770","40.69",
29,000270,기아차,"32,350","-200","-0.6","921,885","29,760,110,850","32,650","32,850","31,800","13,113,504,275,450","0.69","405,363,347","154,448,228","38.10",
30,000810,삼성화재,"267,000","-500","-0.2","35,708","9,541,122,000","268,000","269,000","266,000","12,649,081,479,000","0.66","47,374,837","24,187,190","51.05",
31,086790,하나금융지주,"41,750","-50","-0.1","1,805,215","75,133,795,054","42,050","42,350","40,800","12,535,106,088,500","0.66","300,242,062","217,954,293","72.59",
32,251270,넷마블게임즈,"146,500","0","0.0","495,606","73,260,497,000","152,500","153,000","144,500","12,456,571,235,000","0.65","85,027,790","22,456,314","26.41",
33,002790,아모레G,"146,500","-3,500","-2.3","73,425","10,790,635,500","150,000","151,500","145,500","12,080,123,370,000","0.63","82,458,180","17,129,493","20.77",
34,035720,카카오,"124,500","1,000","0.8","299,168","37,412,452,000","125,000","126,000","124,000","9,496,053,489,000","0.50","76,273,522","19,334,988","25.35",
35,000030,우리은행,"13,900","200","1.5","1,653,958","23,134,030,562","13,950","14,250","13,850","9,396,400,000,000","0.49","676,000,000","181,538,428","26.85",
36,036570,엔씨소프트,"414,000","-8,500","-2.0","75,506","31,375,015,500","422,500","427,500","411,500","9,082,755,108,000","0.48","21,939,022","10,595,360","48.29",
37,009540,현대중공업,"129,500","8,500","7.0","612,806","78,137,994,500","122,500","131,000","122,500","8,956,922,667,000","0.47","69,165,426","12,833,937","18.56",
38,034220,LG디스플레이,"24,950","300","1.2","1,844,136","46,165,528,350","24,750","25,300","24,700","8,927,501,715,000","0.47","357,815,700","96,068,050","26.85",
39,010130,고려아연,"463,500","2,500","0.5","13,860","6,448,649,500","461,000","468,000","461,000","8,746,245,000,000","0.46","18,870,000","4,686,936","24.84",
40,024110,기업은행,"15,200","150","1.0","514,592","7,801,677,500","15,150","15,350","15,000","8,511,677,988,000","0.45","559,978,815","129,059,706","23.05",
41,139480,이마트,"283,500","-6,000","-2.1","130,373","37,334,287,008","290,500","295,000","280,000","7,902,794,686,500","0.41","27,875,819","13,688,902","49.11",
42,009150,삼성전기,"105,500","2,500","2.4","395,149","41,555,387,000","104,500","106,000","103,500","7,880,184,928,000","0.41","74,693,696","16,340,258","21.88",
43,215600,신라젠,"106,200","-900","-0.8","1,189,198","127,859,919,800","108,900","110,000","105,600","7,242,123,787,200","0.38","68,193,256","7,680,446","11.26",
44,030200,KT,"27,600","-100","-0.4","420,159","11,625,928,979","27,700","27,850","27,350","7,206,685,900,800","0.38","261,111,808","127,944,785","49.00",
45,023530,롯데쇼핑,"248,500","2,000","0.8","61,308","15,226,427,000","245,500","252,000","245,500","6,988,328,679,500","0.37","28,122,047","5,600,976","19.92",
46,267250,현대로보틱스,"417,000","8,000","2.0","40,413","16,650,873,000","409,000","418,500","407,000","6,791,519,289,000","0.36","16,286,617","3,488,501","21.42",
47,004020,현대제철,"50,500","0","0.0","225,795","11,432,087,400","50,700","51,100","50,300","6,739,012,142,500","0.35","133,445,785","33,867,569","25.38",
48,161390,한국타이어,"53,600","0","0.0","140,919","7,599,651,300","54,200","54,900","53,300","6,639,703,698,400","0.35","123,875,069","50,462,164","40.74",
49,021240,코웨이,"88,600","200","0.2","56,482","5,015,232,000","88,500","89,700","88,300","6,538,646,243,400","0.34","73,799,619","44,177,262","59.86",
50,086280,현대글로비스,"173,500","2,500","1.5","314,119","54,996,846,500","173,500","178,000","171,000","6,506,250,000,000","0.34","37,500,000","12,175,435","32.47",
51,018880,한온시스템,"11,600","0","0.0","783,655","9,153,565,450","11,600","11,850","11,550","6,192,080,000,000","0.32","533,800,000","104,502,590","19.58",
52,035250,강원랜드,"28,200","-250","-0.9","291,595","8,251,047,650","28,600","28,800","28,100","6,033,122,100,000","0.32","213,940,500","61,934,360","28.95",
53,006800,미래에셋대우,"8,940","90","1.0","2,157,077","19,328,443,340","8,940","9,020","8,890","5,956,868,687,520","0.31","666,316,408","80,395,586","12.07",
54,008930,한미사이언스,"92,900","-1,600","-1.7","103,089","9,671,237,400","95,100","96,100","92,600","5,899,081,904,300","0.31","63,499,267","2,719,407","4.28",
55,128940,한미약품,"510,000","-9,000","-1.7","44,532","22,916,531,000","526,000","526,000","506,000","5,806,702,410,000","0.30","11,385,691","1,525,173","13.40",
56,078930,GS,"60,900","200","0.3","278,958","16,917,804,000","61,000","61,500","60,300","5,658,546,520,200","0.30","92,915,378","18,217,614","19.61",
57,032640,LG유플러스,"12,450","-100","-0.8","1,473,911","18,407,624,050","12,500","12,600","12,350","5,435,811,444,450","0.28","436,611,361","168,617,713","38.62",
58,088350,한화생명,"5,950","0","0.0","889,513","5,311,825,180","5,970","6,050","5,940","5,167,753,500,000","0.27","868,530,000","161,469,259","18.59",
59,004990,롯데지주,"67,800","700","1.0","190,610","13,041,377,400","67,100","69,500","67,100","4,995,707,400,000","0.26","73,683,000","14,975,688","20.32",
60,271560,오리온,"125,500","-2,500","-2.0","116,418","14,742,199,500","128,500","131,500","123,500","4,961,454,375,500","0.26","39,533,501","15,983,044","40.43",
61,009830,한화케미칼,"30,050","1,450","5.1","924,809","27,511,088,300","28,950","30,100","28,950","4,952,521,237,950","0.26","164,809,359","48,331,230","29.33",
62,097950,CJ제일제당,"324,500","-6,000","-1.8","56,639","18,587,039,500","333,500","336,500","323,500","4,884,758,857,000","0.26","15,053,186","3,155,699","20.96",
63,000720,현대건설,"43,150","950","2.2","484,924","20,804,526,650","42,300","43,200","42,150","4,805,001,259,750","0.25","111,355,765","29,565,382","26.55",
64,047810,한국항공우주,"48,500","300","0.6","292,471","14,195,768,100","48,550","48,950","48,150","4,727,542,689,500","0.25","97,475,107","16,641,606","17.07",
65,001040,CJ,"160,500","-2,500","-1.5","51,120","8,231,482,000","163,000","164,000","159,500","4,682,908,179,000","0.25","29,176,998","5,660,032","19.40",
66,036460,한국가스공사,"50,500","1,200","2.4","219,450","11,040,639,450","49,850","50,700","49,350","4,661,806,500,000","0.24","92,313,000","9,697,751","10.51",
67,071050,한국금융지주,"79,100","1,100","1.4","144,692","11,436,185,900","79,400","79,900","78,400","4,407,925,967,200","0.23","55,725,992","19,148,778","34.36",
