순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"46,550","250","0.5","7,365,976","343,322,898,494","46,800","46,950","46,300","298,819,564,785,000","16.47","6,419,324,700","3,372,883,955","52.54",2336
2,000660,SK하이닉스,"82,400","-1,100","-1.3","4,466,308","371,971,745,400","84,100","84,300","81,900","59,987,394,876,000","3.31","728,002,365","364,456,426","50.06",
3,005935,삼성전자우,"38,450","250","0.6","987,181","37,761,387,528","38,450","38,500","37,950","34,744,535,050,000","1.91","903,629,000","762,957,220","84.43",
4,068270,셀트리온,"269,000","-9,000","-3.2","745,381","203,154,294,500","279,500","280,000","269,000","33,731,497,907,000","1.86","125,395,903","27,870,082","22.23",
5,207940,삼성바이오로직스,"449,500","-5,000","-1.1","100,217","45,330,087,000","456,500","458,000","449,000","29,741,167,500,000","1.64","66,165,000","6,486,827","9.80",
6,005490,POSCO,"330,500","5,500","1.7","266,062","88,022,635,500","325,500","333,000","324,000","28,815,248,967,500","1.59","87,186,835","49,665,027","56.96",
7,005380,현대차,"125,000","1,000","0.8","402,853","50,351,145,699","125,000","127,000","124,000","26,708,523,375,000","1.47","213,668,187","98,222,630","45.97",
8,051910,LG화학,"366,000","-6,000","-1.6","243,083","89,776,453,000","372,500","376,500","365,000","25,836,797,538,000","1.42","70,592,343","26,719,129","37.85",
9,035420,NAVER,"756,000","-13,000","-1.7","46,667","35,339,542,050","772,000","772,000","753,000","24,919,785,324,000","1.37","32,962,679","19,987,246","60.64",
10,028260,삼성물산,"122,000","0","0.0","278,908","33,997,075,500","122,000","123,000","121,500","23,142,185,246,000","1.28","189,690,043","22,249,604","11.73",
11,012330,현대모비스,"231,000","1,000","0.4","137,576","31,701,653,088","231,000","232,500","229,000","22,486,432,353,000","1.24","97,343,863","47,411,364","48.71",
12,105560,KB금융,"52,700","-100","-0.2","728,498","38,687,704,000","52,900","53,500","52,500","22,034,477,999,900","1.21","418,111,537","292,809,334","70.03",
13,017670,SK텔레콤,"262,000","1,000","0.4","114,988","29,980,672,000","259,500","262,500","258,000","21,155,376,282,000","1.17","80,745,711","34,300,048","42.48",
14,055550,신한지주,"43,300","350","0.8","778,412","33,738,620,650","42,900","43,550","42,850","20,532,842,117,100","1.13","474,199,587","328,874,221","69.35",
