순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"47,000","400","0.9","15,217,971","715,277,180,200","47,200","47,350","46,500","301,708,260,900,000","16.44","6,419,324,700","3,385,161,324","52.73",2314
2,000660,SK하이닉스,"84,100","100","0.1","3,824,878","324,431,586,200","84,100","86,100","83,700","61,224,998,896,500","3.34","728,002,365","366,989,986","50.41",
3,068270,셀트리온,"287,500","-17,500","-5.7","1,278,723","374,801,649,000","306,000","307,500","286,500","36,051,322,112,500","1.96","125,395,903","27,801,274","22.17",
4,005935,삼성전자우,"37,000","-200","-0.5","1,625,303","60,228,776,135","37,300","37,650","36,650","33,434,273,000,000","1.82","903,629,000","758,476,324","83.94",
5,005490,POSCO,"340,000","-16,000","-4.5","299,004","103,579,871,000","352,500","357,500","336,500","29,643,523,900,000","1.61","87,186,835","50,476,968","57.90",
6,005380,현대차,"131,500","-3,500","-2.6","781,548","103,566,257,130","134,000","135,000","131,000","28,966,356,988,500","1.58","220,276,479","98,493,880","44.71",
7,207940,삼성바이오로직스,"381,000","-26,500","-6.5","240,421","93,713,111,000","407,500","411,500","381,000","25,208,865,000,000","1.37","66,165,000","6,307,720","9.53",
8,051910,LG화학,"349,500","-17,000","-4.6","295,137","104,923,996,000","363,000","365,000","348,000","24,672,023,878,500","1.34","70,592,343","27,309,724","38.69",
9,105560,KB금융,"55,100","-400","-0.7","1,041,392","56,929,515,700","53,700","55,400","53,500","23,037,945,688,700","1.26","418,111,537","291,119,044","69.63",
10,035420,NAVER,"688,000","-6,000","-0.9","110,322","76,156,692,000","690,000","694,000","688,000","22,678,323,152,000","1.24","32,962,679","19,419,400","58.91",
11,028260,삼성물산,"116,500","-3,000","-2.5","479,229","56,014,709,500","118,500","120,500","115,500","22,098,890,009,500","1.20","189,690,043","21,300,649","11.23",
12,051900,LG생활건강,"1,409,000","-27,000","-1.9","28,787","40,602,940,000","1,411,000","1,446,000","1,395,000","22,006,039,573,000","1.20","15,618,197","7,301,934","46.75",
13,055550,신한지주,"45,450","-450","-1.0","1,030,076","47,078,910,825","45,000","46,150","44,900","21,552,371,229,150","1.17","474,199,587","331,334,993","69.87",
14,012330,현대모비스,"221,000","500","0.2","265,262","58,532,379,250","218,500","222,000","218,000","21,512,993,723,000","1.17","97,343,863","46,972,283","48.25",
15,015760,한국전력,"33,500","-1,250","-3.6","1,654,427","56,505,233,900","34,600","35,250","33,500","21,505,796,579,500","1.17","641,964,077","186,188,171","29.00",
16,032830,삼성생명,"102,000","0","0.0","232,283","23,720,343,000","102,000","103,500","100,500","20,400,000,000,000","1.11","200,000,000","32,279,444","16.14",
17,017670,SK텔레콤,"235,500","-2,000","-0.8","259,609","61,536,875,500","237,000","240,000","230,500","19,015,614,940,500","1.04","80,745,711","33,464,145","41.44",
18,096770,SK이노베이션,"205,000","-8,500","-4.0","386,293","80,212,634,000","210,500","213,500","205,000","18,955,440,620,000","1.03","92,465,564","37,635,223","40.70",
19,034730,SK,"263,000","-2,500","-0.9","87,546","23,208,132,000","265,500","270,500","262,000","18,504,758,111,000","1.01","70,360,297","17,686,953","25.14",
20,090430,아모레퍼시픽,"301,000","-7,000","-2.3","170,878","51,722,226,500","305,000","308,500","300,500","17,596,005,490,000","0.96","58,458,490","20,121,605","34.42",
21,018260,삼성에스디에스,"206,000","10,500","5.4","384,185","76,617,907,500","198,000","206,000","194,000","15,939,826,800,000","0.87","77,377,800","9,055,624","11.70",
22,006400,삼성SDI,"216,000","-7,000","-3.1","531,324","116,307,048,000","222,000","225,500","215,500","14,853,138,480,000","0.81","68,764,530","27,554,847","40.07",
23,091990,셀트리온헬스케어,"104,600","-8,600","-7.6","1,656,199","178,082,175,000","113,400","113,400","104,600","14,697,997,030,400","0.80","140,516,224","46,876,620","33.36",
24,033780,KT&G,"103,000","-1,500","-1.4","362,920","37,797,415,000","103,500","105,000","102,500","14,141,127,191,000","0.77","137,292,497","73,125,262","53.26",
25,066570,LG전자,"85,200","-4,000","-4.5","1,012,856","87,504,930,600","88,200","89,900","85,100","13,942,793,752,800","0.76","163,647,814","58,468,960","35.73",
26,086790,하나금융지주,"43,900","-1,000","-2.2","773,920","34,191,762,450","44,300","44,900","43,650","13,180,626,521,800","0.72","300,242,062","215,244,371","71.69",
27,000810,삼성화재,"273,000","5,500","2.1","180,689","48,940,109,275","263,000","274,500","261,500","12,933,330,501,000","0.70","47,374,837","24,101,011","50.87",
28,000270,기아차,"31,700","-300","-0.9","1,333,798","42,540,442,650","31,750","32,450","31,650","12,850,018,099,900","0.70","405,363,347","157,286,819","38.80",
29,251270,넷마블,"149,000","1,000","0.7","172,448","25,728,510,500","146,500","150,500","146,500","12,689,354,646,000","0.69","85,163,454","22,024,125","25.86",
30,003550,LG,"72,800","-2,500","-3.3","264,954","19,463,410,000","74,400","75,800","72,700","12,562,159,136,800","0.68","172,557,131","58,482,235","33.89",
31,010950,S-Oil,"109,500","-3,500","-3.1","421,035","46,961,296,000","115,000","115,000","109,000","12,327,815,724,000","0.67","112,582,792","85,760,814","76.18",
32,011170,롯데케미칼,"354,000","-15,500","-4.2","197,082","70,087,382,500","368,000","369,500","350,000","12,133,498,326,000","0.66","34,275,419","10,989,043","32.06",
33,000030,우리은행,"16,150","-200","-1.2","1,868,506","30,380,180,050","16,250","16,450","16,100","10,917,400,000,000","0.59","676,000,000","175,313,572","25.93",
34,009150,삼성전기,"142,000","0","0.0","562,581","80,500,771,000","142,500","146,000","141,500","10,606,504,832,000","0.58","74,693,696","21,891,898","29.31",
35,002790,아모레G,"116,500","-3,000","-2.5","99,085","11,615,231,500","118,500","120,000","116,000","9,606,377,970,000","0.52","82,458,180","16,829,391","20.41",
36,024110,기업은행,"16,050","-200","-1.2","777,728","12,483,912,450","16,050","16,250","15,800","8,987,659,980,750","0.49","559,978,815","134,035,211","23.94",
37,035720,카카오,"106,500","-1,000","-0.9","250,870","27,000,935,000","107,000","110,500","105,500","8,124,418,743,000","0.44","76,285,622","18,646,670","24.44",
38,036570,엔씨소프트,"360,000","3,000","0.8","86,763","31,225,623,000","357,000","362,000","355,500","7,898,047,920,000","0.43","21,939,022","10,751,028","49.00",
39,010130,고려아연,"393,500","-12,000","-3.0","48,169","19,101,439,500","402,000","403,000","391,000","7,425,345,000,000","0.40","18,870,000","4,720,431","25.02",
40,030200,KT,"28,100","-450","-1.6","645,807","18,232,658,995","28,400","28,450","27,800","7,337,241,804,800","0.40","261,111,808","127,944,785","49.00",
41,009540,현대중공업,"105,500","-5,000","-4.5","285,114","30,634,132,000","110,500","111,500","105,000","7,296,952,443,000","0.40","69,165,426","11,310,116","16.35",
42,004020,현대제철,"54,600","-2,200","-3.9","970,771","54,367,435,900","57,300","58,000","54,100","7,286,139,861,000","0.40","133,445,785","31,947,289","23.94",
43,034220,LG디스플레이,"19,750","-550","-2.7","2,910,484","58,048,759,250","20,150","20,450","19,600","7,066,860,075,000","0.38","357,815,700","88,572,370","24.75",
44,021240,코웨이,"93,400","-1,000","-1.1","178,609","16,656,899,900","92,600","94,300","92,500","6,892,884,414,600","0.38","73,799,619","44,369,543","60.12",
45,139480,이마트,"242,500","4,500","1.9","131,172","32,087,022,500","241,000","247,500","238,000","6,759,886,107,500","0.37","27,875,819","13,597,921","48.78",
46,000720,현대건설,"59,300","-2,800","-4.5","3,215,191","195,660,017,800","62,700","63,800","59,100","6,603,396,864,500","0.36","111,355,765","21,679,509","19.47",
47,004990,롯데지주,"57,300","-1,200","-2.0","192,850","11,159,015,300","58,100","58,800","57,000","6,511,337,872,200","0.35","113,635,914","14,384,938","12.66",
48,035250,강원랜드,"28,950","150","0.5","611,973","17,683,749,800","28,600","29,050","28,500","6,193,577,475,000","0.34","213,940,500","60,033,449","28.06",
49,032640,LG유플러스,"13,850","-150","-1.1","4,641,382","64,671,942,300","13,600","14,400","13,000","6,047,067,349,850","0.33","436,611,361","162,722,550","37.27",
50,271560,오리온,"149,500","-2,000","-1.3","154,266","23,860,842,500","152,500","160,000","149,000","5,910,258,399,500","0.32","39,533,501","15,995,778","40.46",
51,023530,롯데쇼핑,"208,500","-6,500","-3.0","72,176","15,289,765,500","214,000","217,000","208,000","5,863,446,799,500","0.32","28,122,047","5,797,673","20.62",
52,267250,현대중공업지주,"353,000","-16,000","-4.3","61,749","22,182,928,000","369,000","370,500","351,500","5,749,175,801,000","0.31","16,286,617","3,580,248","21.98",
53,006800,미래에셋대우,"8,690","-160","-1.8","2,538,322","22,245,638,650","8,810","8,910","8,680","5,720,769,585,520","0.31","658,316,408","79,127,676","12.02",
54,018880,한온시스템,"10,700","-350","-3.2","945,603","10,173,413,050","11,000","11,050","10,650","5,711,660,000,000","0.31","533,800,000","107,577,381","20.15",
55,036460,한국가스공사,"61,000","-1,500","-2.4","258,611","15,905,441,300","63,400","63,400","60,500","5,631,093,000,000","0.31","92,313,000","11,344,161","12.29",
56,161390,한국타이어,"45,300","-700","-1.5","320,171","14,571,979,350","45,150","46,400","45,000","5,611,540,625,700","0.31","123,875,069","50,494,798","40.76",
57,097950,CJ제일제당,"353,000","-6,000","-1.7","38,199","13,563,733,000","358,000","361,500","351,500","5,313,774,658,000","0.29","15,053,186","3,188,835","21.18",
58,078930,GS,"55,100","-2,600","-4.5","356,047","19,831,917,100","57,300","57,600","54,800","5,119,637,327,800","0.28","92,915,378","18,393,834","19.80",
59,215600,신라젠,"72,700","-6,200","-7.9","2,036,481","151,767,544,700","78,800","79,000","72,600","5,044,364,599,100","0.27","69,386,033","6,524,174","9.40",
60,088350,한화생명,"5,670","40","0.7","1,530,945","8,664,290,800","5,590","5,750","5,570","4,924,565,100,000","0.27","868,530,000","156,034,412","17.97",
61,071050,한국금융지주,"85,100","-600","-0.7","182,426","15,661,534,400","84,700","86,900","84,400","4,742,281,919,200","0.26","55,725,992","19,399,092","34.81",
62,008770,호텔신라,"120,500","0","0.0","248,814","30,281,540,500","121,500","124,500","120,000","4,729,398,580,500","0.26","39,248,121","13,339,802","33.99",
63,004800,효성,"134,000","0","0.0","0","0","0","0","0","4,705,738,970,000","0.26","35,117,455","6,671,504","19.00",
64,086280,현대글로비스,"124,000","-2,500","-2.0","115,283","14,316,679,500","125,500","126,500","123,000","4,650,000,000,000","0.25","37,500,000","12,477,627","33.27",
65,005830,DB손해보험,"65,400","2,300","3.6","357,889","23,215,236,900","62,100","66,400","61,600","4,630,320,000,000","0.25","70,800,000","34,170,909","48.26",
66,128940,한미약품,"400,000","-29,500","-6.9","108,716","44,155,241,000","429,500","430,000","399,000","4,554,276,400,000","0.25","11,385,691","1,415,005","12.43",
67,010140,삼성중공업,"6,930","-210","-2.9","3,982,708","28,094,629,660","7,150","7,220","6,910","4,365,900,000,000","0.24","630,000,000","106,977,276","16.98",
68,047810,한국항공우주,"44,450","-700","-1.6","462,651","20,891,298,750","45,000","45,850","44,400","4,332,768,506,150","0.24","97,475,107","13,450,269","13.80",
69,029780,삼성카드,"36,250","-850","-2.3","310,475","11,306,084,850","36,550","37,100","36,000","4,199,884,798,750","0.23","115,858,891","14,697,321","12.69",
70,005940,NH투자증권,"14,900","-500","-3.2","1,446,040","21,814,108,550","15,350","15,450","14,850","4,192,992,416,300","0.23","281,408,887","40,842,307","14.51",
71,086900,메디톡스,"736,000","100","0.0","20,886","15,376,595,800","735,800","744,900","725,500","4,163,209,760,000","0.23","5,656,535","2,788,318","49.29",
72,001040,CJ,"142,500","-3,500","-2.4","86,117","12,405,066,000","145,500","146,500","142,500","4,157,722,215,000","0.23","29,176,998","5,626,355","19.28",
73,008930,한미사이언스,"63,000","-3,200","-4.8","144,249","9,190,709,300","66,100","66,200","62,800","4,000,453,821,000","0.22","63,499,267","2,630,336","4.14",
74,151910,나노스,"7,760","-300","-3.7","344,290","2,724,291,130","8,060","8,290","7,420","3,808,902,724,800","0.21","490,837,980","198,372","0.04",
75,004170,신세계,"382,500","-9,500","-2.4","118,044","45,317,951,000","391,000","393,500","379,500","3,765,781,732,500","0.21","9,845,181","3,231,593","32.82",
76,012750,에스원,"98,600","-500","-0.5","75,306","7,437,193,400","97,200","99,600","97,000","3,746,718,950,800","0.20","37,999,178","21,284,499","56.01",
77,079440,아이엔지생명,"45,000","-200","-0.4","183,573","8,140,090,500","45,200","45,700","41,950","3,690,000,000,000","0.20","82,000,000","30,710,191","37.45",
78,009830,한화케미칼,"22,450","-1,450","-6.1","2,496,210","57,228,401,950","23,950","23,950","22,400","3,661,828,345,300","0.20","163,110,394","44,916,732","27.54",
79,282330,BGF리테일,"209,000","8,000","4.0","65,911","13,796,771,000","196,500","213,000","196,500","3,612,336,354,000","0.20","17,283,906","5,804,172","33.58",
80,084990,바이로메드,"222,300","3,400","1.6","246,977","54,085,499,600","218,900","225,800","211,600","3,547,076,598,000","0.19","15,956,260","1,903,172","11.93",
81,000120,CJ대한통운,"154,000","1,000","0.6","60,192","9,228,985,500","152,000","155,000","151,500","3,513,100,976,000","0.19","22,812,344","3,846,242","16.86",
82,002380,KCC,"327,000","-4,500","-1.4","28,415","9,357,115,500","331,000","331,500","326,500","3,451,979,751,000","0.19","10,556,513","2,108,559","19.97",
