순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"44,250","-900","-2.0","10,088,229","445,397,794,650","43,800","44,650","43,700","284,055,117,975,000","16.16","6,419,324,700","3,367,614,485","52.46",2334
2,000660,SK하이닉스,"74,700","-1,200","-1.6","5,550,888","410,195,136,500","73,500","75,400","72,500","54,381,776,665,500","3.09","728,002,365","364,327,417","50.04",
3,068270,셀트리온,"258,500","-2,500","-1.0","769,754","198,526,091,000","258,500","262,500","251,500","32,414,840,925,500","1.84","125,395,903","27,767,564","22.14",
4,005935,삼성전자우,"35,600","-1,250","-3.4","1,374,624","49,231,929,948","36,000","36,300","35,600","32,169,192,400,000","1.83","903,629,000","761,643,725","84.29",
5,207940,삼성바이오로직스,"440,000","-16,000","-3.5","305,998","134,599,206,000","446,000","447,500","432,000","29,112,600,000,000","1.66","66,165,000","6,488,963","9.81",
6,005490,POSCO,"313,500","-8,500","-2.6","270,221","84,354,066,000","311,500","316,500","307,000","27,333,072,772,500","1.55","87,186,835","49,824,737","57.15",
7,005380,현대차,"126,500","3,500","2.8","561,446","70,269,589,345","122,000","127,000","122,000","27,029,025,655,500","1.54","213,668,187","98,078,054","45.90",
8,051910,LG화학,"367,500","-5,500","-1.5","267,621","98,103,333,500","364,000","373,500","361,500","25,942,686,052,500","1.48","70,592,343","26,819,356","37.99",
9,035420,NAVER,"750,000","-7,000","-0.9","114,099","85,553,215,000","750,000","763,000","745,000","24,722,009,250,000","1.41","32,962,679","19,950,795","60.53",
10,028260,삼성물산,"121,500","-2,000","-1.6","240,978","29,218,403,500","122,000","122,500","120,000","23,047,340,224,500","1.31","189,690,043","22,007,928","11.60",
11,012330,현대모비스,"232,500","2,500","1.1","143,166","32,850,976,500","228,000","232,500","226,000","22,632,448,147,500","1.29","97,343,863","47,259,238","48.55",
12,017670,SK텔레콤,"264,500","5,000","1.9","330,055","87,098,044,220","261,000","265,500","259,500","21,357,240,559,500","1.21","80,745,711","34,109,794","42.24",
13,105560,KB금융,"50,200","-200","-0.4","1,307,362","65,459,392,350","49,950","50,600","49,400","20,989,199,157,400","1.19","418,111,537","292,524,740","69.96",
14,055550,신한지주,"42,650","-350","-0.8","1,016,342","43,129,950,700","41,250","42,900","41,250","20,224,612,385,550","1.15","474,199,587","328,798,546","69.34",
15,015760,한국전력,"30,750","400","1.3","1,079,074","33,117,482,050","30,350","30,950","30,350","19,740,395,367,750","1.12","641,964,077","181,387,423","28.26",
