순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"45,850","-200","-0.4","8,892,953","408,291,768,123","46,150","46,200","45,600","294,326,037,495,000","16.24","6,419,324,700","3,367,475,369","52.46",2323
2,000660,SK하이닉스,"88,600","-700","-0.8","1,570,129","140,120,405,382","90,100","90,200","88,500","64,501,009,539,000","3.56","728,002,365","370,242,549","50.86",
3,068270,셀트리온,"295,500","2,000","0.7","404,756","119,463,025,500","295,000","297,500","292,000","37,054,489,336,500","2.04","125,395,903","27,876,972","22.23",
4,005935,삼성전자우,"37,000","-150","-0.4","1,308,453","48,623,346,930","37,500","37,500","36,850","33,434,273,000,000","1.84","903,629,000","758,840,726","83.98",
5,005380,현대차,"126,500","500","0.4","436,989","55,567,310,928","126,000","129,000","125,000","27,864,974,593,500","1.54","220,276,479","97,850,815","44.42",
6,005490,POSCO,"319,000","4,000","1.3","161,147","51,489,148,782","315,000","322,500","313,500","27,812,600,365,000","1.53","87,186,835","50,278,680","57.67",
7,207940,삼성바이오로직스,"413,000","3,000","0.7","103,780","42,948,751,000","410,500","418,000","410,500","27,326,145,000,000","1.51","66,165,000","6,384,348","9.65",
8,035420,NAVER,"759,000","-12,000","-1.6","52,977","40,232,957,000","769,000","769,000","755,000","25,018,673,361,000","1.38","32,962,679","19,658,212","59.64",
9,105560,KB금융,"55,400","1,500","2.8","741,983","40,819,824,550","53,900","55,600","53,900","23,163,379,149,800","1.28","418,111,537","290,671,981","69.52",
10,051910,LG화학,"321,500","-6,500","-2.0","271,505","87,201,306,000","328,500","329,000","317,000","22,695,438,274,500","1.25","70,592,343","26,359,430","37.34",
11,028260,삼성물산,"119,500","2,000","1.7","326,249","38,990,052,500","117,000","120,500","117,000","22,667,960,138,500","1.25","189,690,043","21,234,834","11.19",
12,012330,현대모비스,"223,500","1,000","0.4","153,034","34,220,993,500","221,500","225,500","220,500","21,756,353,380,500","1.20","97,343,863","47,217,791","48.51",
13,055550,신한지주,"45,700","550","1.2","604,077","27,449,054,950","45,100","45,700","44,900","21,670,921,125,900","1.20","474,199,587","330,661,855","69.73",
14,051900,LG생활건강,"1,353,000","-44,000","-3.2","26,984","36,820,798,000","1,381,000","1,393,000","1,349,000","21,131,420,541,000","1.17","15,618,197","7,290,954","46.68",
15,015760,한국전력,"31,800","600","1.9","1,673,342","53,283,887,638","31,350","32,200","31,350","20,414,457,648,600","1.13","641,964,077","182,111,430","28.37",
16,032830,삼성생명,"96,200","-100","-0.1","107,999","10,381,930,800","95,900","96,900","95,800","19,240,000,000,000","1.06","200,000,000","32,297,020","16.15",
17,017670,SK텔레콤,"238,000","1,000","0.4","58,474","13,851,208,000","236,000","238,000","235,000","19,217,479,218,000","1.06","80,745,711","33,624,830","41.64",
18,034730,SK,"271,000","2,500","0.9","69,206","18,603,786,500","268,500","271,000","264,000","19,067,640,487,000","1.05","70,360,297","17,707,586","25.17",
19,096770,SK이노베이션,"193,000","-5,500","-2.8","188,073","36,527,507,500","195,500","197,000","192,500","17,845,853,852,000","0.98","92,465,564","37,141,969","40.17",
