순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"2,517,000","27,000","1.1","157,549","396,053,424,766","2,516,000","2,530,000","2,493,000","323,148,805,398,000","16.69","128,386,494","67,037,385","52.22",2314
2,000660,SK하이닉스,"84,000","-200","-0.2","1,489,091","125,115,608,548","84,200","84,700","83,400","61,152,198,660,000","3.16","728,002,365","362,435,138","49.78",
3,207940,삼성바이오로직스,"567,000","-3,000","-0.5","140,640","79,896,650,000","564,000","576,000","561,000","37,515,555,000,000","1.94","66,165,000","6,867,355","10.38",
4,005935,삼성전자우,"2,060,000","22,000","1.1","19,804","40,598,529,656","2,045,000","2,060,000","2,037,000","37,229,514,800,000","1.92","18,072,580","14,985,693","82.92",
5,068270,셀트리온,"295,500","5,500","1.9","823,788","244,155,768,500","289,500","302,000","289,500","36,247,928,292,000","1.87","122,666,424","28,646,932","23.35",
6,005380,현대차,"153,000","2,500","1.7","303,065","46,144,857,000","151,000","154,000","150,000","33,702,301,287,000","1.74","220,276,479","101,836,053","46.23",
7,005490,POSCO,"325,000","-2,500","-0.8","135,924","44,078,790,500","330,000","332,000","321,500","28,335,721,375,000","1.46","87,186,835","49,951,304","57.29",
8,028260,삼성물산,"140,000","1,500","1.1","789,671","110,399,532,500","139,500","142,000","138,500","26,556,606,020,000","1.37","189,690,043","21,290,900","11.22",
9,051910,LG화학,"365,000","-8,000","-2.1","216,512","79,311,380,064","374,000","375,000","364,000","25,766,205,195,000","1.33","70,592,343","28,328,127","40.13",
10,105560,KB금융,"59,800","-100","-0.2","449,026","26,812,381,000","59,900","60,300","58,900","25,003,069,912,600","1.29","418,111,537","290,981,849","69.59",
11,035420,NAVER,"751,000","-13,000","-1.7","78,420","59,152,512,967","765,000","765,000","750,000","24,754,971,929,000","1.28","32,962,679","19,632,306","59.56",
12,012330,현대모비스,"245,500","-4,500","-1.8","234,745","57,569,826,392","253,000","253,000","242,500","23,897,918,366,500","1.23","97,343,863","47,249,797","48.54",
13,032830,삼성생명,"114,500","0","0.0","117,717","13,476,705,000","114,500","115,000","113,500","22,900,000,000,000","1.18","200,000,000","32,175,246","16.09",
