순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"2,460,000","40,000","1.6","199,008","488,395,543,080","2,413,000","2,472,000","2,410,000","315,830,775,240,000","16.48","128,386,494","66,948,230","52.15",2314
2,000660,SK하이닉스,"80,600","300","0.4","3,231,256","259,648,599,800","80,000","81,200","79,300","58,676,990,619,000","3.06","728,002,365","360,773,747","49.56",
3,068270,셀트리온,"306,000","14,000","4.8","1,134,927","344,649,265,500","298,500","310,000","293,000","37,535,925,744,000","1.96","122,666,424","28,213,648","23.00",
4,207940,삼성바이오로직스,"562,000","43,000","8.3","543,779","302,617,856,000","528,000","580,000","524,000","37,184,730,000,000","1.94","66,165,000","6,984,774","10.56",
5,005935,삼성전자우,"2,035,000","23,000","1.1","14,561","29,511,469,000","2,001,000","2,037,000","1,998,000","36,777,700,300,000","1.92","18,072,580","15,008,666","83.05",
6,005380,현대차,"151,000","-1,500","-1.0","319,141","48,377,736,500","152,000","153,000","150,500","33,261,748,329,000","1.74","220,276,479","101,747,542","46.19",
7,005490,POSCO,"313,000","-6,000","-1.9","286,966","89,902,039,500","317,500","317,500","310,000","27,289,479,355,000","1.42","87,186,835","49,969,100","57.31",
8,051910,LG화학,"376,000","-3,000","-0.8","142,530","53,456,066,000","375,500","378,000","373,500","26,542,720,968,000","1.38","70,592,343","28,416,832","40.25",
9,028260,삼성물산,"138,500","-1,000","-0.7","635,044","88,480,493,000","139,000","141,000","137,500","26,272,070,955,500","1.37","189,690,043","19,057,908","10.05",
10,035420,NAVER,"774,000","4,000","0.5","58,079","44,610,574,000","769,000","774,000","764,000","25,513,113,546,000","1.33","32,962,679","19,582,764","59.41",
11,012330,현대모비스,"260,500","-1,500","-0.6","266,775","69,221,331,500","262,000","262,500","257,500","25,358,076,311,500","1.32","97,343,863","47,230,049","48.52",
12,105560,KB금융,"56,600","-1,700","-2.9","1,295,227","73,545,425,500","57,400","58,000","56,200","23,665,112,994,200","1.23","418,111,537","290,744,565","69.54",
13,032830,삼성생명,"114,500","-1,000","-0.9","155,266","17,726,999,000","114,000","115,000","113,000","22,900,000,000,000","1.19","200,000,000","32,182,574","16.09",
14,015760,한국전력,"34,500","450","1.3","1,201,496","41,539,759,850","34,050","34,950","34,050","22,147,760,656,500","1.16","641,964,077","193,203,070","30.10",
15,055550,신한지주,"44,850","150","0.3","629,565","28,028,148,900","44,600","44,850","44,150","21,267,851,476,950","1.11","474,199,587","327,589,713","69.08",
16,034730,SK,"288,000","-1,500","-0.5","68,720","19,700,494,500","286,000","289,000","285,000","20,263,765,536,000","1.06","70,360,297","17,102,092","24.31",
17,051900,LG생활건강,"1,264,000","9,000","0.7","25,017","31,657,311,000","1,245,000","1,275,000","1,245,000","19,741,401,008,000","1.03","15,618,197","7,258,429","46.47",
18,090430,아모레퍼시픽,"337,500","7,500","2.3","135,521","45,595,115,500","330,000","339,500","330,000","19,729,740,375,000","1.03","58,458,490","19,747,106","33.78",
19,096770,SK이노베이션,"207,500","-5,000","-2.4","259,914","53,860,408,500","211,000","211,500","205,500","19,186,604,530,000","1.00","92,465,564","38,770,947","41.93",
20,017670,SK텔레콤,"235,000","2,500","1.1","138,841","32,597,784,500","232,000","236,500","231,500","18,975,242,085,000","0.99","80,745,711","32,480,813","40.23",
21,018260,삼성에스디에스,"243,000","3,500","1.5","87,874","21,185,506,500","237,000","244,500","237,000","18,802,805,400,000","0.98","77,377,800","8,591,679","11.10",
22,066570,LG전자,"109,500","-1,500","-1.4","727,354","80,124,399,500","111,500","112,500","108,500","17,919,435,633,000","0.94","163,647,814","56,732,513","34.67",
23,011170,롯데케미칼,"438,500","-4,000","-0.9","75,713","33,180,391,000","437,000","441,000","432,000","15,029,771,231,500","0.78","34,275,419","11,376,133","33.19",
24,003550,LG,"85,300","400","0.5","213,195","18,161,732,600","85,100","85,900","84,000","14,719,123,274,300","0.77","172,557,131","56,593,644","32.80",
25,091990,셀트리온헬스케어,"102,700","1,900","1.9","842,171","86,825,394,800","102,500","105,500","101,100","14,123,768,204,000","0.74","137,524,520","45,585,768","33.15",
26,033780,KT&G,"101,500","1,000","1.0","208,266","21,033,576,631","100,500","101,500","99,700","13,935,188,445,500","0.73","137,292,497","73,302,344","53.39",
27,006400,삼성SDI,"191,500","500","0.3","143,533","27,544,028,500","191,000","193,000","190,000","13,168,407,495,000","0.69","68,764,530","28,014,030","40.74",
28,010950,S-Oil,"116,000","-3,000","-2.5","296,316","34,550,799,000","118,000","118,500","116,000","13,059,603,872,000","0.68","112,582,792","86,953,696","77.24",
29,000270,기아차,"31,700","-350","-1.1","961,594","30,350,257,150","31,650","31,800","31,400","12,850,018,099,900","0.67","405,363,347","154,491,561","38.11",
30,000810,삼성화재,"265,500","500","0.2","38,781","10,254,911,000","264,500","265,500","263,000","12,578,019,223,500","0.66","47,374,837","24,183,489","51.05",
31,086790,하나금융지주,"41,600","-450","-1.1","1,471,762","61,210,409,450","41,850","42,050","41,150","12,490,069,779,200","0.65","300,242,062","217,180,227","72.34",
32,251270,넷마블게임즈,"142,500","0","0.0","226,812","32,417,361,500","142,000","145,500","142,000","12,116,460,075,000","0.63","85,027,790","22,437,992","26.39",
33,002790,아모레G,"144,000","0","0.0","126,648","18,306,849,000","144,000","146,000","143,000","11,873,977,920,000","0.62","82,458,180","17,055,933","20.68",
34,000030,우리은행,"13,800","0","0.0","1,352,415","18,602,505,250","13,700","13,850","13,600","9,328,800,000,000","0.49","676,000,000","179,548,614","26.56",
35,035720,카카오,"121,500","-1,000","-0.8","547,412","66,120,598,000","121,500","122,500","120,000","9,267,232,923,000","0.48","76,273,522","19,317,695","25.33",
36,034220,LG디스플레이,"25,550","950","3.9","2,516,199","63,930,518,900","24,750","25,750","24,750","9,142,191,135,000","0.48","357,815,700","96,117,223","26.86",
37,036570,엔씨소프트,"403,000","-1,000","-0.2","50,451","20,386,883,500","404,500","407,500","402,000","8,841,425,866,000","0.46","21,939,022","10,593,223","48.28",
38,009540,현대중공업,"126,500","-1,500","-1.2","212,694","26,793,359,000","126,500","128,000","124,000","8,749,426,389,000","0.46","69,165,426","12,819,611","18.53",
39,024110,기업은행,"15,600","350","2.3","987,137","15,246,588,300","15,250","15,600","15,200","8,735,669,514,000","0.46","559,978,815","129,472,087","23.12",
40,010130,고려아연,"454,000","-1,500","-0.3","26,108","11,872,397,500","454,000","457,000","452,000","8,566,980,000,000","0.45","18,870,000","4,698,821","24.90",
41,139480,이마트,"288,000","500","0.2","60,069","17,270,279,000","290,500","290,500","283,500","8,028,235,872,000","0.42","27,875,819","13,712,929","49.19",
42,009150,삼성전기,"106,000","0","0.0","347,661","36,767,476,500","105,000","107,000","104,500","7,917,531,776,000","0.41","74,693,696","16,406,022","21.96",
43,030200,KT,"27,650","50","0.2","345,714","9,562,326,250","27,600","27,800","27,400","7,219,741,491,200","0.38","261,111,808","127,944,785","49.00",
44,215600,신라젠,"104,400","1,400","1.4","1,787,585","185,216,994,000","103,000","106,600","101,000","7,119,375,926,400","0.37","68,193,256","7,509,902","11.01",
45,023530,롯데쇼핑,"247,000","-2,500","-1.0","56,080","13,875,328,500","250,500","251,500","245,000","6,946,145,609,000","0.36","28,122,047","5,626,361","20.01",
46,086280,현대글로비스,"181,500","5,000","2.8","205,590","36,995,291,000","178,000","183,500","174,000","6,806,250,000,000","0.36","37,500,000","12,171,532","32.46",
47,004020,현대제철,"50,100","-400","-0.8","239,563","12,056,530,400","50,200","50,900","49,800","6,685,633,828,500","0.35","133,445,785","33,846,262","25.36",
48,267250,현대로보틱스,"404,000","-13,000","-3.1","53,191","21,549,463,000","413,000","415,000","400,000","6,579,793,268,000","0.34","16,286,617","3,489,957","21.43",
49,021240,코웨이,"88,500","-1,600","-1.8","74,904","6,615,347,300","88,600","89,400","87,500","6,531,266,281,500","0.34","73,799,619","44,169,092","59.85",
50,161390,한국타이어,"51,700","-700","-1.3","178,537","9,275,934,876","52,100","52,600","51,600","6,404,341,067,300","0.33","123,875,069","50,515,549","40.78",
51,006800,미래에셋대우,"8,970","10","0.1","1,649,471","14,753,122,480","8,900","9,010","8,870","5,976,858,179,760","0.31","666,316,408","80,737,990","12.12",
52,035250,강원랜드,"27,600","-300","-1.1","428,194","11,853,502,650","27,550","27,850","27,550","5,904,757,800,000","0.31","213,940,500","61,780,338","28.88",
53,008930,한미사이언스,"92,900","-200","-0.2","67,549","6,258,467,300","93,100","93,700","92,000","5,899,081,904,300","0.31","63,499,267","2,760,261","4.35",
54,128940,한미약품,"512,000","-6,000","-1.2","44,697","22,889,318,000","515,000","518,000","507,000","5,829,473,792,000","0.30","11,385,691","1,524,703","13.39",
55,018880,한온시스템,"10,850","-150","-1.4","1,577,478","16,918,161,700","11,000","11,050","10,600","5,791,730,000,000","0.30","533,800,000","104,806,600","19.63",
56,078930,GS,"60,700","-100","-0.2","106,722","6,478,485,200","60,900","61,300","60,400","5,639,963,444,600","0.29","92,915,378","18,269,833","19.66",
57,032640,LG유플러스,"12,650","250","2.0","1,276,623","16,033,903,150","12,350","12,700","12,300","5,523,133,716,650","0.29","436,611,361","168,476,700","38.59",
58,088350,한화생명,"5,930","-50","-0.8","766,853","4,542,614,120","5,980","5,980","5,900","5,150,382,900,000","0.27","868,530,000","161,540,801","18.60",
59,000720,현대건설,"44,650","1,200","2.8","1,378,296","61,616,547,150","44,500","45,150","44,050","4,972,034,907,250","0.26","111,355,765","29,415,913","26.42",
60,271560,오리온,"125,000","-500","-0.4","57,208","7,079,144,000","124,000","125,500","122,000","4,941,687,625,000","0.26","39,533,501","15,998,695","40.47",
61,009830,한화케미칼,"29,550","0","0.0","453,968","13,405,393,350","29,300","29,800","29,300","4,870,116,558,450","0.25","164,809,359","48,147,737","29.21",
62,097950,CJ제일제당,"322,500","-500","-0.2","37,322","12,003,314,500","323,000","324,000","320,500","4,854,652,485,000","0.25","15,053,186","3,141,864","20.87",
63,004990,롯데지주,"64,400","-3,800","-5.6","490,368","31,719,419,000","68,200","68,200","63,500","4,745,185,200,000","0.25","73,683,000","14,861,154","20.17",
64,001040,CJ,"160,000","2,000","1.3","40,257","6,405,171,000","157,500","160,000","157,000","4,668,319,680,000","0.24","29,176,998","5,673,986","19.45",
65,047810,한국항공우주,"47,800","-800","-1.6","508,133","24,326,894,950","48,450","48,500","47,600","4,659,310,114,600","0.24","97,475,107","16,390,881","16.82",
