순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"2,499,000","-18,000","-0.7","155,440","389,065,519,000","2,512,000","2,527,000","2,491,000","320,837,848,506,000","16.58","128,386,494","67,011,816","52.20",2313
2,000660,SK하이닉스,"82,800","-1,200","-1.4","2,501,282","207,410,219,800","83,900","84,000","82,300","60,278,595,822,000","3.11","728,002,365","361,693,394","49.68",
3,005935,삼성전자우,"2,027,000","-33,000","-1.6","17,368","35,414,267,364","2,053,000","2,063,000","2,027,000","36,633,119,660,000","1.89","18,072,580","14,976,452","82.87",
4,207940,삼성바이오로직스,"551,000","-16,000","-2.8","260,413","143,848,470,000","565,000","566,000","546,000","36,456,915,000,000","1.88","66,165,000","6,873,233","10.39",
5,068270,셀트리온,"290,000","-5,500","-1.9","661,254","192,348,684,500","296,000","296,000","289,000","36,281,429,330,000","1.87","125,108,377","28,576,270","22.84",
6,005380,현대차,"157,500","4,500","2.9","670,905","105,295,018,500","154,000","158,000","154,000","34,693,545,442,500","1.79","220,276,479","101,847,294","46.24",
7,005490,POSCO,"333,000","8,000","2.5","220,848","72,909,970,000","322,500","333,000","322,500","29,033,216,055,000","1.50","87,186,835","49,965,346","57.31",
8,028260,삼성물산,"139,000","-1,000","-0.7","399,216","55,494,826,500","140,000","140,500","138,000","26,366,915,977,000","1.36","189,690,043","21,215,848","11.18",
9,051910,LG화학,"368,500","3,500","1.0","117,092","43,054,025,000","367,000","369,500","366,000","26,013,278,395,500","1.34","70,592,343","28,293,205","40.08",
10,105560,KB금융,"59,000","-800","-1.3","702,464","41,754,785,500","60,600","60,800","58,900","24,668,580,683,000","1.27","418,111,537","290,840,595","69.56",
11,035420,NAVER,"748,000","-3,000","-0.4","88,425","66,170,246,000","754,000","758,000","745,000","24,656,083,892,000","1.27","32,962,679","19,630,931","59.56",
12,012330,현대모비스,"248,500","3,000","1.2","304,530","75,575,307,380","243,500","252,000","243,500","24,189,949,955,500","1.25","97,343,863","47,198,286","48.49",
13,032830,삼성생명,"113,500","-1,000","-0.9","171,408","19,452,442,000","114,000","114,500","113,000","22,700,000,000,000","1.17","200,000,000","32,136,595","16.07",
14,015760,한국전력,"34,550","800","2.4","1,774,887","61,455,232,950","33,750","34,950","33,700","22,179,858,860,350","1.15","641,964,077","192,527,409","29.99",
15,055550,신한지주,"45,450","-200","-0.4","842,271","38,394,882,050","45,700","46,050","45,400","21,552,371,229,150","1.11","474,199,587","328,664,678","69.31",
16,034730,SK,"290,500","-1,500","-0.5","64,643","18,768,821,500","291,000","293,000","288,500","20,439,666,278,500","1.06","70,360,297","17,184,760","24.42",
17,051900,LG생활건강,"1,306,000","29,000","2.3","29,654","38,554,122,000","1,269,000","1,307,000","1,269,000","20,397,365,282,000","1.05","15,618,197","7,249,427","46.42",
18,090430,아모레퍼시픽,"338,500","500","0.2","144,298","48,959,553,128","336,000","341,500","335,500","19,788,198,865,000","1.02","58,458,490","19,735,035","33.76",
19,096770,SK이노베이션,"198,500","-4,000","-2.0","209,435","41,761,301,600","201,500","202,500","198,000","18,354,414,454,000","0.95","92,465,564","38,859,485","42.03",
20,018260,삼성에스디에스,"236,500","3,000","1.3","89,169","20,987,984,500","232,500","237,000","232,500","18,299,849,700,000","0.95","77,377,800","8,665,880","11.20",
21,017670,SK텔레콤,"223,500","-2,000","-0.9","174,675","39,002,259,500","224,000","226,000","222,000","18,046,666,408,500","0.93","80,745,711","32,694,444","40.49",
22,066570,LG전자,"105,000","500","0.5","473,722","49,862,599,500","105,000","107,000","104,000","17,183,020,470,000","0.89","163,647,814","56,633,841","34.61",
23,003550,LG,"84,300","700","0.8","166,986","14,069,206,900","83,500","84,800","83,200","14,546,566,143,300","0.75","172,557,131","57,026,123","33.05",
