순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"47,250","200","0.4","10,298,006","481,759,277,650","47,000","47,250","46,200","303,313,092,075,000","16.38","6,419,324,700","3,382,142,120","52.69",2314
2,000660,SK하이닉스,"89,500","1,000","1.1","2,569,978","227,612,457,900","87,300","89,500","86,700","65,156,211,667,500","3.52","728,002,365","368,197,032","50.58",
3,068270,셀트리온,"295,500","3,500","1.2","554,010","161,917,509,500","290,000","298,500","288,500","37,054,489,336,500","2.00","125,395,903","27,710,649","22.10",
4,005935,삼성전자우,"37,450","300","0.8","1,862,272","69,063,185,326","37,100","37,450","36,400","33,840,906,050,000","1.83","903,629,000","758,681,797","83.96",
5,005490,POSCO,"343,500","4,500","1.3","190,144","64,857,391,008","336,500","343,500","334,500","29,948,677,822,500","1.62","87,186,835","50,471,339","57.89",
6,207940,삼성바이오로직스,"437,500","22,500","5.4","345,522","149,785,247,000","419,500","445,500","415,500","28,947,187,500,000","1.56","66,165,000","6,364,648","9.62",
7,005380,현대차,"130,000","3,000","2.4","716,503","92,245,648,766","126,000","131,000","125,000","28,635,942,270,000","1.55","220,276,479","98,341,225","44.64",
8,051910,LG화학,"343,000","-6,500","-1.9","354,003","120,940,680,000","343,000","346,500","336,000","24,213,173,649,000","1.31","70,592,343","27,150,833","38.46",
9,035420,NAVER,"723,000","24,000","3.4","160,314","114,517,680,000","690,000","724,000","690,000","23,832,016,917,000","1.29","32,962,679","19,412,320","58.89",
10,051900,LG생활건강,"1,480,000","31,000","2.1","19,220","28,009,677,000","1,427,000","1,486,000","1,427,000","23,114,931,560,000","1.25","15,618,197","7,298,623","46.73",
11,015760,한국전력,"34,900","2,000","6.1","2,668,943","92,846,898,200","32,900","35,400","32,850","22,404,546,287,300","1.21","641,964,077","185,874,008","28.95",
12,028260,삼성물산,"118,000","2,500","2.2","199,856","23,449,009,500","115,000","118,500","115,000","22,383,425,074,000","1.21","189,690,043","21,361,922","11.26",
13,105560,KB금융,"52,900","200","0.4","1,358,327","71,440,403,700","52,000","53,100","51,800","22,118,100,307,300","1.19","418,111,537","290,873,485","69.57",
14,012330,현대모비스,"217,000","0","0.0","182,137","39,493,835,500","215,500","218,500","215,000","21,123,618,271,000","1.14","97,343,863","47,124,874","48.41",
15,055550,신한지주,"43,800","0","0.0","937,611","41,069,803,950","43,400","44,050","43,400","20,769,941,910,600","1.12","474,199,587","330,848,291","69.77",
16,032830,삼성생명,"100,500","1,700","1.7","296,452","29,863,310,800","98,000","102,000","98,000","20,100,000,000,000","1.09","200,000,000","32,354,051","16.18",
17,017670,SK텔레콤,"242,000","-1,000","-0.4","141,907","34,301,214,000","240,000","243,500","239,500","19,540,462,062,000","1.06","80,745,711","33,508,802","41.50",
18,096770,SK이노베이션,"202,000","-2,000","-1.0","223,984","45,407,517,000","202,500","205,000","202,000","18,678,043,928,000","1.01","92,465,564","37,484,759","40.54",
19,090430,아모레퍼시픽,"311,500","5,000","1.6","169,792","52,503,197,500","303,500","313,500","301,500","18,209,819,635,000","0.98","58,458,490","20,233,990","34.61",
20,034730,SK,"257,000","-500","-0.2","139,679","35,526,837,500","252,500","257,500","251,500","18,082,596,329,000","0.98","70,360,297","17,733,236","25.20",
21,091990,셀트리온헬스케어,"111,400","2,600","2.4","828,991","91,473,806,100","108,500","111,400","107,500","15,653,507,353,600","0.85","140,516,224","46,811,679","33.31",
22,006400,삼성SDI,"227,000","1,000","0.4","261,954","58,975,457,500","223,500","229,000","220,000","15,609,548,310,000","0.84","68,764,530","27,594,758","40.13",
23,018260,삼성에스디에스,"201,000","-2,000","-1.0","106,718","21,390,684,000","201,000","202,500","199,000","15,552,937,800,000","0.84","77,377,800","9,101,558","11.76",
24,033780,KT&G,"104,000","2,000","2.0","403,403","41,423,089,000","100,500","105,000","100,000","14,278,419,688,000","0.77","137,292,497","73,135,405","53.27",
25,066570,LG전자,"82,300","300","0.4","751,430","61,785,325,300","81,300","83,100","81,100","13,468,215,092,200","0.73","163,647,814","58,523,237","35.76",
26,251270,넷마블,"155,500","5,000","3.3","262,467","40,487,814,000","149,500","156,000","149,500","13,247,632,634,500","0.72","85,193,779","22,102,979","25.94",
27,086790,하나금융지주,"43,250","550","1.3","826,804","35,495,730,200","42,300","43,350","41,900","12,985,469,181,500","0.70","300,242,062","215,059,334","71.63",
28,000270,기아차,"31,300","500","1.6","807,862","25,009,694,000","30,450","31,300","30,450","12,687,872,761,100","0.69","405,363,347","157,486,509","38.85",
29,000810,삼성화재,"265,000","3,000","1.2","47,770","12,612,779,000","258,500","266,500","258,500","12,554,331,805,000","0.68","47,374,837","24,078,927","50.83",
30,003550,LG,"71,900","1,300","1.8","343,289","24,527,757,300","70,100","72,100","69,600","12,406,857,718,900","0.67","172,557,131","58,729,305","34.03",
31,010950,S-Oil,"110,000","-1,000","-0.9","281,895","30,896,490,500","110,000","111,000","109,000","12,384,107,120,000","0.67","112,582,792","85,822,980","76.23",
32,011170,롯데케미칼,"348,000","2,500","0.7","108,203","37,222,480,000","340,500","349,000","335,500","11,927,845,812,000","0.64","34,275,419","10,984,371","32.05",
33,009150,삼성전기,"151,000","-3,500","-2.3","866,945","130,620,447,500","153,500","156,000","148,500","11,278,748,096,000","0.61","74,693,696","22,151,560","29.66",
34,000030,우리은행,"16,350","50","0.3","1,655,215","27,062,770,750","16,150","16,650","16,100","11,052,600,000,000","0.60","676,000,000","175,057,251","25.90",
35,002790,아모레G,"121,000","2,500","2.1","95,233","11,423,912,000","117,000","122,000","117,000","9,977,439,780,000","0.54","82,458,180","16,859,382","20.45",
36,024110,기업은행,"15,700","100","0.6","804,611","12,669,702,050","15,450","15,950","15,450","8,791,667,395,500","0.47","559,978,815","134,402,223","24.00",
37,035720,카카오,"114,000","7,000","6.5","651,617","73,136,140,500","106,500","114,500","106,500","8,696,560,908,000","0.47","76,285,622","18,766,335","24.60",
38,036570,엔씨소프트,"372,500","9,500","2.6","76,681","28,245,539,500","359,000","373,000","359,000","8,172,285,695,000","0.44","21,939,022","10,789,926","49.18",
39,009540,현대중공업,"110,500","4,000","3.8","205,661","22,283,596,500","105,500","110,500","105,000","7,642,779,573,000","0.41","69,165,426","11,221,782","16.22",
40,004020,현대제철,"55,100","400","0.7","543,480","29,899,962,400","54,900","55,600","54,100","7,352,862,753,500","0.40","133,445,785","31,747,790","23.79",
41,030200,KT,"27,700","-250","-0.9","408,003","11,296,258,766","27,600","27,950","27,550","7,232,797,081,600","0.39","261,111,808","127,944,786","49.00",
42,010130,고려아연,"378,000","1,500","0.4","36,928","13,849,164,000","371,000","380,000","365,000","7,132,860,000,000","0.39","18,870,000","4,702,740","24.92",
43,000720,현대건설,"61,300","500","0.8","1,929,457","117,591,832,700","60,900","62,300","59,700","6,826,108,394,500","0.37","111,355,765","21,844,231","19.62",
44,034220,LG디스플레이,"19,000","50","0.3","3,424,864","64,551,009,600","18,550","19,250","18,550","6,798,498,300,000","0.37","357,815,700","88,056,684","24.61",
45,139480,이마트,"239,000","1,000","0.4","65,560","15,569,934,000","235,000","240,500","234,000","6,662,320,741,000","0.36","27,875,819","13,597,264","48.78",
46,021240,코웨이,"87,400","700","0.8","225,664","19,500,609,541","85,700","87,600","85,400","6,450,086,700,600","0.35","73,799,619","44,335,128","60.08",
47,004990,롯데지주,"56,000","-300","-0.5","157,473","8,847,070,200","56,100","57,100","55,600","6,363,611,184,000","0.34","113,635,914","14,458,836","12.72",
48,032640,LG유플러스,"14,450","300","2.1","2,037,707","29,103,040,100","14,050","14,500","13,900","6,309,034,166,450","0.34","436,611,361","161,649,263","37.02",
49,271560,오리온,"154,000","2,000","1.3","213,284","32,637,609,687","150,000","155,500","150,000","6,088,159,154,000","0.33","39,533,501","15,934,249","40.31",
50,267250,현대중공업지주,"367,500","0","0.0","34,760","12,828,117,500","367,000","373,500","364,500","5,985,331,747,500","0.32","16,286,617","3,561,852","21.87",
51,035250,강원랜드,"27,650","350","1.3","395,780","10,825,616,250","26,800","27,650","26,800","5,915,454,825,000","0.32","213,940,500","59,992,175","28.04",
52,018880,한온시스템,"10,850","150","1.4","1,269,597","13,788,318,050","10,600","11,250","10,550","5,791,730,000,000","0.31","533,800,000","107,842,200","20.20",
53,023530,롯데쇼핑,"203,000","-500","-0.2","124,974","25,232,199,500","203,000","205,000","200,000","5,708,775,541,000","0.31","28,122,047","5,793,378","20.60",
54,036460,한국가스공사,"61,700","1,300","2.2","405,433","25,108,310,400","60,500","63,000","60,500","5,695,712,100,000","0.31","92,313,000","11,522,231","12.48",
55,006800,미래에셋대우,"8,560","-130","-1.5","2,170,618","18,573,255,100","8,610","8,640","8,500","5,635,188,452,480","0.30","658,316,408","78,939,368","11.99",
56,161390,한국타이어,"43,850","150","0.3","216,414","9,459,748,950","42,800","44,150","42,650","5,431,921,775,650","0.29","123,875,069","50,590,640","40.84",
57,097950,CJ제일제당,"350,500","500","0.1","45,468","15,795,291,500","346,000","350,500","343,500","5,276,141,693,000","0.28","15,053,186","3,197,616","21.24",
58,078930,GS,"54,700","200","0.4","193,172","10,543,939,800","54,200","55,000","53,800","5,082,471,176,600","0.27","92,915,378","18,453,791","19.86",
59,215600,신라젠,"72,000","900","1.3","993,932","70,714,643,300","70,500","72,600","68,900","4,998,386,376,000","0.27","69,422,033","6,455,442","9.30",
60,008770,호텔신라,"125,000","2,500","2.0","178,204","21,926,569,500","123,000","126,500","120,000","4,906,015,125,000","0.26","39,248,121","13,405,563","34.16",
61,128940,한미약품,"423,000","20,000","5.0","46,523","19,367,021,000","400,500","424,500","400,000","4,816,147,293,000","0.26","11,385,691","1,434,690","12.60",
62,088350,한화생명,"5,530","30","0.6","834,507","4,609,079,600","5,460","5,570","5,450","4,802,970,900,000","0.26","868,530,000","155,631,575","17.92",
63,004800,효성,"134,000","0","0.0","0","0","0","0","0","4,705,738,970,000","0.25","35,117,455","6,671,504","19.00",
64,071050,한국금융지주,"83,600","-1,000","-1.2","217,608","18,172,357,300","83,700","85,000","81,900","4,658,692,931,200","0.25","55,725,992","19,386,079","34.79",
